mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PreHW1.csv,PreHW2.csv,PreHW3.csv,PreHWGt13.csv,PreHWGt14.csv,PreHWGt15.csv
555.1566718,555.15667,21,32,0,17,0,0,1.523809524,0.80952381,6,0.285714286,0.1875,0.352941176,O,-0.2,----,----,----,----,SatFACarb,----,555.28504,555,0.28504,0,0,0,3647185,3079407,1916570
571.1515864,571.15159,21,32,0,18,0,0,1.523809524,0.857142857,6,0.285714286,0.1875,0.333333333,O,-0.25,----,----,----,----,SatFACarb,----,571.28366,571,0.28366,0,0,0,3836977,2900101,2635481
587.146501,587.1465,21,32,0,19,0,0,1.523809524,0.904761905,6,0.285714286,0.1875,0.315789474,O,-0.304347826,----,----,----,----,SatFACarb,----,587.28227,587,0.28227,0,0,0,2987895,2904206,1850140
451.2198218,451.21982,21,32,4,7,0,0,1.523809524,0.333333333,8,0.380952381,0.25,1.142857143,CRAM,0.185185185,----,----,----,----,----,Alipat+N,451.32416,451,0.32416,0,0,0,2659133,2930442,2534508
390.239829,390.23983,21,33,3,4,0,0,1.571428571,0.19047619,7,0.333333333,0.212121212,1.75,CRAM,0.21875,----,----,----,----,----,Alipat+N,390.33007,390,0.33007,0,0,0,3151209,2855415,2734024
406.2347436,406.23474,21,33,3,5,0,0,1.571428571,0.238095238,7,0.333333333,0.212121212,1.4,CRAM,0.193548387,----,----,----,----,----,Alipat+N,406.32868,406,0.32868,0,0,0,2028466,2035628,2176282
466.2307208,466.23072,21,33,5,7,0,0,1.571428571,0.333333333,8,0.380952381,0.242424242,1.142857143,CRAM,0.16,----,----,----,----,----,Alipat+N,466.33853,466,0.33853,0,0,0,2075179,2122703,2434240
482.2256354,482.22564,21,33,5,8,0,0,1.571428571,0.380952381,8,0.380952381,0.242424242,1,CRAM,0.125,----,----,----,----,----,Alipat+N,482.33714,482,0.33714,0,0,0,2372127,1832742,2057308
365.2333466,365.23335,21,34,0,5,0,0,1.619047619,0.238095238,5,0.238095238,0.147058824,1,O,0.135135135,----,----,----,AlipatNoN,----,----,365.3178,365,0.3178,0,0,0,2783851,2961068,2581161
509.187578,509.18758,21,34,0,14,0,0,1.619047619,0.666666667,5,0.238095238,0.147058824,0.357142857,O,-0.142857143,----,----,----,----,SatFACarb,----,509.30532,509,0.30532,0,0,0,3098313,2407506,2178715
525.1824926,525.18249,21,34,0,15,0,0,1.619047619,0.714285714,5,0.238095238,0.147058824,0.333333333,O,-0.185185185,----,----,----,----,SatFACarb,----,525.30393,525,0.30393,0,0,0,3216597,2482245,2489739
573.1672364,573.16724,21,34,0,18,0,0,1.619047619,0.857142857,5,0.238095238,0.147058824,0.277777778,O,-0.333333333,----,----,----,----,SatFACarb,----,573.29977,573,0.29977,0,0,0,3405875,2811003,2560639
437.2405572,437.24056,21,34,4,6,0,0,1.619047619,0.285714286,7,0.333333333,0.205882353,1.166666667,CRAM,0.142857143,----,----,----,----,----,Alipat+N,437.34166,437,0.34166,0,0,0,2611076,2664241,2238835
453.2354718,453.23547,21,34,4,7,0,0,1.619047619,0.333333333,7,0.333333333,0.205882353,1,CRAM,0.111111111,----,----,----,----,----,Alipat+N,453.34028,453,0.34028,0,0,0,3579812,3575593,3085354
485.225301,485.2253,21,34,4,9,0,0,1.619047619,0.428571429,7,0.333333333,0.205882353,0.777777778,CRAM,0.04,----,----,----,----,----,Alipat+N,485.3375,485,0.3375,0,0,0,3168342,2373331,1885633
468.2463708,468.24637,21,35,5,7,0,0,1.666666667,0.333333333,7,0.333333333,0.2,1,CRAM,0.08,----,----,----,----,----,Alipat+N,468.35465,468,0.35465,0,0,0,3905842,3143303,3068214
484.2412854,484.24129,21,35,5,8,0,0,1.666666667,0.380952381,7,0.333333333,0.2,0.875,CRAM,0.041666667,----,----,----,----,----,Alipat+N,484.35326,484,0.35326,0,0,0,5093274,4890181,3985226
367.2489966,367.249,21,36,0,5,0,0,1.714285714,0.238095238,4,0.19047619,0.111111111,0.8,O,0.081081081,----,----,----,AlipatNoN,----,----,367.33392,367,0.33392,0,0,0,1955985,1952404,1859009
479.2133988,479.2134,21,36,0,12,0,0,1.714285714,0.571428571,4,0.19047619,0.111111111,0.333333333,O,-0.133333333,----,----,----,AlipatNoN,----,----,479.32421,479,0.32421,0,0,0,3161084,2554761,2449672
495.2083134,495.20831,21,36,0,13,0,0,1.714285714,0.619047619,4,0.19047619,0.111111111,0.307692308,O,-0.172413793,----,----,----,----,SatFACarb,----,495.32282,495,0.32282,0,0,0,2313231,2484900,1786525
511.203228,511.20323,21,36,0,14,0,0,1.714285714,0.666666667,4,0.19047619,0.111111111,0.285714286,O,-0.214285714,----,----,----,----,SatFACarb,----,511.32144,511,0.32144,0,0,0,4060218,2995528,2726723
527.1981426,527.19814,21,36,0,15,0,0,1.714285714,0.714285714,4,0.19047619,0.111111111,0.266666667,O,-0.259259259,----,----,----,----,SatFACarb,----,527.32005,527,0.32005,0,0,0,4158937,3511997,2685324
543.1930572,543.19306,21,36,0,16,0,0,1.714285714,0.761904762,4,0.19047619,0.111111111,0.25,O,-0.307692308,----,----,----,----,SatFACarb,----,543.31866,543,0.31866,0,0,0,4558873,3457223,2429313
559.1879718,559.18797,21,36,0,17,0,0,1.714285714,0.80952381,4,0.19047619,0.111111111,0.235294118,O,-0.36,----,----,----,----,SatFACarb,----,559.31728,559,0.31728,0,0,0,4970341,3539162,3235728
423.2612926,423.26129,21,36,4,5,0,0,1.714285714,0.238095238,6,0.285714286,0.166666667,1.2,O,0.103448276,----,----,----,----,----,Alipat+N,423.35917,423,0.35917,0,0,0,2080101,2262767,2211837
471.2460364,471.24604,21,36,4,8,0,0,1.714285714,0.380952381,6,0.285714286,0.166666667,0.75,O,0,----,----,----,----,----,Alipat+N,471.35501,471,0.35501,0,0,0,3939038,3244475,3023375
487.240951,487.24095,21,36,4,9,0,0,1.714285714,0.428571429,6,0.285714286,0.166666667,0.666666667,O,-0.04,----,----,----,----,----,Alipat+N,487.35362,487,0.35362,0,0,0,2513372,1944059,2397881
454.2671062,454.26711,21,37,5,6,0,0,1.761904762,0.285714286,6,0.285714286,0.162162162,1,O,0.038461538,----,----,----,----,----,Alipat+N,454.37215,454,0.37215,0,0,0,4891615,4293440,4005904
470.2620208,470.26202,21,37,5,7,0,0,1.761904762,0.333333333,6,0.285714286,0.162162162,0.857142857,O,0,----,----,----,----,----,Alipat+N,470.37076,470,0.37076,0,0,0,3796557,3076946,2739651
385.2595612,385.25956,21,38,0,6,0,0,1.80952381,0.285714286,3,0.142857143,0.078947368,0.5,O,0,----,----,----,AlipatNoN,----,----,385.34865,385,0.34865,0,0,0,3361985,3310624,3049916
449.2392196,449.23922,21,38,0,10,0,0,1.80952381,0.476190476,3,0.142857143,0.078947368,0.3,O,-0.125,----,----,----,AlipatNoN,----,----,449.3431,449,0.3431,0,0,0,4230886,3259128,4282558
425.2769426,425.27694,21,38,4,5,0,0,1.80952381,0.238095238,5,0.238095238,0.131578947,1,O,0.034482759,----,----,----,----,----,Alipat+N,425.37528,425,0.37528,0,0,0,2992601,2936093,2741195
441.2718572,441.27186,21,38,4,6,0,0,1.80952381,0.285714286,5,0.238095238,0.131578947,0.833333333,O,0,----,----,----,----,----,Alipat+N,441.37389,441,0.37389,0,0,0,4546026,3803918,3593847
456.2827562,456.28276,21,39,5,6,0,0,1.857142857,0.285714286,5,0.238095238,0.128205128,0.833333333,O,-0.038461538,----,----,----,----,----,Alipat+N,456.38826,456,0.38826,0,0,0,3599456,3136377,2230253
472.2776708,472.27767,21,39,5,7,0,0,1.857142857,0.333333333,5,0.238095238,0.128205128,0.714285714,O,-0.08,----,----,----,----,----,Alipat+N,472.38688,472,0.38688,0,0,0,3023738,2549293,2437220
403.2701258,403.27013,21,40,0,7,0,0,1.904761905,0.333333333,2,0.095238095,0.05,0.285714286,O,-0.085714286,----,----,----,AlipatNoN,----,----,403.36338,403,0.36338,0,0,0,2773860,2209236,2292090
451.2548696,451.25487,21,40,0,10,0,0,1.904761905,0.476190476,2,0.095238095,0.05,0.2,O,-0.1875,----,----,----,AlipatNoN,----,----,451.35922,451,0.35922,0,0,0,3541823,2452234,2486891
443.2875072,443.28751,21,40,4,6,0,0,1.904761905,0.285714286,4,0.19047619,0.1,0.666666667,O,-0.071428571,----,----,----,----,----,Alipat+N,443.39001,443,0.39001,0,0,0,3923488,3882751,2981884
405.2857758,405.28578,21,42,0,7,0,0,2,0.333333333,1,0.047619048,0.023809524,0.142857143,O,-0.142857143,----,----,----,AlipatNoN,----,----,405.37949,405,0.37949,0,0,0,2576127,3092767,2464928
439.2734965,439.2735,21,44,0,7,1,0,2.095238095,0.333333333,0,0,0,0,O,-0.272727273,----,----,----,AlipatNoN,----,----,439.37507,439,0.37507,0,0,0,4909496,3909407,1899507
357.207132,357.20713,22,30,0,4,0,0,1.363636364,0.181818182,8,0.363636364,0.266666667,2,O,0.3,----,----,HUnSatLig,----,----,----,357.28973,357,0.28973,0,0,0,1591583,1611056,1528435
599.146501,599.1465,22,32,0,19,0,0,1.454545455,0.863636364,7,0.318181818,0.21875,0.368421053,O,-0.2,----,----,HUnSatLig,----,----,----,599.28504,599,0.28504,0,0,0,2354220,2250982,1989341
377.2333466,377.23335,22,34,0,5,0,0,1.545454545,0.227272727,6,0.272727273,0.176470588,1.2,O,0.179487179,----,----,----,AlipatNoN,----,----,377.32058,377,0.32058,0,0,0,3206921,3125675,2877115
569.1723218,569.17232,22,34,0,17,0,0,1.545454545,0.772727273,6,0.272727273,0.176470588,0.352941176,O,-0.185185185,----,----,----,----,SatFACarb,----,569.30393,569,0.30393,0,0,0,6706214,4631697,3345723
601.162151,601.16215,22,34,0,19,0,0,1.545454545,0.863636364,6,0.272727273,0.176470588,0.315789474,O,-0.28,----,----,----,----,SatFACarb,----,601.30116,601,0.30116,0,0,0,3546608,3183863,2239195
548.2097104,548.20971,22,35,3,13,0,0,1.590909091,0.590909091,7,0.318181818,0.2,0.538461538,O,-0.08,----,----,----,----,----,Alipat+N,548.33648,548,0.33648,0,0,0,4230510,3618033,2513499
496.2412854,496.24129,22,35,5,8,0,0,1.590909091,0.363636364,8,0.363636364,0.228571429,1,CRAM,0.115384615,----,----,----,----,----,Alipat+N,496.35603,496,0.35603,0,0,0,2461407,2410815,2079004
379.2489966,379.249,22,36,0,5,0,0,1.636363636,0.227272727,5,0.227272727,0.138888889,1,O,0.128205128,----,----,----,AlipatNoN,----,----,379.33669,379,0.33669,0,0,0,3521553,2453604,1991069
507.2083134,507.20831,22,36,0,13,0,0,1.636363636,0.590909091,5,0.227272727,0.138888889,0.384615385,O,-0.096774194,----,----,----,AlipatNoN,----,----,507.3256,507,0.3256,0,0,0,2498389,2060628,2288101
539.1981426,539.19814,22,36,0,15,0,0,1.636363636,0.681818182,5,0.227272727,0.138888889,0.333333333,O,-0.172413793,----,----,----,----,SatFACarb,----,539.32282,539,0.32282,0,0,0,2734805,1836418,1988170
555.1930572,555.19306,22,36,0,16,0,0,1.636363636,0.727272727,5,0.227272727,0.138888889,0.3125,O,-0.214285714,----,----,----,----,SatFACarb,----,555.32144,555,0.32144,0,0,0,4414163,3210479,3156119
483.2460364,483.24604,22,36,4,8,0,0,1.636363636,0.363636364,7,0.318181818,0.194444444,0.875,O,0.071428571,----,----,----,----,----,Alipat+N,483.35778,483,0.35778,0,0,0,3096286,3025847,2466516
499.240951,499.24095,22,36,4,9,0,0,1.636363636,0.409090909,7,0.318181818,0.194444444,0.777777778,O,0.037037037,----,----,----,----,----,Alipat+N,499.35639,499,0.35639,0,0,0,2097467,2056955,1722502
566.220275,566.22027,22,37,3,14,0,0,1.681818182,0.636363636,6,0.272727273,0.162162162,0.428571429,O,-0.208333333,----,----,----,----,SatFACarb,----,566.35121,566,0.35121,0,0,0,4791301,3826854,2669021
482.2620208,482.26202,22,37,5,7,0,0,1.681818182,0.318181818,7,0.318181818,0.189189189,1,O,0.074074074,----,----,----,----,----,Alipat+N,482.37354,482,0.37354,0,0,0,3331622,2434347,2361952
498.2569354,498.25694,22,37,5,8,0,0,1.681818182,0.363636364,7,0.318181818,0.189189189,0.875,O,0.038461538,----,----,----,----,----,Alipat+N,498.37215,498,0.37215,0,0,0,5383797,4611690,3875345
397.2595612,397.25956,22,38,0,6,0,0,1.727272727,0.272727273,4,0.181818182,0.105263158,0.666666667,O,0.052631579,----,----,----,AlipatNoN,----,----,397.35142,397,0.35142,0,0,0,3162536,2766095,2686703
509.2239634,509.22396,22,38,0,13,0,0,1.727272727,0.590909091,4,0.181818182,0.105263158,0.307692308,O,-0.161290323,----,----,----,AlipatNoN,----,----,509.34171,509,0.34171,0,0,0,2942672,2059350,1856670
541.2137926,541.21379,22,38,0,15,0,0,1.727272727,0.681818182,4,0.181818182,0.105263158,0.266666667,O,-0.24137931,----,----,----,----,SatFACarb,----,541.33894,541,0.33894,0,0,0,3209087,2224809,1890281
557.2087072,557.20871,22,38,0,16,0,0,1.727272727,0.727272727,4,0.181818182,0.105263158,0.25,O,-0.285714286,----,----,----,----,SatFACarb,----,557.33755,557,0.33755,0,0,0,4226849,3174630,2645010
573.2036218,573.20362,22,38,0,17,0,0,1.727272727,0.772727273,4,0.181818182,0.105263158,0.235294118,O,-0.333333333,----,----,----,----,SatFACarb,----,573.33617,573,0.33617,0,0,0,5407795,3631227,3167357
453.2718572,453.27186,22,38,4,6,0,0,1.727272727,0.272727273,6,0.272727273,0.157894737,1,O,0.066666667,----,----,----,----,----,Alipat+N,453.37667,453,0.37667,0,0,0,2618278,2449194,2393129
469.2667718,469.26677,22,38,4,7,0,0,1.727272727,0.318181818,6,0.272727273,0.157894737,0.857142857,O,0.034482759,----,----,----,----,----,Alipat+N,469.37528,469,0.37528,0,0,0,4394431,3914476,3432827
485.2616864,485.26169,22,38,4,8,0,0,1.727272727,0.363636364,6,0.272727273,0.157894737,0.75,O,0,----,----,----,----,----,Alipat+N,485.3739,485,0.3739,0,0,0,2687069,2182361,1978822
468.2827562,468.28276,22,39,5,6,0,0,1.772727273,0.272727273,6,0.272727273,0.153846154,1,O,0.035714286,----,----,----,----,----,Alipat+N,468.39104,468,0.39104,0,0,0,3017015,2312843,1976633
484.2776708,484.27767,22,39,5,7,0,0,1.772727273,0.318181818,6,0.272727273,0.153846154,0.857142857,O,0,----,----,----,----,----,Alipat+N,484.38965,484,0.38965,0,0,0,4320161,3826250,3386191
415.2701258,415.27013,22,40,0,7,0,0,1.818181818,0.318181818,3,0.136363636,0.075,0.428571429,O,-0.027027027,----,----,----,AlipatNoN,----,----,415.36615,415,0.36615,0,0,0,3487433,3479920,2798543
431.2650404,431.26504,22,40,0,8,0,0,1.818181818,0.363636364,3,0.136363636,0.075,0.375,O,-0.055555556,----,----,----,AlipatNoN,----,----,431.36476,431,0.36476,0,0,0,3498200,3236687,3069135
447.259955,447.25995,22,40,0,9,0,0,1.818181818,0.409090909,3,0.136363636,0.075,0.333333333,O,-0.085714286,----,----,----,AlipatNoN,----,----,447.36338,447,0.36338,0,0,0,3920540,2659570,3051806
495.2446988,495.2447,22,40,0,12,0,0,1.818181818,0.545454545,3,0.136363636,0.075,0.25,O,-0.1875,----,----,----,AlipatNoN,----,----,495.35922,495,0.35922,0,0,0,2275863,2193066,1772193
439.2925926,439.29259,22,40,4,5,0,0,1.818181818,0.227272727,5,0.227272727,0.125,1,O,0.032258065,----,----,----,----,----,Alipat+N,439.39417,439,0.39417,0,0,0,3207608,2937119,2700530
471.2824218,471.28242,22,40,4,7,0,0,1.818181818,0.318181818,5,0.227272727,0.125,0.714285714,O,-0.034482759,----,----,----,----,----,Alipat+N,471.3914,471,0.3914,0,0,0,2927331,2411455,2179090
470.2984062,470.29841,22,41,5,6,0,0,1.863636364,0.272727273,5,0.227272727,0.12195122,0.833333333,O,-0.035714286,----,----,----,----,----,Alipat+N,470.40716,470,0.40716,0,0,0,2741843,2533718,1923526
486.2933208,486.29332,22,41,5,7,0,0,1.863636364,0.318181818,5,0.227272727,0.12195122,0.714285714,O,-0.074074074,----,----,----,----,----,Alipat+N,486.40577,486,0.40577,0,0,0,2394403,2269039,1780292
433.2806904,433.28069,22,42,0,8,0,0,1.909090909,0.363636364,2,0.090909091,0.047619048,0.25,O,-0.111111111,----,----,----,AlipatNoN,----,----,433.38088,433,0.38088,0,0,0,1931032,1922891,1859936
469.2840611,469.28406,22,46,0,8,1,0,2.090909091,0.363636364,0,0,0,0,O,-0.294117647,----,----,----,AlipatNoN,----,----,469.39258,469,0.39258,0,0,0,4966850,3403501,2236284
485.2789757,485.27898,22,46,0,9,1,0,2.090909091,0.409090909,0,0,0,0,O,-0.333333333,----,----,----,AlipatNoN,----,----,485.39119,485,0.39119,0,0,0,7445600,3057371,2072008
465.0463342,465.04633,23,14,0,11,0,0,0.608695652,0.47826087,17,0.739130435,1.214285714,1.545454545,O,0.657142857,----,Aromatic,----,----,----,----,465.15387,465,0.15387,0,0,0,1833370,1737580,1796740
383.1863966,383.1864,23,28,0,5,0,0,1.217391304,0.217391304,10,0.434782609,0.357142857,2,O,0.365853659,----,----,HUnSatLig,----,----,----,383.275,383,0.275,0,0,0,2240980,2868104,2834694
403.1948527,403.19485,23,32,0,4,1,0,1.391304348,0.173913043,8,0.347826087,0.25,2,O,0.25,----,----,HUnSatLig,----,----,----,403.28809,403,0.28809,0,0,0,6222164,5012423,4574574
501.1977488,501.19775,23,34,0,12,0,0,1.47826087,0.52173913,7,0.304347826,0.205882353,0.583333333,O,0.058823529,----,----,HUnSatLig,----,----,----,501.31364,501,0.31364,0,0,0,2570433,2190359,1980265
597.1672364,597.16724,23,34,0,18,0,0,1.47826087,0.782608696,7,0.304347826,0.205882353,0.388888889,O,-0.142857143,----,----,HUnSatLig,----,----,----,597.30532,597,0.30532,0,0,0,3362407,2473174,1921760
391.2489966,391.249,23,36,0,5,0,0,1.565217391,0.217391304,6,0.260869565,0.166666667,1.2,O,0.170731707,----,----,----,AlipatNoN,----,----,391.33947,391,0.33947,0,0,0,1923759,2084627,2127851
503.2133988,503.2134,23,36,0,12,0,0,1.565217391,0.52173913,6,0.260869565,0.166666667,0.5,O,0,----,----,----,AlipatNoN,----,----,503.32976,503,0.32976,0,0,0,2454096,2411829,2116682
567.1930572,567.19306,23,36,0,16,0,0,1.565217391,0.695652174,6,0.260869565,0.166666667,0.375,O,-0.133333333,----,----,----,----,SatFACarb,----,567.32421,567,0.32421,0,0,0,3141650,1704095,1649062
599.1828864,599.18289,23,36,0,18,0,0,1.565217391,0.782608696,6,0.260869565,0.166666667,0.333333333,O,-0.214285714,----,----,----,----,SatFACarb,----,599.32144,599,0.32144,0,0,0,4027947,3551462,2504413
615.177801,615.1778,23,36,0,19,0,0,1.565217391,0.826086957,6,0.260869565,0.166666667,0.315789474,O,-0.259259259,----,----,----,----,SatFACarb,----,615.32005,615,0.32005,0,0,0,5654650,4867420,2886318
510.2569354,510.25694,23,37,5,8,0,0,1.608695652,0.347826087,8,0.347826087,0.216216216,1,CRAM,0.107142857,----,----,----,----,----,Alipat+N,510.37492,510,0.37492,0,0,0,2444174,2800854,1783542
409.2595612,409.25956,23,38,0,6,0,0,1.652173913,0.260869565,5,0.217391304,0.131578947,0.833333333,O,0.1,----,----,----,AlipatNoN,----,----,409.3542,409,0.3542,0,0,0,2854323,3107130,2700892
473.2392196,473.23922,23,38,0,10,0,0,1.652173913,0.434782609,5,0.217391304,0.131578947,0.5,O,0,----,----,----,AlipatNoN,----,----,473.34865,473,0.34865,0,0,0,5252112,4244635,3860150
489.2341342,489.23413,23,38,0,11,0,0,1.652173913,0.47826087,5,0.217391304,0.131578947,0.454545455,O,-0.028571429,----,----,----,AlipatNoN,----,----,489.34726,489,0.34726,0,0,0,3697508,2916643,2334641
569.2087072,569.20871,23,38,0,16,0,0,1.652173913,0.695652174,5,0.217391304,0.131578947,0.3125,O,-0.2,----,----,----,----,SatFACarb,----,569.34033,569,0.34033,0,0,0,3644454,2362513,2107706
585.2036218,585.20362,23,38,0,17,0,0,1.652173913,0.739130435,5,0.217391304,0.131578947,0.294117647,O,-0.24137931,----,----,----,----,SatFACarb,----,585.33894,585,0.33894,0,0,0,7719842,6958212,4152118
601.1985364,601.19854,23,38,0,18,0,0,1.652173913,0.782608696,5,0.217391304,0.131578947,0.277777778,O,-0.285714286,----,----,----,----,SatFACarb,----,601.33755,601,0.33755,0,0,0,4600303,3585271,2975451
512.2725854,512.27259,23,39,5,8,0,0,1.695652174,0.347826087,7,0.304347826,0.179487179,0.875,O,0.035714286,----,----,----,----,----,Alipat+N,512.39104,512,0.39104,0,0,0,4974842,4190662,3394453
411.2752112,411.27521,23,40,0,6,0,0,1.739130435,0.260869565,4,0.173913043,0.1,0.666666667,O,0.05,----,----,----,AlipatNoN,----,----,411.37031,411,0.37031,0,0,0,1725148,1788439,1702654
427.2701258,427.27013,23,40,0,7,0,0,1.739130435,0.304347826,4,0.173913043,0.1,0.571428571,O,0.025641026,----,----,----,AlipatNoN,----,----,427.36893,427,0.36893,0,0,0,3299387,2783034,2418566
443.2650404,443.26504,23,40,0,8,0,0,1.739130435,0.347826087,4,0.173913043,0.1,0.5,O,0,----,----,----,AlipatNoN,----,----,443.36754,443,0.36754,0,0,0,4782624,3802879,3896829
475.2548696,475.25487,23,40,0,10,0,0,1.739130435,0.434782609,4,0.173913043,0.1,0.4,O,-0.055555556,----,----,----,AlipatNoN,----,----,475.36477,475,0.36477,0,0,0,3906901,2827660,2390384
491.2497842,491.24978,23,40,0,11,0,0,1.739130435,0.47826087,4,0.173913043,0.1,0.363636364,O,-0.085714286,----,----,----,AlipatNoN,----,----,491.36338,491,0.36338,0,0,0,2467060,2457169,2051246
571.2243572,571.22436,23,40,0,16,0,0,1.739130435,0.695652174,4,0.173913043,0.1,0.25,O,-0.266666667,----,----,----,----,SatFACarb,----,571.35644,571,0.35644,0,0,0,3317809,1779845,2009814
587.2192718,587.21927,23,40,0,17,0,0,1.739130435,0.739130435,4,0.173913043,0.1,0.235294118,O,-0.310344828,----,----,----,----,SatFACarb,----,587.35506,587,0.35506,0,0,0,3252085,2721934,2018587
498.2933208,498.29332,23,41,5,7,0,0,1.782608696,0.304347826,6,0.260869565,0.146341463,0.857142857,O,0,----,----,----,----,----,Alipat+N,498.40854,498,0.40854,0,0,0,3069564,3060335,2625045
429.2857758,429.28578,23,42,0,7,0,0,1.826086957,0.304347826,3,0.130434783,0.071428571,0.428571429,O,-0.025641026,----,----,----,AlipatNoN,----,----,429.38504,429,0.38504,0,0,0,3406992,2470218,2146096
445.2806904,445.28069,23,42,0,8,0,0,1.826086957,0.347826087,3,0.130434783,0.071428571,0.375,O,-0.052631579,----,----,----,AlipatNoN,----,----,445.38365,445,0.38365,0,0,0,2152539,2078453,2052488
634.2117573,634.21176,23,42,1,17,0,1,1.826086957,0.739130435,4,0.173913043,0.095238095,0.235294118,O,-0.44,----,----,----,----,SatFACarb,----,634.35841,634,0.35841,0,0,0,3686435,2635066,1788584
465.0827196,465.08272,24,18,0,10,0,0,0.75,0.416666667,16,0.666666667,0.888888889,1.6,CRAM,0.578947368,----,Aromatic,----,----,----,----,465.19026,465,0.19026,0,0,0,1840542,1926511,1778310
439.1398404,439.13984,24,24,0,8,0,0,1,0.333333333,13,0.541666667,0.541666667,1.625,CRAM,0.45,----,----,HUnSatLig,----,----,----,439.24139,439,0.24139,0,0,0,2333108,2088737,2313468
397.2020466,397.20205,24,30,0,5,0,0,1.25,0.208333333,10,0.416666667,0.333333333,2,O,0.348837209,----,----,HUnSatLig,----,----,----,397.29389,397,0.29389,0,0,0,2501017,2216194,2853601
527.1770134,527.17701,24,32,0,13,0,0,1.333333333,0.541666667,9,0.375,0.28125,0.692307692,O,0.142857143,----,----,HUnSatLig,----,----,----,527.29892,527,0.29892,0,0,0,2889687,2206396,2154892
703.121074,703.12107,24,32,0,24,0,0,1.333333333,1,9,0.375,0.28125,0.375,O,-0.25,----,----,HUnSatLig,----,----,----,703.28366,703,0.28366,0,0,0,3074158,2739652,1636392
