mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PosSW10.csv,PosSW11.csv,PosSW12.csv,PosSWGt22.csv,PosSWGt23.csv,PosSWGt24.csv
361.1140196,361.11402,15,22,0,10,0,0,1.466666667,0.666666667,5,0.333333333,0.227272727,0.5,O,0,----,----,HUnSatLig,----,----,----,361.19752,361,0.19752,12283267,7547494,10183004,6266015,5363343,5279133
435.1296696,435.12967,21,24,0,10,0,0,1.142857143,0.476190476,10,0.476190476,0.416666667,1,CRAM,0.3125,----,----,HUnSatLig,----,----,----,435.23029,435,0.23029,6755844,7539125,7837307,6317709,8030335,7796146
521.2392196,521.23922,27,38,0,10,0,0,1.407407407,0.37037037,9,0.333333333,0.236842105,0.9,CRAM,0.181818182,----,----,HUnSatLig,----,----,----,521.35975,521,0.35975,2257638,3826653,3304869,6358956,8237833,7627972
371.0983696,371.09837,16,20,0,10,0,0,1.25,0.625,7,0.4375,0.35,0.7,O,0.181818182,----,----,HUnSatLig,----,----,----,371.18418,371,0.18418,16146681,13534989,14640420,6468734,5905107,6182310
389.1241904,389.12419,20,22,0,8,0,0,1.1,0.4,10,0.5,0.454545455,1.25,CRAM,0.375,----,----,HUnSatLig,----,----,----,389.21417,389,0.21417,5309145,7389984,7049148,6517750,7832152,7861364
445.1867904,445.18679,24,30,0,8,0,0,1.25,0.333333333,10,0.416666667,0.333333333,1.25,CRAM,0.3,----,----,HUnSatLig,----,----,----,445.28973,445,0.28973,2839462,4189476,3907279,6538095,8633857,8760011
373.1656612,373.16566,21,26,0,6,0,0,1.238095238,0.285714286,9,0.428571429,0.346153846,1.5,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,373.25195,373,0.25195,2809670,5000603,4096900,6553325,8308045,8608782
463.1609696,463.16097,23,28,0,10,0,0,1.217391304,0.434782609,10,0.434782609,0.357142857,1,CRAM,0.277777778,----,----,HUnSatLig,----,----,----,463.26807,463,0.26807,4572248,5560872,5160439,6602430,7701485,7354104
395.0983696,395.09837,18,20,0,10,0,0,1.111111111,0.555555556,9,0.5,0.45,0.9,CRAM,0.307692308,----,----,HUnSatLig,----,----,----,395.18973,395,0.18973,10600224,12316695,13225043,6627583,8196933,7797031
417.1402342,417.14023,18,26,0,11,0,0,1.444444444,0.611111111,6,0.333333333,0.230769231,0.545454545,O,0.04,----,----,HUnSatLig,----,----,----,417.23669,417,0.23669,11981782,9232090,10439353,6775124,5586717,6301841
509.2028342,509.20283,25,34,0,11,0,0,1.36,0.44,9,0.36,0.264705882,0.818181818,CRAM,0.179487179,----,----,HUnSatLig,----,----,----,509.32058,509,0.32058,4300661,4506167,4542362,6795158,7375070,7285697
525.2341342,525.23413,26,38,0,11,0,0,1.461538462,0.423076923,8,0.307692308,0.210526316,0.727272727,O,0.12195122,----,----,HUnSatLig,----,----,----,525.35559,525,0.35559,3284219,3159131,3611163,6844280,6697796,7578835
511.2184842,511.21848,25,36,0,11,0,0,1.44,0.44,8,0.32,0.222222222,0.727272727,O,0.128205128,----,----,HUnSatLig,----,----,----,511.3367,511,0.3367,3912658,4097664,4537345,6852524,7223648,7398401
461.2180904,461.21809,25,34,0,8,0,0,1.36,0.32,9,0.36,0.264705882,1.125,CRAM,0.238095238,----,----,HUnSatLig,----,----,----,461.32474,461,0.32474,2804893,3649202,3123775,6858514,10511325,9305901
505.2079196,505.20792,26,34,0,10,0,0,1.307692308,0.384615385,10,0.384615385,0.294117647,1,CRAM,0.238095238,----,----,HUnSatLig,----,----,----,505.32474,505,0.32474,3095205,4655530,4140739,6891357,8142778,7899951
495.1871842,495.18718,24,32,0,11,0,0,1.333333333,0.458333333,9,0.375,0.28125,0.818181818,CRAM,0.189189189,----,----,HUnSatLig,----,----,----,495.30169,495,0.30169,5321795,5141624,5262488,6895263,7502941,7520649
497.2028342,497.20283,24,34,0,11,0,0,1.416666667,0.458333333,8,0.333333333,0.235294118,0.727272727,O,0.135135135,----,----,HUnSatLig,----,----,----,497.31781,497,0.31781,4845762,4703405,4991238,6954695,7740692,8268257
401.1605758,401.16058,22,26,0,7,0,0,1.181818182,0.318181818,10,0.454545455,0.384615385,1.428571429,CRAM,0.351351351,----,----,HUnSatLig,----,----,----,401.25334,401,0.25334,3144254,5208029,4879315,7027966,8394529,7926993
467.1558842,467.15588,22,28,0,11,0,0,1.272727273,0.5,9,0.409090909,0.321428571,0.818181818,CRAM,0.212121212,----,----,HUnSatLig,----,----,----,467.26391,467,0.26391,6417420,6755645,7484825,7038522,6464587,6895291
455.1558842,455.15588,21,28,0,11,0,0,1.333333333,0.523809524,8,0.380952381,0.285714286,0.727272727,O,0.161290323,----,----,HUnSatLig,----,----,----,455.26113,455,0.26113,9516545,7366860,9095059,7051377,7869489,7710772
475.197355,475.19735,25,32,0,9,0,0,1.28,0.36,10,0.4,0.3125,1.111111111,CRAM,0.268292683,----,----,HUnSatLig,----,----,----,475.30724,475,0.30724,3100761,4809758,3927453,7073217,8844761,8629986
491.1922696,491.19227,25,32,0,10,0,0,1.28,0.4,10,0.4,0.3125,1,CRAM,0.25,----,----,HUnSatLig,----,----,----,491.30585,491,0.30585,3296075,4425761,4373449,7091794,8450800,8517854
427.1245842,427.12458,19,24,0,11,0,0,1.263157895,0.578947368,8,0.421052632,0.333333333,0.727272727,O,0.185185185,----,----,HUnSatLig,----,----,----,427.22335,427,0.22335,13191475,11312316,11510013,7127158,6834743,7196562
449.1453196,449.14532,22,26,0,10,0,0,1.181818182,0.454545455,10,0.454545455,0.384615385,1,CRAM,0.294117647,----,----,HUnSatLig,----,----,----,449.24918,449,0.24918,5170190,6753110,6328683,7170606,7478565,7311789
343.103455,343.10345,15,20,0,9,0,0,1.333333333,0.6,6,0.4,0.3,0.666666667,O,0.142857143,----,----,HUnSatLig,----,----,----,343.18279,343,0.18279,10461712,8352031,9891137,7182677,5971346,6979675
481.1715342,481.17153,23,30,0,11,0,0,1.304347826,0.47826087,9,0.391304348,0.3,0.818181818,CRAM,0.2,----,----,HUnSatLig,----,----,----,481.2828,481,0.2828,5592365,5921746,6825512,7249354,8609673,8445806
311.1136258,311.11363,15,20,0,7,0,0,1.333333333,0.466666667,6,0.4,0.3,0.857142857,CRAM,0.217391304,----,----,HUnSatLig,----,----,----,311.18557,311,0.18557,3989758,3645468,4036236,7249965,5317418,7434098
431.1711404,431.17114,23,28,0,8,0,0,1.217391304,0.347826087,10,0.434782609,0.357142857,1.25,CRAM,0.315789474,----,----,HUnSatLig,----,----,----,431.27084,431,0.27084,2954154,5136208,4200398,7253912,9376106,9053877
323.1500112,323.15001,17,24,0,6,0,0,1.411764706,0.352941176,6,0.352941176,0.25,1,CRAM,0.214285714,----,----,HUnSatLig,----,----,----,323.22473,323,0.22473,3234841,3633609,3165772,7304849,7367570,8119526
457.1715342,457.17153,21,30,0,11,0,0,1.428571429,0.523809524,7,0.333333333,0.233333333,0.636363636,O,0.096774194,----,----,HUnSatLig,----,----,----,457.27725,457,0.27725,8588660,7612425,8320784,7307247,8190976,9056205
477.1766196,477.17662,24,30,0,10,0,0,1.25,0.416666667,10,0.416666667,0.333333333,1,CRAM,0.263157895,----,----,HUnSatLig,----,----,----,477.28696,477,0.28696,4080787,5321721,5042624,7314876,7470686,8177416
383.0983696,383.09837,17,20,0,10,0,0,1.176470588,0.588235294,8,0.470588235,0.4,0.8,CRAM,0.25,----,----,HUnSatLig,----,----,----,383.18696,383,0.18696,15338893,14083355,15860267,7349764,7673972,7702225
405.119105,405.1191,20,22,0,9,0,0,1.1,0.45,10,0.5,0.454545455,1.111111111,CRAM,0.35483871,----,----,HUnSatLig,----,----,----,405.21278,405,0.21278,7107457,9895302,9615712,7358179,8268013,7949958
417.1918758,417.19188,23,30,0,7,0,0,1.304347826,0.304347826,9,0.391304348,0.3,1.285714286,CRAM,0.282051282,----,----,HUnSatLig,----,----,----,417.28835,417,0.28835,2857940,4542169,4261560,7362900,10335005,9646225
419.2075258,419.20753,23,32,0,7,0,0,1.391304348,0.304347826,8,0.347826087,0.25,1.142857143,CRAM,0.230769231,----,----,HUnSatLig,----,----,----,419.30446,419,0.30446,2707319,4949661,3609737,7391572,12077846,11194502
507.2235696,507.22357,26,36,0,10,0,0,1.384615385,0.384615385,9,0.346153846,0.25,0.9,CRAM,0.19047619,----,----,HUnSatLig,----,----,----,507.34086,507,0.34086,3189522,4176368,3789617,7397244,9199699,8405883
441.1402342,441.14023,20,26,0,11,0,0,1.3,0.55,8,0.4,0.307692308,0.727272727,O,0.172413793,----,----,HUnSatLig,----,----,----,441.24224,441,0.24224,11907939,10329861,11678796,7468219,7278333,7840763
429.1402342,429.14023,19,26,0,11,0,0,1.368421053,0.578947368,7,0.368421053,0.269230769,0.636363636,O,0.111111111,----,----,HUnSatLig,----,----,----,429.23947,429,0.23947,13244534,9780239,11251821,7493647,6324694,7647019
379.103455,379.10345,18,20,0,9,0,0,1.111111111,0.5,9,0.5,0.45,1,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,379.19112,379,0.19112,10707356,11456684,11898384,7537077,8340517,8596140
389.1969612,389.19696,22,30,0,6,0,0,1.363636364,0.272727273,8,0.363636364,0.266666667,1.333333333,CRAM,0.263157895,----,----,HUnSatLig,----,----,----,389.28696,389,0.28696,2466024,5328690,3057612,7584776,11490921,11654276
485.2028342,485.20283,23,34,0,11,0,0,1.47826087,0.47826087,7,0.304347826,0.205882353,0.636363636,O,0.085714286,----,----,HUnSatLig,----,----,----,485.31503,485,0.31503,4723186,4338647,4719289,7603699,7174360,8620019
345.1707466,345.17075,20,26,0,5,0,0,1.3,0.25,8,0.4,0.307692308,1.6,CRAM,0.314285714,----,----,HUnSatLig,----,----,----,345.25056,345,0.25056,2142739,6107983,3367257,7641923,12262341,11657893
419.134755,419.13475,21,24,0,9,0,0,1.142857143,0.428571429,10,0.476190476,0.416666667,1.111111111,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,419.23167,419,0.23167,7162747,7378592,7527052,7680340,8899351,8902791
471.1871842,471.18718,22,32,0,11,0,0,1.454545455,0.5,7,0.318181818,0.21875,0.636363636,O,0.090909091,----,----,HUnSatLig,----,----,----,471.29614,471,0.29614,5834768,5901456,6354301,7740904,7654643,7931574
447.166055,447.16605,23,28,0,9,0,0,1.217391304,0.391304348,10,0.434782609,0.357142857,1.111111111,CRAM,0.297297297,----,----,HUnSatLig,----,----,----,447.26946,447,0.26946,4134101,5664827,5167642,7793357,8889743,8860218
469.1715342,469.17153,22,30,0,11,0,0,1.363636364,0.5,8,0.363636364,0.266666667,0.727272727,O,0.151515152,----,----,HUnSatLig,----,----,----,469.28002,469,0.28002,7144453,6547679,7542147,7814667,6847639,7298738
359.1500112,359.15001,20,24,0,6,0,0,1.2,0.3,9,0.45,0.375,1.5,CRAM,0.352941176,----,----,HUnSatLig,----,----,----,359.23306,359,0.23306,3523391,6101994,4730632,7817810,9784355,9997111
491.228655,491.22865,26,36,0,9,0,0,1.384615385,0.346153846,9,0.346153846,0.25,1,CRAM,0.209302326,----,----,HUnSatLig,----,----,----,491.34224,491,0.34224,2464077,3705890,3230667,7849555,9925363,9767136
483.1871842,483.18718,23,32,0,11,0,0,1.391304348,0.47826087,8,0.347826087,0.25,0.727272727,O,0.142857143,----,----,HUnSatLig,----,----,----,483.29891,483,0.29891,5761419,5418959,6159980,7908828,7956525,8452013
431.1558842,431.15588,19,28,0,11,0,0,1.473684211,0.578947368,6,0.315789474,0.214285714,0.545454545,O,0.037037037,----,----,HUnSatLig,----,----,----,431.25558,431,0.25558,10715052,7732049,9420752,7913369,8360299,9221814
363.1085404,363.10854,18,20,0,8,0,0,1.111111111,0.444444444,9,0.5,0.45,1.125,CRAM,0.357142857,----,----,HUnSatLig,----,----,----,363.1925,363,0.1925,6556625,8078576,8119226,8027899,9439494,8724493
495.2235696,495.22357,25,36,0,10,0,0,1.44,0.4,8,0.32,0.222222222,0.8,CRAM,0.15,----,----,HUnSatLig,----,----,----,495.33808,495,0.33808,3421254,4727929,3810458,8029856,9385056,10314123
461.181705,461.1817,24,30,0,9,0,0,1.25,0.375,10,0.416666667,0.333333333,1.111111111,CRAM,0.282051282,----,----,HUnSatLig,----,----,----,461.28835,461,0.28835,3820702,4588213,4818497,8029972,9083869,9236270
493.2079196,493.20792,25,34,0,10,0,0,1.36,0.4,9,0.36,0.264705882,0.9,CRAM,0.2,----,----,HUnSatLig,----,----,----,493.32197,493,0.32197,3312583,4848714,5283888,8261240,9692072,10314036
417.1554904,417.15549,22,26,0,8,0,0,1.181818182,0.363636364,10,0.454545455,0.384615385,1.25,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,417.25195,417,0.25195,4372438,6297306,6363833,8266068,10345245,9760913
351.1085404,351.10854,17,20,0,8,0,0,1.176470588,0.470588235,8,0.470588235,0.4,1,CRAM,0.307692308,----,----,HUnSatLig,----,----,----,351.18973,351,0.18973,8874556,9010698,9125310,8350026,8802933,9271681
479.228655,479.22865,25,36,0,9,0,0,1.44,0.36,8,0.32,0.222222222,0.888888889,CRAM,0.170731707,----,----,HUnSatLig,----,----,----,479.33947,479,0.33947,3080412,4624351,3749360,8449472,11335410,10039096
491.1992831,491.19928,29,33,0,5,0,1,1.137931034,0.172413793,14,0.482758621,0.424242424,2.8,O,0.431372549,----,----,HUnSatLig,----,----,----,491.31287,491,0.31287,2373963,5027873,4229065,8549970,14936817,11407582
433.150405,433.1504,22,26,0,9,0,0,1.181818182,0.409090909,10,0.454545455,0.384615385,1.111111111,CRAM,0.314285714,----,----,HUnSatLig,----,----,----,433.25056,433,0.25056,5252827,6953608,7235369,8625944,10078456,10108472
335.1500112,335.15001,18,24,0,6,0,0,1.333333333,0.333333333,7,0.388888889,0.291666667,1.166666667,CRAM,0.266666667,----,----,HUnSatLig,----,----,----,335.22751,335,0.22751,3905278,4936045,4584912,8672940,9677241,10065927
443.1558842,443.15588,20,28,0,11,0,0,1.4,0.55,7,0.35,0.25,0.636363636,O,0.103448276,----,----,HUnSatLig,----,----,----,443.25836,443,0.25836,12022403,9741846,10503053,8711190,7423614,8225635
347.1863966,347.1864,20,28,0,5,0,0,1.4,0.25,7,0.35,0.25,1.4,CRAM,0.257142857,----,----,HUnSatLig,----,----,----,347.26668,347,0.26668,1959450,5202310,3681654,8801595,15461883,12485870
375.1813112,375.18131,21,28,0,6,0,0,1.333333333,0.285714286,8,0.380952381,0.285714286,1.333333333,CRAM,0.277777778,----,----,HUnSatLig,----,----,----,375.26807,375,0.26807,3582330,9088015,5054922,8844612,12943276,13934170
449.2180904,449.21809,24,34,0,8,0,0,1.416666667,0.333333333,8,0.333333333,0.235294118,1,CRAM,0.2,----,----,HUnSatLig,----,----,----,449.32197,449,0.32197,2911751,4869965,3612005,8899112,12936482,12538280
339.1085404,339.10854,16,20,0,8,0,0,1.25,0.5,7,0.4375,0.35,0.875,CRAM,0.25,----,----,HUnSatLig,----,----,----,339.18695,339,0.18695,8117859,7655709,8618341,8900055,7815554,9032723
409.1140196,409.11402,19,22,0,10,0,0,1.157894737,0.526315789,9,0.473684211,0.409090909,0.9,CRAM,0.285714286,----,----,HUnSatLig,----,----,----,409.20862,409,0.20862,12477479,12502666,13849175,9003063,8694312,10360752
447.2024404,447.20244,24,32,0,8,0,0,1.333333333,0.333333333,9,0.375,0.28125,1.125,CRAM,0.25,----,----,HUnSatLig,----,----,----,447.30585,447,0.30585,3060433,5243959,4875799,9069258,12330381,11690551
355.103455,355.10345,16,20,0,9,0,0,1.25,0.5625,7,0.4375,0.35,0.777777778,CRAM,0.217391304,----,----,HUnSatLig,----,----,----,355.18557,355,0.18557,13958821,12104414,13138507,9172397,8922932,10020426
373.1140196,373.11402,16,22,0,10,0,0,1.375,0.625,6,0.375,0.272727273,0.6,O,0.090909091,----,----,HUnSatLig,----,----,----,373.2003,373,0.2003,20677432,14854539,17241973,9216733,6956349,8172542
361.1292758,361.12928,19,22,0,7,0,0,1.157894737,0.368421053,9,0.473684211,0.409090909,1.285714286,CRAM,0.35483871,----,----,HUnSatLig,----,----,----,361.21278,361,0.21278,5369223,7895659,7239008,9260196,11265683,11210146
403.1398404,403.13984,21,24,0,8,0,0,1.142857143,0.380952381,10,0.476190476,0.416666667,1.25,CRAM,0.352941176,----,----,HUnSatLig,----,----,----,403.23306,403,0.23306,5225204,7969991,7309485,9268740,12787738,11333054
477.213005,477.213,25,34,0,9,0,0,1.36,0.36,9,0.36,0.264705882,1,CRAM,0.219512195,----,----,HUnSatLig,----,----,----,477.32335,477,0.32335,3564692,4720632,4497856,9278908,11177568,11400969
409.0987634,409.09876,15,22,0,13,0,0,1.466666667,0.866666667,5,0.333333333,0.227272727,0.384615385,O,-0.176470588,----,----,HUnSatLig,----,----,----,409.19336,409,0.19336,22080551,15177353,20496982,9320501,9519655,10551215
479.1922696,479.19227,24,32,0,10,0,0,1.333333333,0.416666667,9,0.375,0.28125,0.9,CRAM,0.210526316,----,----,HUnSatLig,----,----,----,479.30308,479,0.30308,4138203,5854176,5790191,9377216,9801456,11163447
385.1140196,385.11402,17,22,0,10,0,0,1.294117647,0.588235294,7,0.411764706,0.318181818,0.7,O,0.166666667,----,----,HUnSatLig,----,----,----,385.20307,385,0.20307,17272683,15013688,16475167,9396247,9923203,10760395
481.2079196,481.20792,24,34,0,10,0,0,1.416666667,0.416666667,8,0.333333333,0.235294118,0.8,CRAM,0.157894737,----,----,HUnSatLig,----,----,----,481.31919,481,0.31919,4444463,5407698,5366313,9547210,10958732,10901359
327.1085404,327.10854,15,20,0,8,0,0,1.333333333,0.533333333,6,0.4,0.3,0.75,O,0.181818182,----,----,HUnSatLig,----,----,----,327.18418,327,0.18418,7939280,6298297,8324921,9561348,7375541,9144417
377.1969612,377.19696,21,30,0,6,0,0,1.428571429,0.285714286,7,0.333333333,0.233333333,1.166666667,CRAM,0.222222222,----,----,HUnSatLig,----,----,----,377.28418,377,0.28418,3219361,5713525,4577283,9594770,14942720,12712090
347.1500112,347.15001,19,24,0,6,0,0,1.263157895,0.315789474,8,0.421052632,0.333333333,1.333333333,CRAM,0.3125,----,----,HUnSatLig,----,----,----,347.23028,347,0.23028,4238864,7667068,5396844,9776434,11988465,11547876
423.1296696,423.12967,20,24,0,10,0,0,1.2,0.5,9,0.45,0.375,0.9,CRAM,0.266666667,----,----,HUnSatLig,----,----,----,423.22751,423,0.22751,11592317,11347419,12661227,9996558,10762955,10901554
387.1296696,387.12967,17,24,0,10,0,0,1.411764706,0.588235294,6,0.352941176,0.25,0.6,O,0.083333333,----,----,HUnSatLig,----,----,----,387.21919,387,0.21919,16081202,11948348,13850108,10019348,8309884,10117806
345.119105,345.1191,15,22,0,9,0,0,1.466666667,0.6,5,0.333333333,0.227272727,0.555555556,O,0.047619048,----,----,HUnSatLig,----,----,----,345.19891,345,0.19891,10824710,8688449,10379084,10099511,7110583,8934039
465.1766196,465.17662,23,30,0,10,0,0,1.304347826,0.434782609,9,0.391304348,0.3,0.9,CRAM,0.222222222,----,----,HUnSatLig,----,----,----,465.28418,465,0.28418,6251559,6727081,6950335,10133109,9774099,10841810
437.2180904,437.21809,23,34,0,8,0,0,1.47826087,0.347826087,7,0.304347826,0.205882353,0.875,CRAM,0.157894737,----,----,HUnSatLig,----,----,----,437.31919,437,0.31919,3006236,5349580,4519357,10198513,14669818,13952286
451.1609696,451.16097,22,28,0,10,0,0,1.272727273,0.454545455,9,0.409090909,0.321428571,0.9,CRAM,0.235294118,----,----,HUnSatLig,----,----,----,451.26529,451,0.26529,7827279,8176242,8444097,10234257,11148485,11772197
325.1292758,325.12928,16,22,0,7,0,0,1.375,0.4375,6,0.375,0.272727273,0.857142857,CRAM,0.2,----,----,HUnSatLig,----,----,----,325.20446,325,0.20446,5479278,6213946,6026685,10425284,10498333,11865758
463.197355,463.19735,24,32,0,9,0,0,1.333333333,0.375,9,0.375,0.28125,1,CRAM,0.230769231,----,----,HUnSatLig,----,----,----,463.30446,463,0.30446,4352087,5836325,5601782,10464956,12542957,12123896
349.1292758,349.12928,18,22,0,7,0,0,1.222222222,0.388888889,8,0.444444444,0.363636364,1.142857143,CRAM,0.310344828,----,----,HUnSatLig,----,----,----,349.21001,349,0.21001,6470687,7744443,7264142,10512180,10444844,11054893
469.2079196,469.20792,23,34,0,10,0,0,1.47826087,0.434782609,7,0.304347826,0.205882353,0.7,O,0.111111111,----,----,HUnSatLig,----,----,----,469.31642,469,0.31642,4958213,5626077,5355907,10524170,11523224,11603634
367.103455,367.10345,17,20,0,9,0,0,1.176470588,0.529411765,8,0.470588235,0.4,0.888888889,CRAM,0.28,----,----,HUnSatLig,----,----,----,367.18834,367,0.18834,12362861,13003270,14002296,10554302,11075061,11377893
433.1867904,433.18679,23,30,0,8,0,0,1.304347826,0.347826087,9,0.391304348,0.3,1.125,CRAM,0.263157895,----,----,HUnSatLig,----,----,----,433.28696,433,0.28696,4429527,5997188,5688102,10614549,13449462,12916277
467.1922696,467.19227,23,32,0,10,0,0,1.391304348,0.434782609,8,0.347826087,0.25,0.8,CRAM,0.166666667,----,----,HUnSatLig,----,----,----,467.3003,467,0.3003,5675020,6233403,6759832,10628665,11598924,12684987
465.213005,465.213,24,34,0,9,0,0,1.416666667,0.375,8,0.333333333,0.235294118,0.888888889,CRAM,0.179487179,----,----,HUnSatLig,----,----,----,465.32058,465,0.32058,3666983,5475751,4584894,10636915,12973075,12660433
453.213005,453.213,23,34,0,9,0,0,1.47826087,0.391304348,7,0.304347826,0.205882353,0.777777778,CRAM,0.135135135,----,----,HUnSatLig,----,----,----,453.3178,453,0.3178,4476571,5051796,5176352,10684665,14402673,14221476
455.1922696,455.19227,22,32,0,10,0,0,1.454545455,0.454545455,7,0.318181818,0.21875,0.7,O,0.117647059,----,----,HUnSatLig,----,----,----,455.29753,455,0.29753,7212542,7354568,7114641,10836078,12133424,13279282
337.1292758,337.12928,17,22,0,7,0,0,1.294117647,0.411764706,7,0.411764706,0.318181818,1,CRAM,0.259259259,----,----,HUnSatLig,----,----,----,337.20723,337,0.20723,6561960,6915900,7563155,10902585,10423190,10942983
453.1766196,453.17662,22,30,0,10,0,0,1.363636364,0.454545455,8,0.363636364,0.266666667,0.8,CRAM,0.176470588,----,----,HUnSatLig,----,----,----,453.28141,453,0.28141,7820958,8903064,8917026,11022587,12014706,13281446
