mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PreSW4.csv,PreSW5.csv,PreSW6.csv,PreSWGt16.csv,PreSWGt17.csv,PreSWGt18.csv
387.1813112,387.18131,22,28,0,6,0,0,1.272727273,0.272727273,9,0.409090909,0.321428571,1.5,CRAM,0.315789474,----,----,HUnSatLig,----,----,----,387.27084,387,0.27084,5672923,5639348,5985864,9003053,10466767,7721360
403.1762258,403.17623,22,28,0,7,0,0,1.272727273,0.318181818,9,0.409090909,0.321428571,1.285714286,CRAM,0.297297297,----,----,HUnSatLig,----,----,----,403.26945,403,0.26945,10091975,10186568,10321127,14041808,15446285,13979285
419.1711404,419.17114,22,28,0,8,0,0,1.272727273,0.363636364,9,0.409090909,0.321428571,1.125,CRAM,0.277777778,----,----,HUnSatLig,----,----,----,419.26807,419,0.26807,11544593,11268758,11476730,14140709,15533189,13958860
435.166055,435.16605,22,28,0,9,0,0,1.272727273,0.409090909,9,0.409090909,0.321428571,1,CRAM,0.257142857,----,----,HUnSatLig,----,----,----,435.26668,435,0.26668,10555990,10115264,9882369,12016102,11758240,10258789
451.1609696,451.16097,22,28,0,10,0,0,1.272727273,0.454545455,9,0.409090909,0.321428571,0.9,CRAM,0.235294118,----,----,HUnSatLig,----,----,----,451.26529,451,0.26529,8411678,8555774,7675075,8154384,7218940,6769398
467.1558842,467.15588,22,28,0,11,0,0,1.272727273,0.5,9,0.409090909,0.321428571,0.818181818,CRAM,0.212121212,----,----,HUnSatLig,----,----,----,467.26391,467,0.26391,7961810,7373434,7204851,4983436,4882722,4826105
483.1507988,483.1508,22,28,0,12,0,0,1.272727273,0.545454545,9,0.409090909,0.321428571,0.75,O,0.1875,----,----,HUnSatLig,----,----,----,483.26252,483,0.26252,4897907,4165225,3813927,2939798,2285629,2212777
499.1457134,499.14571,22,28,0,13,0,0,1.272727273,0.590909091,9,0.409090909,0.321428571,0.692307692,O,0.161290323,----,----,HUnSatLig,----,----,----,499.26113,499,0.26113,2787096,2336706,2144385,NA,NA,NA
515.140628,515.14063,22,28,0,14,0,0,1.272727273,0.636363636,9,0.409090909,0.321428571,0.642857143,O,0.133333333,----,----,HUnSatLig,----,----,----,515.25975,515,0.25975,1709723,1835358,1535487,NA,NA,NA
482.1667832,482.16678,22,29,1,11,0,0,1.318181818,0.5,9,0.409090909,0.310344828,0.818181818,CRAM,0.193548387,----,----,HUnSatLig,----,----,----,482.27828,482,0.27828,7228509,6879836,6266417,7545716,10010141,6658423
373.2020466,373.20205,22,30,0,5,0,0,1.363636364,0.227272727,8,0.363636364,0.266666667,1.6,CRAM,0.282051282,----,----,HUnSatLig,----,----,----,373.28834,373,0.28834,2958644,2998578,3593714,4647386,5761904,5325889
389.1969612,389.19696,22,30,0,6,0,0,1.363636364,0.272727273,8,0.363636364,0.266666667,1.333333333,CRAM,0.263157895,----,----,HUnSatLig,----,----,----,389.28696,389,0.28696,6845991,7464546,6872071,12294635,12558232,11480865
405.1918758,405.19188,22,30,0,7,0,0,1.363636364,0.318181818,8,0.363636364,0.266666667,1.142857143,CRAM,0.243243243,----,----,HUnSatLig,----,----,----,405.28557,405,0.28557,11110066,11886615,11474337,17789837,19837416,16006932
421.1867904,421.18679,22,30,0,8,0,0,1.363636364,0.363636364,8,0.363636364,0.266666667,1,CRAM,0.222222222,----,----,HUnSatLig,----,----,----,421.28418,421,0.28418,11702188,11981458,11593403,16680181,17773697,15470164
437.181705,437.1817,22,30,0,9,0,0,1.363636364,0.409090909,8,0.363636364,0.266666667,0.888888889,CRAM,0.2,----,----,HUnSatLig,----,----,----,437.2828,437,0.2828,10488147,9605201,8856132,12921163,13070896,12030092
453.1766196,453.17662,22,30,0,10,0,0,1.363636364,0.454545455,8,0.363636364,0.266666667,0.8,CRAM,0.176470588,----,----,HUnSatLig,----,----,----,453.28141,453,0.28141,7549231,7312524,7037952,7646347,7726741,6298191
469.1715342,469.17153,22,30,0,11,0,0,1.363636364,0.5,8,0.363636364,0.266666667,0.727272727,O,0.151515152,----,----,HUnSatLig,----,----,----,469.28002,469,0.28002,5641353,5216857,5198738,4740739,4134179,3998713
485.1664488,485.16645,22,30,0,12,0,0,1.363636364,0.545454545,8,0.363636364,0.266666667,0.666666667,O,0.125,----,----,HUnSatLig,----,----,----,485.27864,485,0.27864,3254442,3004550,2946586,2653666,2468995,2698773
501.1613634,501.16136,22,30,0,13,0,0,1.363636364,0.590909091,8,0.363636364,0.266666667,0.615384615,O,0.096774194,----,----,HUnSatLig,----,----,----,501.27725,501,0.27725,2557832,2051577,1713574,NA,NA,NA
375.2176966,375.2177,22,32,0,5,0,0,1.454545455,0.227272727,7,0.318181818,0.21875,1.4,CRAM,0.230769231,----,----,HUnSatLig,----,----,----,375.30446,375,0.30446,2734107,3693900,3312179,5257244,5901740,5518946
391.2126112,391.21261,22,32,0,6,0,0,1.454545455,0.272727273,7,0.318181818,0.21875,1.166666667,CRAM,0.210526316,----,----,HUnSatLig,----,----,----,391.30307,391,0.30307,7261265,6889465,6514092,11844495,13250890,11612311
407.2075258,407.20753,22,32,0,7,0,0,1.454545455,0.318181818,7,0.318181818,0.21875,1,CRAM,0.189189189,----,----,HUnSatLig,----,----,----,407.30169,407,0.30169,10755946,10424519,10057268,16819237,17797793,14929771
423.2024404,423.20244,22,32,0,8,0,0,1.454545455,0.363636364,7,0.318181818,0.21875,0.875,CRAM,0.166666667,----,----,HUnSatLig,----,----,----,423.3003,423,0.3003,10401577,10885755,9848421,16221362,16798824,13991369
439.197355,439.19735,22,32,0,9,0,0,1.454545455,0.409090909,7,0.318181818,0.21875,0.777777778,CRAM,0.142857143,----,----,HUnSatLig,----,----,----,439.29891,439,0.29891,8804424,7940060,8118655,12171436,11663803,9729969
455.1922696,455.19227,22,32,0,10,0,0,1.454545455,0.454545455,7,0.318181818,0.21875,0.7,O,0.117647059,----,----,HUnSatLig,----,----,----,455.29753,455,0.29753,6225999,5890080,5729094,7437329,7315000,6427064
471.1871842,471.18718,22,32,0,11,0,0,1.454545455,0.5,7,0.318181818,0.21875,0.636363636,O,0.090909091,----,----,HUnSatLig,----,----,----,471.29614,471,0.29614,4526163,3961411,3880765,4465289,4163888,4120587
487.1820988,487.1821,22,32,0,12,0,0,1.454545455,0.545454545,7,0.318181818,0.21875,0.583333333,O,0.0625,----,----,HUnSatLig,----,----,----,487.29475,487,0.29475,2512107,2489001,2331668,3349555,3331790,2745992
377.2333466,377.23335,22,34,0,5,0,0,1.545454545,0.227272727,6,0.272727273,0.176470588,1.2,O,0.179487179,----,----,----,AlipatNoN,----,----,377.32058,377,0.32058,1931509,2644316,2062439,4119120,4911069,4651124
393.2282612,393.22826,22,34,0,6,0,0,1.545454545,0.272727273,6,0.272727273,0.176470588,1,O,0.157894737,----,----,----,AlipatNoN,----,----,393.31919,393,0.31919,5367382,5652857,4947765,10966296,12294882,10740207
409.2231758,409.22318,22,34,0,7,0,0,1.545454545,0.318181818,6,0.272727273,0.176470588,0.857142857,O,0.135135135,----,----,----,AlipatNoN,----,----,409.3178,409,0.3178,7649264,8671575,8062627,13675674,15389497,12095389
425.2180904,425.21809,22,34,0,8,0,0,1.545454545,0.363636364,6,0.272727273,0.176470588,0.75,O,0.111111111,----,----,----,AlipatNoN,----,----,425.31642,425,0.31642,8564363,8776275,7630331,14488667,14521405,11801899
441.213005,441.213,22,34,0,9,0,0,1.545454545,0.409090909,6,0.272727273,0.176470588,0.666666667,O,0.085714286,----,----,----,AlipatNoN,----,----,441.31503,441,0.31503,6680377,7225186,6430901,11304970,10856771,9164502
457.2079196,457.20792,22,34,0,10,0,0,1.545454545,0.454545455,6,0.272727273,0.176470588,0.6,O,0.058823529,----,----,----,AlipatNoN,----,----,457.31364,457,0.31364,4748161,5456829,4710038,7162790,7337446,6392117
473.2028342,473.20283,22,34,0,11,0,0,1.545454545,0.5,6,0.272727273,0.176470588,0.545454545,O,0.03030303,----,----,----,AlipatNoN,----,----,473.31226,473,0.31226,4182065,3585590,3186420,4972188,4889928,4250671
489.1977488,489.19775,22,34,0,12,0,0,1.545454545,0.545454545,6,0.272727273,0.176470588,0.5,O,0,----,----,----,AlipatNoN,----,----,489.31087,489,0.31087,2728246,2620625,2684951,3984521,3621661,3469058
585.1672364,585.16724,22,34,0,18,0,0,1.545454545,0.818181818,6,0.272727273,0.176470588,0.333333333,O,-0.230769231,----,----,----,----,SatFACarb,----,585.30255,585,0.30255,3361809,2442213,2458739,2290537,1971514,1497397
601.162151,601.16215,22,34,0,19,0,0,1.545454545,0.863636364,6,0.272727273,0.176470588,0.315789474,O,-0.28,----,----,----,----,SatFACarb,----,601.30116,601,0.30116,2021642,2372533,1775552,NA,NA,NA
548.2097104,548.20971,22,35,3,13,0,0,1.590909091,0.590909091,7,0.318181818,0.2,0.538461538,O,-0.08,----,----,----,----,----,Alipat+N,548.33648,548,0.33648,NA,NA,NA,1832049,1947532,1551094
379.2489966,379.249,22,36,0,5,0,0,1.636363636,0.227272727,5,0.227272727,0.138888889,1,O,0.128205128,----,----,----,AlipatNoN,----,----,379.33669,379,0.33669,NA,NA,NA,3453045,4154882,4086389
395.2439112,395.24391,22,36,0,6,0,0,1.636363636,0.272727273,5,0.227272727,0.138888889,0.833333333,O,0.105263158,----,----,----,AlipatNoN,----,----,395.33531,395,0.33531,4325427,5059295,4530336,8726146,8606815,8688422
411.2388258,411.23883,22,36,0,7,0,0,1.636363636,0.318181818,5,0.227272727,0.138888889,0.714285714,O,0.081081081,----,----,----,AlipatNoN,----,----,411.33392,411,0.33392,5870663,7016906,5562096,11359471,11852722,9709486
427.2337404,427.23374,22,36,0,8,0,0,1.636363636,0.363636364,5,0.227272727,0.138888889,0.625,O,0.055555556,----,----,----,AlipatNoN,----,----,427.33253,427,0.33253,5875157,5854746,5691774,11564020,10517506,9651325
443.228655,443.22865,22,36,0,9,0,0,1.636363636,0.409090909,5,0.227272727,0.138888889,0.555555556,O,0.028571429,----,----,----,AlipatNoN,----,----,443.33115,443,0.33115,5207593,4680421,4934631,9809769,8722632,7978494
459.2235696,459.22357,22,36,0,10,0,0,1.636363636,0.454545455,5,0.227272727,0.138888889,0.5,O,0,----,----,----,AlipatNoN,----,----,459.32976,459,0.32976,4519623,4502372,4766194,8039242,8005026,7542983
475.2184842,475.21848,22,36,0,11,0,0,1.636363636,0.5,5,0.227272727,0.138888889,0.454545455,O,-0.03030303,----,----,----,AlipatNoN,----,----,475.32837,475,0.32837,4313120,4234801,3787447,6798011,6051177,5719138
507.1905549,507.19055,22,36,0,11,1,0,1.636363636,0.5,5,0.227272727,0.138888889,0.454545455,O,-0.096774194,----,----,----,AlipatNoN,----,----,507.30784,507,0.30784,NA,NA,NA,2771394,2736118,2258789
491.2133988,491.2134,22,36,0,12,0,0,1.636363636,0.545454545,5,0.227272727,0.138888889,0.416666667,O,-0.0625,----,----,----,AlipatNoN,----,----,491.32698,491,0.32698,5797258,5122812,6452768,11056356,10121070,9257856
507.2083134,507.20831,22,36,0,13,0,0,1.636363636,0.590909091,5,0.227272727,0.138888889,0.384615385,O,-0.096774194,----,----,----,AlipatNoN,----,----,507.3256,507,0.3256,2794723,2237596,2671405,3498947,3783159,2959718
571.1879718,571.18797,22,36,0,17,0,0,1.636363636,0.772727273,5,0.227272727,0.138888889,0.294117647,O,-0.259259259,----,----,----,----,SatFACarb,----,571.32005,571,0.32005,1717639,2394878,1634159,2309910,2604260,1751040
587.1828864,587.18289,22,36,0,18,0,0,1.636363636,0.818181818,5,0.227272727,0.138888889,0.277777778,O,-0.307692308,----,----,----,----,SatFACarb,----,587.31866,587,0.31866,6268793,5818211,5215720,2979718,2733229,1935578
603.177801,603.1778,22,36,0,19,0,0,1.636363636,0.863636364,5,0.227272727,0.138888889,0.263157895,O,-0.36,----,----,----,----,SatFACarb,----,603.31728,603,0.31728,8514148,8178478,7215395,6076522,6984798,6024303
483.2460364,483.24604,22,36,4,8,0,0,1.636363636,0.363636364,7,0.318181818,0.194444444,0.875,O,0.071428571,----,----,----,----,----,Alipat+N,483.35778,483,0.35778,NA,NA,NA,2202521,2034241,1561006
566.220275,566.22027,22,37,3,14,0,0,1.681818182,0.636363636,6,0.272727273,0.162162162,0.428571429,O,-0.208333333,----,----,----,----,SatFACarb,----,566.35121,566,0.35121,NA,NA,NA,2008892,1638419,1816346
498.2569354,498.25694,22,37,5,8,0,0,1.681818182,0.363636364,7,0.318181818,0.189189189,0.875,O,0.038461538,----,----,----,----,----,Alipat+N,498.37215,498,0.37215,NA,NA,NA,2369071,2494614,2170696
397.2595612,397.25956,22,38,0,6,0,0,1.727272727,0.272727273,4,0.181818182,0.105263158,0.666666667,O,0.052631579,----,----,----,AlipatNoN,----,----,397.35142,397,0.35142,1829348,2332202,1918442,3867597,3636671,3235900
413.2544758,413.25448,22,38,0,7,0,0,1.727272727,0.318181818,4,0.181818182,0.105263158,0.571428571,O,0.027027027,----,----,----,AlipatNoN,----,----,413.35003,413,0.35003,3144818,3474978,3240733,6480165,6151182,5632926
429.2493904,429.24939,22,38,0,8,0,0,1.727272727,0.363636364,4,0.181818182,0.105263158,0.5,O,0,----,----,----,AlipatNoN,----,----,429.34865,429,0.34865,3865866,3669459,3318000,7420799,6677433,5917634
445.244305,445.2443,22,38,0,9,0,0,1.727272727,0.409090909,4,0.181818182,0.105263158,0.444444444,O,-0.028571429,----,----,----,AlipatNoN,----,----,445.34726,445,0.34726,4589849,3982951,4304664,10903241,11712591,8527148
461.2392196,461.23922,22,38,0,10,0,0,1.727272727,0.454545455,4,0.181818182,0.105263158,0.4,O,-0.058823529,----,----,----,AlipatNoN,----,----,461.34587,461,0.34587,4306469,5004055,5878108,9532160,10280300,8890481
477.2341342,477.23413,22,38,0,11,0,0,1.727272727,0.5,4,0.181818182,0.105263158,0.363636364,O,-0.090909091,----,----,----,AlipatNoN,----,----,477.34449,477,0.34449,5911583,5259829,5373572,9312997,8887700,8577187
493.2290488,493.22905,22,38,0,12,0,0,1.727272727,0.545454545,4,0.181818182,0.105263158,0.333333333,O,-0.125,----,----,----,AlipatNoN,----,----,493.3431,493,0.3431,5083622,4490027,5126704,8717633,8153026,7896065
509.2239634,509.22396,22,38,0,13,0,0,1.727272727,0.590909091,4,0.181818182,0.105263158,0.307692308,O,-0.161290323,----,----,----,AlipatNoN,----,----,509.34171,509,0.34171,NA,NA,NA,2814995,2261564,2123215
525.218878,525.21888,22,38,0,14,0,0,1.727272727,0.636363636,4,0.181818182,0.105263158,0.285714286,O,-0.2,----,----,----,----,SatFACarb,----,525.34033,525,0.34033,NA,NA,NA,2191724,2276694,1882475
573.2036218,573.20362,22,38,0,17,0,0,1.727272727,0.772727273,4,0.181818182,0.105263158,0.235294118,O,-0.333333333,----,----,----,----,SatFACarb,----,573.33617,573,0.33617,NA,NA,NA,1926417,2145891,1663888
589.1985364,589.19854,22,38,0,18,0,0,1.727272727,0.818181818,4,0.181818182,0.105263158,0.222222222,O,-0.384615385,----,----,----,----,SatFACarb,----,589.33478,589,0.33478,1873116,2045662,1596503,NA,NA,NA
469.2667718,469.26677,22,38,4,7,0,0,1.727272727,0.318181818,6,0.272727273,0.157894737,0.857142857,O,0.034482759,----,----,----,----,----,Alipat+N,469.37528,469,0.37528,NA,NA,NA,2315395,2547492,2568185
399.2752112,399.27521,22,40,0,6,0,0,1.818181818,0.272727273,3,0.136363636,0.075,0.5,O,0,----,----,----,AlipatNoN,----,----,399.36754,399,0.36754,NA,NA,NA,2828534,2196736,2472750
415.2701258,415.27013,22,40,0,7,0,0,1.818181818,0.318181818,3,0.136363636,0.075,0.428571429,O,-0.027027027,----,----,----,AlipatNoN,----,----,415.36615,415,0.36615,1943669,1790049,1853740,3884350,4335695,3331952
431.2650404,431.26504,22,40,0,8,0,0,1.818181818,0.363636364,3,0.136363636,0.075,0.375,O,-0.055555556,----,----,----,AlipatNoN,----,----,431.36476,431,0.36476,2008109,1918336,2047060,4074237,4248419,3351291
447.259955,447.25995,22,40,0,9,0,0,1.818181818,0.409090909,3,0.136363636,0.075,0.333333333,O,-0.085714286,----,----,----,AlipatNoN,----,----,447.36338,447,0.36338,2645518,2409450,2512458,5638700,7055319,5203041
463.2548696,463.25487,22,40,0,10,0,0,1.818181818,0.454545455,3,0.136363636,0.075,0.3,O,-0.117647059,----,----,----,AlipatNoN,----,----,463.36199,463,0.36199,NA,NA,NA,2676424,3736901,2748466
479.2497842,479.24978,22,40,0,11,0,0,1.818181818,0.5,3,0.136363636,0.075,0.272727273,O,-0.151515152,----,----,----,AlipatNoN,----,----,479.3606,479,0.3606,NA,NA,NA,1924377,1559495,1880818
495.2446988,495.2447,22,40,0,12,0,0,1.818181818,0.545454545,3,0.136363636,0.075,0.25,O,-0.1875,----,----,----,AlipatNoN,----,----,495.35922,495,0.35922,NA,NA,NA,2862496,3108887,1991300
511.2396134,511.23961,22,40,0,13,0,0,1.818181818,0.590909091,3,0.136363636,0.075,0.230769231,O,-0.225806452,----,----,----,AlipatNoN,----,----,511.35783,511,0.35783,NA,NA,NA,2103388,2232955,1761838
369.301032,369.30103,22,42,0,4,0,0,1.909090909,0.181818182,2,0.090909091,0.047619048,0.5,O,0,----,----,----,AlipatNoN,----,----,369.38643,369,0.38643,NA,NA,NA,2076508,1536260,1945086
417.2857758,417.28578,22,42,0,7,0,0,1.909090909,0.318181818,2,0.090909091,0.047619048,0.285714286,O,-0.081081081,----,----,----,AlipatNoN,----,----,417.38227,417,0.38227,NA,NA,NA,1751868,2200182,1834535
433.2806904,433.28069,22,42,0,8,0,0,1.909090909,0.363636364,2,0.090909091,0.047619048,0.25,O,-0.111111111,----,----,----,AlipatNoN,----,----,433.38088,433,0.38088,NA,NA,NA,2463856,3034371,2955308
449.275605,449.2756,22,42,0,9,0,0,1.909090909,0.409090909,2,0.090909091,0.047619048,0.222222222,O,-0.142857143,----,----,----,AlipatNoN,----,----,449.37949,449,0.37949,2685193,2986350,2290046,4564374,5927779,3677087
465.2705196,465.27052,22,42,0,10,0,0,1.909090909,0.454545455,2,0.090909091,0.047619048,0.2,O,-0.176470588,----,----,----,AlipatNoN,----,----,465.37811,465,0.37811,NA,NA,NA,2238625,2828589,2165259
336.3271872,336.32719,22,43,1,1,0,0,1.954545455,0.045454545,2,0.090909091,0.046511628,2,O,0.048780488,----,----,----,----,----,Alipat+N,336.40496,336,0.40496,13933698,5116202,2625220,NA,NA,NA
339.3268528,339.32685,22,44,0,2,0,0,2,0.090909091,1,0.045454545,0.022727273,0.5,O,0,----,----,----,AlipatNoN,----,----,339.40532,339,0.40532,3373939,2498513,2309539,NA,NA,NA
469.2840611,469.28406,22,46,0,8,1,0,2.090909091,0.363636364,0,0,0,0,O,-0.294117647,----,----,----,AlipatNoN,----,----,469.39258,469,0.39258,NA,NA,NA,3227267,2931492,2525177
435.072155,435.07215,23,16,0,9,0,0,0.695652174,0.391304348,16,0.695652174,1,1.777777778,O,0.621621622,----,Aromatic,----,----,----,----,435.17276,435,0.17276,1773666,1818309,1829642,NA,NA,NA
451.0670696,451.06707,23,16,0,10,0,0,0.695652174,0.434782609,16,0.695652174,1,1.6,O,0.611111111,----,Aromatic,----,----,----,----,451.17137,451,0.17137,2396202,2040580,2277068,NA,NA,NA
467.0619842,467.06198,23,16,0,11,0,0,0.695652174,0.47826087,16,0.695652174,1,1.454545455,O,0.6,----,Aromatic,----,----,----,----,467.16999,467,0.16999,2787030,2380411,2746360,NA,NA,NA
483.0568988,483.0569,23,16,0,12,0,0,0.695652174,0.52173913,16,0.695652174,1,1.333333333,O,0.588235294,----,Aromatic,----,----,----,----,483.1686,483,0.1686,3071089,2831975,2542120,NA,NA,NA
499.0518134,499.05181,23,16,0,13,0,0,0.695652174,0.565217391,16,0.695652174,1,1.230769231,O,0.575757576,----,Aromatic,----,----,----,----,499.16721,499,0.16721,3002642,2255296,2900095,NA,NA,NA
515.046728,515.04673,23,16,0,14,0,0,0.695652174,0.608695652,16,0.695652174,1,1.142857143,O,0.5625,----,Aromatic,----,----,----,----,515.16582,515,0.16582,2469014,2115420,2412028,NA,NA,NA
531.0416426,531.04164,23,16,0,15,0,0,0.695652174,0.652173913,16,0.695652174,1,1.066666667,O,0.548387097,----,Aromatic,----,----,----,----,531.16444,531,0.16444,1715985,1666866,1761189,NA,NA,NA
437.087805,437.0878,23,18,0,9,0,0,0.782608696,0.391304348,15,0.652173913,0.833333333,1.666666667,CRAM,0.567567568,----,Aromatic,----,----,----,----,437.18888,437,0.18888,2507615,1920086,2132045,NA,NA,NA
453.0827196,453.08272,23,18,0,10,0,0,0.782608696,0.434782609,15,0.652173913,0.833333333,1.5,CRAM,0.555555556,----,Aromatic,----,----,----,----,453.18749,453,0.18749,3039034,2662545,2271753,NA,NA,NA
469.0776342,469.07763,23,18,0,11,0,0,0.782608696,0.47826087,15,0.652173913,0.833333333,1.363636364,CRAM,0.542857143,----,Aromatic,----,----,----,----,469.1861,469,0.1861,3594379,3482203,3466134,NA,NA,NA
485.0725488,485.07255,23,18,0,12,0,0,0.782608696,0.52173913,15,0.652173913,0.833333333,1.25,CRAM,0.529411765,----,Aromatic,----,----,----,----,485.18471,485,0.18471,3777703,2968197,3230234,NA,NA,NA
501.0674634,501.06746,23,18,0,13,0,0,0.782608696,0.565217391,15,0.652173913,0.833333333,1.153846154,CRAM,0.515151515,----,Aromatic,----,----,----,----,501.18333,501,0.18333,3629955,3078134,3024549,NA,NA,NA
517.062378,517.06238,23,18,0,14,0,0,0.782608696,0.608695652,15,0.652173913,0.833333333,1.071428571,CRAM,0.5,----,----,HUnSatLig,----,----,----,517.18194,517,0.18194,3370748,3453318,3077172,NA,NA,NA
533.0572926,533.05729,23,18,0,15,0,0,0.782608696,0.652173913,15,0.652173913,0.833333333,1,CRAM,0.483870968,----,----,HUnSatLig,----,----,----,533.18055,533,0.18055,2553156,2838073,2146259,NA,NA,NA
423.1085404,423.10854,23,20,0,8,0,0,0.869565217,0.347826087,14,0.608695652,0.7,1.75,CRAM,0.526315789,----,Aromatic,----,----,----,----,423.20638,423,0.20638,2299696,2097277,2105450,NA,NA,NA
439.103455,439.10345,23,20,0,9,0,0,0.869565217,0.391304348,14,0.608695652,0.7,1.555555556,CRAM,0.513513514,----,Aromatic,----,----,----,----,439.20499,439,0.20499,2907221,2721761,2840968,NA,NA,NA
455.0983696,455.09837,23,20,0,10,0,0,0.869565217,0.434782609,14,0.608695652,0.7,1.4,CRAM,0.5,----,----,HUnSatLig,----,----,----,455.2036,455,0.2036,3865689,3413029,3318607,NA,NA,NA
