mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PosFHW1.csv,PosFHW2.csv,PosFHW3.csv,PosFHW-Gt1.csv,PosFHW-Gt2.csv,PosFHW-Gt3.csv
391.2337404,391.23374,19,36,0,8,0,0,1.894736842,0.421052632,2,0.105263158,0.055555556,0.25,O,-0.133333333,----,----,----,AlipatNoN,----,----,391.32421,391,0.32421,0,0,0,7520342,5142779,6936565
407.228655,407.22865,19,36,0,9,0,0,1.894736842,0.473684211,2,0.105263158,0.055555556,0.222222222,O,-0.172413793,----,----,----,AlipatNoN,----,----,407.32282,407,0.32282,0,0,0,7578276,6475236,5181094
399.2612926,399.26129,19,36,4,5,0,0,1.894736842,0.263157895,4,0.210526316,0.111111111,0.8,O,-0.04,----,----,----,----,----,Alipat+N,399.35362,399,0.35362,0,0,0,3313275,2606275,4103806
415.2562072,415.25621,19,36,4,6,0,0,1.894736842,0.315789474,4,0.210526316,0.111111111,0.666666667,O,-0.083333333,----,----,----,----,----,Alipat+N,415.35223,415,0.35223,0,0,0,3704024,3096183,4086393
431.2511218,431.25112,19,36,4,7,0,0,1.894736842,0.368421053,4,0.210526316,0.111111111,0.571428571,O,-0.130434783,----,----,----,----,----,Alipat+N,431.35084,431,0.35084,0,0,0,3500708,3519608,3951359
393.2316319,393.23163,19,38,0,6,1,0,2,0.315789474,1,0.052631579,0.026315789,0.166666667,O,-0.2,----,----,----,AlipatNoN,----,----,393.32256,393,0.32256,0,0,0,13898247,2314915,2381767
343.1550966,343.1551,20,24,0,5,0,0,1.2,0.25,9,0.45,0.375,1.8,O,0.371428571,----,----,HUnSatLig,----,----,----,343.23445,343,0.23445,0,0,0,2227491,2682908,2335726
447.1343779,447.13438,20,24,4,6,1,0,1.2,0.3,11,0.55,0.458333333,1.833333333,O,0.416666667,----,----,HUnSatLig,----,----,----,447.23777,447,0.23777,0,0,0,5547178,3006495,3743258
329.175832,329.17583,20,26,0,4,0,0,1.3,0.2,8,0.4,0.307692308,2,O,0.333333333,----,----,HUnSatLig,----,----,----,329.25195,329,0.25195,0,0,0,1830049,1954048,1952181
331.191482,331.19148,20,28,0,4,0,0,1.4,0.2,7,0.35,0.25,1.75,CRAM,0.277777778,----,----,HUnSatLig,----,----,----,331.26807,331,0.26807,0,0,0,1896340,1492143,1627498
347.1863966,347.1864,20,28,0,5,0,0,1.4,0.25,7,0.35,0.25,1.4,CRAM,0.257142857,----,----,HUnSatLig,----,----,----,347.26668,347,0.26668,0,0,0,4174783,3375248,4664934
333.207132,333.20713,20,30,0,4,0,0,1.5,0.2,6,0.3,0.2,1.5,CRAM,0.222222222,----,----,----,AlipatNoN,----,----,333.28418,333,0.28418,0,0,0,1493651,1447535,1624367
349.2020466,349.20205,20,30,0,5,0,0,1.5,0.25,6,0.3,0.2,1.2,CRAM,0.2,----,----,----,AlipatNoN,----,----,349.28279,349,0.28279,0,0,0,4806686,3695336,4572351
437.2041718,437.20417,20,30,4,7,0,0,1.5,0.35,8,0.4,0.266666667,1.142857143,CRAM,0.2,----,----,----,----,----,Alipat+N,437.30527,437,0.30527,0,0,0,2202994,1593878,1741657
453.1990864,453.19909,20,30,4,8,0,0,1.5,0.4,8,0.4,0.266666667,1,CRAM,0.166666667,----,----,----,----,----,Alipat+N,453.30388,453,0.30388,0,0,0,2017721,2104876,2746922
468.2099854,468.20999,20,31,5,8,0,0,1.55,0.4,8,0.4,0.258064516,1,CRAM,0.136363636,----,----,----,----,----,Alipat+N,468.31825,468,0.31825,0,0,0,2048047,2586318,2663677
351.2176966,351.2177,20,32,0,5,0,0,1.6,0.25,5,0.25,0.15625,1,O,0.142857143,----,----,----,AlipatNoN,----,----,351.29891,351,0.29891,0,0,0,3396231,2096977,3445546
439.2198218,439.21982,20,32,4,7,0,0,1.6,0.35,7,0.35,0.21875,1,CRAM,0.12,----,----,----,----,----,Alipat+N,439.32138,439,0.32138,0,0,0,3683058,3676993,4077752
455.2147364,455.21474,20,32,4,8,0,0,1.6,0.4,7,0.35,0.21875,0.875,CRAM,0.083333333,----,----,----,----,----,Alipat+N,455.32,455,0.32,0,0,0,4608530,4338090,5014419
426.2245728,426.22457,20,33,3,7,0,0,1.65,0.35,6,0.3,0.181818182,0.857142857,O,0.074074074,----,----,----,----,----,Alipat+N,426.32313,426,0.32313,0,0,0,2509631,1891388,2353158
442.2194874,442.21949,20,33,3,8,0,0,1.65,0.4,6,0.3,0.181818182,0.75,O,0.038461538,----,----,----,----,----,Alipat+N,442.32174,442,0.32174,0,0,0,2085410,1850886,2388926
506.1991458,506.19915,20,33,3,12,0,0,1.65,0.6,6,0.3,0.181818182,0.5,O,-0.136363636,----,----,----,----,SatFACarb,----,506.3162,506,0.3162,0,0,0,1759449,2203202,2461680
454.2307208,454.23072,20,33,5,7,0,0,1.65,0.35,7,0.35,0.212121212,1,CRAM,0.086956522,----,----,----,----,----,Alipat+N,454.33575,454,0.33575,0,0,0,2650723,2186727,3175387
470.2256354,470.22564,20,33,5,8,0,0,1.65,0.4,7,0.35,0.212121212,0.875,CRAM,0.045454545,----,----,----,----,----,Alipat+N,470.33437,470,0.33437,0,0,0,4132264,3649801,3965128
353.2333466,353.23335,20,34,0,5,0,0,1.7,0.25,4,0.2,0.117647059,0.8,O,0.085714286,----,----,----,AlipatNoN,----,----,353.31503,353,0.31503,0,0,0,4746488,1756361,1729188
369.2282612,369.22826,20,34,0,6,0,0,1.7,0.3,4,0.2,0.117647059,0.666666667,O,0.058823529,----,----,----,AlipatNoN,----,----,369.31364,369,0.31364,0,0,0,5262512,3360347,4238937
465.1977488,465.19775,20,34,0,12,0,0,1.7,0.6,4,0.2,0.117647059,0.333333333,O,-0.142857143,----,----,----,----,SatFACarb,----,465.30532,465,0.30532,0,0,0,1913091,1933984,2323299
481.1926634,481.19266,20,34,0,13,0,0,1.7,0.65,4,0.2,0.117647059,0.307692308,O,-0.185185185,----,----,----,----,SatFACarb,----,481.30393,481,0.30393,0,0,0,3460917,3259269,3209315
425.2405572,425.24056,20,34,4,6,0,0,1.7,0.3,6,0.3,0.176470588,1,O,0.076923077,----,----,----,----,----,Alipat+N,425.33889,425,0.33889,0,0,0,2939728,3088010,3389484
441.2354718,441.23547,20,34,4,7,0,0,1.7,0.35,6,0.3,0.176470588,0.857142857,O,0.04,----,----,----,----,----,Alipat+N,441.3375,441,0.3375,0,0,0,5821032,5443181,6246417
457.2303864,457.23039,20,34,4,8,0,0,1.7,0.4,6,0.3,0.176470588,0.75,O,0,----,----,----,----,----,Alipat+N,457.33611,457,0.33611,0,0,0,4504940,4897087,5884678
473.225301,473.2253,20,34,4,9,0,0,1.7,0.45,6,0.3,0.176470588,0.666666667,O,-0.043478261,----,----,----,----,----,Alipat+N,473.33473,473,0.33473,0,0,0,2697962,3032455,3090064
440.2514562,440.25146,20,35,5,6,0,0,1.75,0.3,6,0.3,0.171428571,1,O,0.041666667,----,----,----,----,----,Alipat+N,440.35326,440,0.35326,0,0,0,2144429,1792724,1653347
456.2463708,456.24637,20,35,5,7,0,0,1.75,0.35,6,0.3,0.171428571,0.857142857,O,0,----,----,----,----,----,Alipat+N,456.35187,456,0.35187,0,0,0,3120573,2638192,2933577
472.2412854,472.24129,20,35,5,8,0,0,1.75,0.4,6,0.3,0.171428571,0.75,O,-0.045454545,----,----,----,----,----,Alipat+N,472.35048,472,0.35048,0,0,0,4571431,3373401,3813536
371.2439112,371.24391,20,36,0,6,0,0,1.8,0.3,3,0.15,0.083333333,0.5,O,0,----,----,----,AlipatNoN,----,----,371.32976,371,0.32976,0,0,0,8467230,3346669,3175158
387.2388258,387.23883,20,36,0,7,0,0,1.8,0.35,3,0.15,0.083333333,0.428571429,O,-0.03030303,----,----,----,AlipatNoN,----,----,387.32837,387,0.32837,0,0,0,8807595,5355853,7181310
419.228655,419.22865,20,36,0,9,0,0,1.8,0.45,3,0.15,0.083333333,0.333333333,O,-0.096774194,----,----,----,AlipatNoN,----,----,419.3256,419,0.3256,0,0,0,6348109,4107773,4886694
435.2235696,435.22357,20,36,0,10,0,0,1.8,0.5,3,0.15,0.083333333,0.3,O,-0.133333333,----,----,----,AlipatNoN,----,----,435.32421,435,0.32421,0,0,0,2595300,2062054,2207728
515.1981426,515.19814,20,36,0,15,0,0,1.8,0.75,3,0.15,0.083333333,0.2,O,-0.36,----,----,----,----,SatFACarb,----,515.31727,515,0.31727,0,0,0,2120018,2701966,3494528
427.2562072,427.25621,20,36,4,6,0,0,1.8,0.3,5,0.25,0.138888889,0.833333333,O,0,----,----,----,----,----,Alipat+N,427.355,427,0.355,0,0,0,4512040,3805158,5107672
443.2511218,443.25112,20,36,4,7,0,0,1.8,0.35,5,0.25,0.138888889,0.714285714,O,-0.04,----,----,----,----,----,Alipat+N,443.35362,443,0.35362,0,0,0,4829654,4317596,4996966
459.2460364,459.24604,20,36,4,8,0,0,1.8,0.4,5,0.25,0.138888889,0.625,O,-0.083333333,----,----,----,----,----,Alipat+N,459.35223,459,0.35223,0,0,0,3735753,3200750,3337863
458.2620208,458.26202,20,37,5,7,0,0,1.85,0.35,5,0.25,0.135135135,0.714285714,O,-0.086956522,----,----,----,----,----,Alipat+N,458.36799,458,0.36799,0,0,0,3019033,2401042,3477187
389.2544758,389.25448,20,38,0,7,0,0,1.9,0.35,2,0.1,0.052631579,0.285714286,O,-0.090909091,----,----,----,AlipatNoN,----,----,389.34449,389,0.34449,0,0,0,4035216,2780472,3422732
405.2493904,405.24939,20,38,0,8,0,0,1.9,0.4,2,0.1,0.052631579,0.25,O,-0.125,----,----,----,AlipatNoN,----,----,405.3431,405,0.3431,0,0,0,3555789,2476384,3018713
429.2718572,429.27186,20,38,4,6,0,0,1.9,0.3,4,0.2,0.105263158,0.666666667,O,-0.076923077,----,----,----,----,----,Alipat+N,429.37112,429,0.37112,0,0,0,3200238,1886516,2825074
445.2667718,445.26677,20,38,4,7,0,0,1.9,0.35,4,0.2,0.105263158,0.571428571,O,-0.12,----,----,----,----,----,Alipat+N,445.36973,445,0.36973,0,0,0,1825597,1803474,1934010
391.2523673,391.25237,20,40,0,5,1,0,2,0.25,1,0.05,0.025,0.2,O,-0.151515152,----,----,----,AlipatNoN,----,----,391.34284,391,0.34284,0,0,0,4780122,1840895,1681402
359.1863966,359.1864,21,28,0,5,0,0,1.333333333,0.238095238,8,0.380952381,0.285714286,1.6,CRAM,0.297297297,----,----,HUnSatLig,----,----,----,359.26945,359,0.26945,0,0,0,4200525,3372885,3406134
361.2020466,361.20205,21,30,0,5,0,0,1.428571429,0.238095238,7,0.333333333,0.233333333,1.4,CRAM,0.243243243,----,----,HUnSatLig,----,----,----,361.28557,361,0.28557,0,0,0,4340429,3973617,3625430
363.2176966,363.2177,21,32,0,5,0,0,1.523809524,0.238095238,6,0.285714286,0.1875,1.2,O,0.189189189,----,----,----,AlipatNoN,----,----,363.30169,363,0.30169,0,0,0,3861325,2325136,2521209
467.2147364,467.21474,21,32,4,8,0,0,1.523809524,0.380952381,8,0.380952381,0.25,1,CRAM,0.153846154,----,----,----,----,----,Alipat+N,467.32277,467,0.32277,0,0,0,2054260,1696441,2119451
482.2256354,482.22564,21,33,5,8,0,0,1.571428571,0.380952381,8,0.380952381,0.242424242,1,CRAM,0.125,----,----,----,----,----,Alipat+N,482.33714,482,0.33714,0,0,0,2230020,1770454,1946726
365.2333466,365.23335,21,34,0,5,0,0,1.619047619,0.238095238,5,0.238095238,0.147058824,1,O,0.135135135,----,----,----,AlipatNoN,----,----,365.3178,365,0.3178,0,0,0,2758603,1794608,1664798
381.2282612,381.22826,21,34,0,6,0,0,1.619047619,0.285714286,5,0.238095238,0.147058824,0.833333333,O,0.111111111,----,----,----,AlipatNoN,----,----,381.31641,381,0.31641,0,0,0,4628103,2862838,3684692
453.2354718,453.23547,21,34,4,7,0,0,1.619047619,0.333333333,7,0.333333333,0.205882353,1,CRAM,0.111111111,----,----,----,----,----,Alipat+N,453.34028,453,0.34028,0,0,0,2030262,2180137,2506791
469.2303864,469.23039,21,34,4,8,0,0,1.619047619,0.380952381,7,0.333333333,0.205882353,0.875,CRAM,0.076923077,----,----,----,----,----,Alipat+N,469.33889,469,0.33889,0,0,0,3206634,3462377,3789025
540.1933916,540.19339,21,35,1,15,0,0,1.666666667,0.714285714,5,0.238095238,0.142857143,0.333333333,O,-0.24,----,----,----,----,SatFACarb,----,540.3183,540,0.3183,0,0,0,2088914,2266201,1979914
468.2463708,468.24637,21,35,5,7,0,0,1.666666667,0.333333333,7,0.333333333,0.2,1,CRAM,0.08,----,----,----,----,----,Alipat+N,468.35465,468,0.35465,0,0,0,2504237,1839311,2367740
484.2412854,484.24129,21,35,5,8,0,0,1.666666667,0.380952381,7,0.333333333,0.2,0.875,CRAM,0.041666667,----,----,----,----,----,Alipat+N,484.35326,484,0.35326,0,0,0,2912938,3033212,3305587
383.2439112,383.24391,21,36,0,6,0,0,1.714285714,0.285714286,4,0.19047619,0.111111111,0.666666667,O,0.055555556,----,----,----,AlipatNoN,----,----,383.33253,383,0.33253,0,0,0,3477673,2035503,2357669
479.2133988,479.2134,21,36,0,12,0,0,1.714285714,0.571428571,4,0.19047619,0.111111111,0.333333333,O,-0.133333333,----,----,----,AlipatNoN,----,----,479.32421,479,0.32421,0,0,0,2646936,1860850,3078241
495.2083134,495.20831,21,36,0,13,0,0,1.714285714,0.619047619,4,0.19047619,0.111111111,0.307692308,O,-0.172413793,----,----,----,----,SatFACarb,----,495.32282,495,0.32282,0,0,0,2685253,2059884,1832209
439.2562072,439.25621,21,36,4,6,0,0,1.714285714,0.285714286,6,0.285714286,0.166666667,1,O,0.071428571,----,----,----,----,----,Alipat+N,439.35778,439,0.35778,0,0,0,1823983,1996605,1833653
455.2511218,455.25112,21,36,4,7,0,0,1.714285714,0.333333333,6,0.285714286,0.166666667,0.857142857,O,0.037037037,----,----,----,----,----,Alipat+N,455.35639,455,0.35639,0,0,0,3810831,3234216,3975056
471.2460364,471.24604,21,36,4,8,0,0,1.714285714,0.380952381,6,0.285714286,0.166666667,0.75,O,0,----,----,----,----,----,Alipat+N,471.35501,471,0.35501,0,0,0,3113318,2766127,3128498
470.2620208,470.26202,21,37,5,7,0,0,1.761904762,0.333333333,6,0.285714286,0.162162162,0.857142857,O,0,----,----,----,----,----,Alipat+N,470.37076,470,0.37076,0,0,0,2337702,2216202,2655944
486.2569354,486.25694,21,37,5,8,0,0,1.761904762,0.380952381,6,0.285714286,0.162162162,0.75,O,-0.041666667,----,----,----,----,----,Alipat+N,486.36938,486,0.36938,0,0,0,3348055,2812203,2930822
385.2595612,385.25956,21,38,0,6,0,0,1.80952381,0.285714286,3,0.142857143,0.078947368,0.5,O,0,----,----,----,AlipatNoN,----,----,385.34865,385,0.34865,0,0,0,3946169,1665359,2191330
401.2544758,401.25448,21,38,0,7,0,0,1.80952381,0.333333333,3,0.142857143,0.078947368,0.428571429,O,-0.028571429,----,----,----,AlipatNoN,----,----,401.34726,401,0.34726,0,0,0,4209591,2602446,2824132
417.2493904,417.24939,21,38,0,8,0,0,1.80952381,0.380952381,3,0.142857143,0.078947368,0.375,O,-0.058823529,----,----,----,AlipatNoN,----,----,417.34587,417,0.34587,0,0,0,4712735,3074119,4119709
433.244305,433.2443,21,38,0,9,0,0,1.80952381,0.428571429,3,0.142857143,0.078947368,0.333333333,O,-0.090909091,----,----,----,AlipatNoN,----,----,433.34449,433,0.34449,0,0,0,4822091,3182514,3504765
449.2392196,449.23922,21,38,0,10,0,0,1.80952381,0.476190476,3,0.142857143,0.078947368,0.3,O,-0.125,----,----,----,AlipatNoN,----,----,449.3431,449,0.3431,0,0,0,3521536,2062178,2625385
513.218878,513.21888,21,38,0,14,0,0,1.80952381,0.666666667,3,0.142857143,0.078947368,0.214285714,O,-0.285714286,----,----,----,----,SatFACarb,----,513.33755,513,0.33755,0,0,0,2604326,2867750,3521128
529.2137926,529.21379,21,38,0,15,0,0,1.80952381,0.714285714,3,0.142857143,0.078947368,0.2,O,-0.333333333,----,----,----,----,SatFACarb,----,529.33617,529,0.33617,0,0,0,1704836,1774463,1900695
441.2718572,441.27186,21,38,4,6,0,0,1.80952381,0.285714286,5,0.238095238,0.131578947,0.833333333,O,0,----,----,----,----,----,Alipat+N,441.37389,441,0.37389,0,0,0,1927270,2103401,2285070
457.2667718,457.26677,21,38,4,7,0,0,1.80952381,0.333333333,5,0.238095238,0.131578947,0.714285714,O,-0.037037037,----,----,----,----,----,Alipat+N,457.37251,457,0.37251,0,0,0,2601833,2708798,3401476
473.2616864,473.26169,21,38,4,8,0,0,1.80952381,0.380952381,5,0.238095238,0.131578947,0.625,O,-0.076923077,----,----,----,----,----,Alipat+N,473.37112,473,0.37112,0,0,0,1923304,1793416,2217103
472.2776708,472.27767,21,39,5,7,0,0,1.857142857,0.333333333,5,0.238095238,0.128205128,0.714285714,O,-0.08,----,----,----,----,----,Alipat+N,472.38688,472,0.38688,0,0,0,1982757,1559898,1801887
451.2548696,451.25487,21,40,0,10,0,0,1.904761905,0.476190476,2,0.095238095,0.05,0.2,O,-0.1875,----,----,----,AlipatNoN,----,----,451.35922,451,0.35922,0,0,0,4468570,3658428,2554563
439.2734965,439.2735,21,44,0,7,1,0,2.095238095,0.333333333,0,0,0,0,O,-0.272727273,----,----,----,AlipatNoN,----,----,439.37507,439,0.37507,0,0,0,5783278,4428603,2881204
369.1707466,369.17075,22,26,0,5,0,0,1.181818182,0.227272727,10,0.454545455,0.384615385,2,O,0.384615385,----,----,HUnSatLig,----,----,----,369.25611,369,0.25611,0,0,0,2059934,2274376,2040646
371.1863966,371.1864,22,28,0,5,0,0,1.272727273,0.227272727,9,0.409090909,0.321428571,1.8,O,0.333333333,----,----,HUnSatLig,----,----,----,371.27223,371,0.27223,0,0,0,3321100,2497243,2901731
373.2020466,373.20205,22,30,0,5,0,0,1.363636364,0.227272727,8,0.363636364,0.266666667,1.6,CRAM,0.282051282,----,----,HUnSatLig,----,----,----,373.28834,373,0.28834,0,0,0,3748210,2952037,3391866
375.2176966,375.2177,22,32,0,5,0,0,1.454545455,0.227272727,7,0.318181818,0.21875,1.4,CRAM,0.230769231,----,----,HUnSatLig,----,----,----,375.30446,375,0.30446,0,0,0,3744717,2338787,2664455
393.2282612,393.22826,22,34,0,6,0,0,1.545454545,0.272727273,6,0.272727273,0.176470588,1,O,0.157894737,----,----,----,AlipatNoN,----,----,393.31919,393,0.31919,0,0,0,5279238,3747490,4689350
379.2489966,379.249,22,36,0,5,0,0,1.636363636,0.227272727,5,0.227272727,0.138888889,1,O,0.128205128,----,----,----,AlipatNoN,----,----,379.33669,379,0.33669,0,0,0,3347551,1724339,1566459
395.2439112,395.24391,22,36,0,6,0,0,1.636363636,0.272727273,5,0.227272727,0.138888889,0.833333333,O,0.105263158,----,----,----,AlipatNoN,----,----,395.33531,395,0.33531,0,0,0,4438945,2410538,2613116
411.2388258,411.23883,22,36,0,7,0,0,1.636363636,0.318181818,5,0.227272727,0.138888889,0.714285714,O,0.081081081,----,----,----,AlipatNoN,----,----,411.33392,411,0.33392,0,0,0,5598200,3649143,4722644
523.203228,523.20323,22,36,0,14,0,0,1.636363636,0.636363636,5,0.227272727,0.138888889,0.357142857,O,-0.133333333,----,----,----,----,SatFACarb,----,523.32421,523,0.32421,0,0,0,2889318,1876348,2044077
483.2460364,483.24604,22,36,4,8,0,0,1.636363636,0.363636364,7,0.318181818,0.194444444,0.875,O,0.071428571,----,----,----,----,----,Alipat+N,483.35778,483,0.35778,0,0,0,2624725,1778217,2004588
570.2039562,570.20396,22,37,1,16,0,0,1.681818182,0.727272727,5,0.227272727,0.135135135,0.3125,O,-0.269230769,----,----,----,----,SatFACarb,----,570.33581,570,0.33581,0,0,0,1909973,2265020,1873671
498.2569354,498.25694,22,37,5,8,0,0,1.681818182,0.363636364,7,0.318181818,0.189189189,0.875,O,0.038461538,----,----,----,----,----,Alipat+N,498.37215,498,0.37215,0,0,0,2403596,2355083,2908494
413.2544758,413.25448,22,38,0,7,0,0,1.727272727,0.318181818,4,0.181818182,0.105263158,0.571428571,O,0.027027027,----,----,----,AlipatNoN,----,----,413.35003,413,0.35003,0,0,0,3962999,2341512,2525751
429.2493904,429.24939,22,38,0,8,0,0,1.727272727,0.363636364,4,0.181818182,0.105263158,0.5,O,0,----,----,----,AlipatNoN,----,----,429.34865,429,0.34865,0,0,0,5679343,3153718,3787636
445.244305,445.2443,22,38,0,9,0,0,1.727272727,0.409090909,4,0.181818182,0.105263158,0.444444444,O,-0.028571429,----,----,----,AlipatNoN,----,----,445.34726,445,0.34726,0,0,0,5792063,3792085,4541116
461.2392196,461.23922,22,38,0,10,0,0,1.727272727,0.454545455,4,0.181818182,0.105263158,0.4,O,-0.058823529,----,----,----,AlipatNoN,----,----,461.34587,461,0.34587,0,0,0,5282861,3295417,5017110
477.2341342,477.23413,22,38,0,11,0,0,1.727272727,0.5,4,0.181818182,0.105263158,0.363636364,O,-0.090909091,----,----,----,AlipatNoN,----,----,477.34449,477,0.34449,0,0,0,4955137,2728043,6064232
493.2290488,493.22905,22,38,0,12,0,0,1.727272727,0.545454545,4,0.181818182,0.105263158,0.333333333,O,-0.125,----,----,----,AlipatNoN,----,----,493.3431,493,0.3431,0,0,0,2961780,2278832,3503340
509.2239634,509.22396,22,38,0,13,0,0,1.727272727,0.590909091,4,0.181818182,0.105263158,0.307692308,O,-0.161290323,----,----,----,AlipatNoN,----,----,509.34171,509,0.34171,0,0,0,2472172,1688870,2415145
525.218878,525.21888,22,38,0,14,0,0,1.727272727,0.636363636,4,0.181818182,0.105263158,0.285714286,O,-0.2,----,----,----,----,SatFACarb,----,525.34033,525,0.34033,0,0,0,2978496,2634636,2940587
541.2137926,541.21379,22,38,0,15,0,0,1.727272727,0.681818182,4,0.181818182,0.105263158,0.266666667,O,-0.24137931,----,----,----,----,SatFACarb,----,541.33894,541,0.33894,0,0,0,3713545,2988590,3036664
557.2087072,557.20871,22,38,0,16,0,0,1.727272727,0.727272727,4,0.181818182,0.105263158,0.25,O,-0.285714286,----,----,----,----,SatFACarb,----,557.33755,557,0.33755,0,0,0,3843241,3545796,4049021
484.2776708,484.27767,22,39,5,7,0,0,1.772727273,0.318181818,6,0.272727273,0.153846154,0.857142857,O,0,----,----,----,----,----,Alipat+N,484.38965,484,0.38965,0,0,0,2076328,1604736,2079347
500.2725854,500.27259,22,39,5,8,0,0,1.772727273,0.363636364,6,0.272727273,0.153846154,0.75,O,-0.038461538,----,----,----,----,----,Alipat+N,500.38827,500,0.38827,0,0,0,2302194,1581637,2494840
399.2752112,399.27521,22,40,0,6,0,0,1.818181818,0.272727273,3,0.136363636,0.075,0.5,O,0,----,----,----,AlipatNoN,----,----,399.36754,399,0.36754,0,0,0,5538429,1967301,1623680
415.2701258,415.27013,22,40,0,7,0,0,1.818181818,0.318181818,3,0.136363636,0.075,0.428571429,O,-0.027027027,----,----,----,AlipatNoN,----,----,415.36615,415,0.36615,0,0,0,3134681,1603191,1734009
431.2650404,431.26504,22,40,0,8,0,0,1.818181818,0.363636364,3,0.136363636,0.075,0.375,O,-0.055555556,----,----,----,AlipatNoN,----,----,431.36476,431,0.36476,0,0,0,2773667,1692279,2074366
447.259955,447.25995,22,40,0,9,0,0,1.818181818,0.409090909,3,0.136363636,0.075,0.333333333,O,-0.085714286,----,----,----,AlipatNoN,----,----,447.36338,447,0.36338,0,0,0,2620064,1622036,1951759
527.234528,527.23453,22,40,0,14,0,0,1.818181818,0.636363636,3,0.136363636,0.075,0.214285714,O,-0.266666667,----,----,----,----,SatFACarb,----,527.35644,527,0.35644,0,0,0,1804065,1666957,1791139
397.1656612,397.16566,23,26,0,6,0,0,1.130434783,0.260869565,11,0.47826087,0.423076923,1.833333333,O,0.4,----,----,HUnSatLig,----,----,----,397.2575,397,0.2575,0,0,0,2343693,2364796,1763326
383.1863966,383.1864,23,28,0,5,0,0,1.217391304,0.217391304,10,0.434782609,0.357142857,2,O,0.365853659,----,----,HUnSatLig,----,----,----,383.275,383,0.275,0,0,0,1614234,1702175,1906068
385.2020466,385.20205,23,30,0,5,0,0,1.304347826,0.217391304,9,0.391304348,0.3,1.8,O,0.317073171,----,----,HUnSatLig,----,----,----,385.29112,385,0.29112,0,0,0,2942634,2509632,2515410
403.1948527,403.19485,23,32,0,4,1,0,1.391304348,0.173913043,8,0.347826087,0.25,2,O,0.25,----,----,HUnSatLig,----,----,----,403.28809,403,0.28809,0,0,0,7453900,10075304,8741084
