Mass,Soil_1,Soil_2,Soil_3,Soil_13,Soil_14,Soil_15,Soil_7,Soil_8,Soil_9,Soil_19,Soil_20,Soil_21,Soil_4,Soil_5,Soil_6,Soil_16,Soil_17,Soil_18,Soil_10,Soil_11,Soil_12,Soil_22,Soil_23,Soil_24
509.2028342,5357978,5990172,2633990,7669452,7373908,6475420,6254271,6016228,5008597,7699691,7134501,7234088,4266326,4564176,3559263,4602898,4688443,3677134,4300661,4506167,4542362,6795158,7375070,7285697
509.2392196,4551066,5957406,3335431,10227411,8332376,7483039,3664576,3758310,2926807,8332524,6878503,6809129,4140376,4381905,4090720,6418451,6904381,5399504,2852727,3835449,3268508,6202263,8675552,8119234
509.275605,3027354,3907360,1746697,7685850,6984797,5304994,0,0,0,5372140,6882602,3681833,2835802,2780370,2329953,5361685,5255742,4121553,0,0,0,3766167,5475555,4368323
511.0729426,3092874,5044102,1835855,0,0,0,3740398,3664190,3327327,0,0,0,2573759,2281216,2422160,NA,NA,NA,1872331,2486395,3091449,0,0,0
511.109328,3460490,5017480,2387792,2219562,1704253,2145596,4151023,3981631,3336546,0,0,0,3273153,2920192,2285457,NA,NA,NA,2394061,2548860,3141627,0,0,0
511.1457134,3544457,4950922,2365265,3289136,2558274,2966335,5800688,4995393,3514724,2023171,1735080,2201161,3770819,3130625,3173266,1594201,1544824,1733162,2877390,3068030,3741693,0,0,0
511.1820988,3317129,4518796,2456914,5917751,4512070,4520770,6312689,5907779,4807015,4256003,4116907,3556937,3320261,3444994,2933651,2546778,2718329,3092524,4198352,3976831,4126719,3908523,4675934,5158912
511.2184842,3725704,4421518,1975124,6985789,6192458,5324613,4556530,4588868,3424617,6321412,5981613,5831242,4032967,3409155,3577748,4688987,4489851,4351021,3912658,4097664,4537345,6852524,7223648,7398401
511.2548696,3259784,4059024,2038101,8024132,6755663,5629767,2565363,2989382,1742188,5444869,5643695,4987466,3854793,3784964,3467157,6799453,7545468,5716015,1885651,2449538,1929730,6051756,8554850,7734274
513.0885926,2954089,3727348,1607570,0,0,0,3884834,3288471,3457505,0,0,0,2268206,1993008,1956294,NA,NA,NA,2212382,2116292,2862172,0,0,0
513.124978,2951528,3887094,1767827,0,0,0,3932963,4278681,3552739,0,0,0,2345520,2135857,2195911,NA,NA,NA,2595871,2686661,3072093,0,0,0
513.1461072,7915880,9637880,5443987,13941140,12609065,10907604,19188515,17986970,14869988,13384997,11945506,12608103,4005425,3979569,3403720,3528859,3800753,2960511,14316576,11273926,13356126,6772666,9179600,7998520
513.1824926,2210663,3364858,1614740,7066011,6276653,4100055,6226724,6407579,5268966,9487654,9072164,8649319,2231859,1938738,2428361,3775644,3328690,2475648,6628385,5296839,6435936,9953210,8595922,9210937
513.1977488,2367847,2767866,1820053,3343773,3013167,2857944,5331748,4127132,2982887,3514662,3641893,3716711,2738740,3095858,2372553,3639453,3013298,3213441,3639330,3588808,3920993,4299707,4405715,4666425
513.2493904,3278182,5249021,2436502,10207654,8142389,6655963,0,0,0,3276071,2949672,3633768,2097207,2170676,2001355,3741854,3148979,3526787,0,0,0,1952187,3118550,2779194
513.27051959999994,2555749,2859006,1826199,7455146,6301239,5430237,0,0,0,3796263,3129897,3092584,3248696,3259188,2982347,7776415,8852148,7104644,0,0,0,5462971,8233431,7304251
515.1617572,4519220,3950690,2537417,5556975,4970243,4329558,12819287,12502507,11025997,8707409,7173772,7389824,4129436,4522335,4089855,3314901,3813090,2518729,13526118,13756174,15133883,8542147,12919351,9495657
515.1922696,4963635,7053411,2766793,7062260,6342406,4793432,2667863,2397164,2266703,3392850,3219085,3835520,4500125,4626783,4793344,3939542,3402467,2881738,0,0,0,2228675,3040824,2928746
515.2133988,1956147,2156645,1553866,3603191,2599689,2021977,3051352,3312109,2425424,3664211,2694798,2796160,2208414,1907552,2615297,3427543,3801827,3474634,2850407,3165968,3059901,4321219,4913721,4953194
515.228655,5485874,6989925,3864010,13667066,11945738,8788058,2797400,2117613,2539600,5977427,5490319,6134401,3681951,2947936,3544065,4883671,5418724,4600011,0,0,0,3478467,5403194,4469866
515.2650404,5029169,6535271,3393995,13826816,11904782,9484380,0,0,0,5476692,4625041,4997761,2657953,2861409,2604546,4921560,5005028,3927244,0,0,0,2243779,4594236,3682411
517.1410218,4365551,4029637,2253806,3797046,3931081,3303615,33098633,37643825,32835228,4925831,6350562,8856212,3933951,4082055,3550262,3074310,2755338,2456836,50943133,41539412,54287630,5552067,9036428,7095440
517.1715342,4207853,4976839,2193391,5794875,4735948,3670209,2776458,2545714,2299037,2788744,2544868,2976916,3259137,3024264,2712631,2616582,2188043,2391301,1652382,2156373,1584912,1787843,2380941,2584209
517.2079196,5398764,7143624,3794415,10701888,9545680,7364803,4024203,3786291,3565214,6540681,6354661,6492820,3753731,3835273,3788856,4070663,4336396,3883269,0,0,0,4092867,5571215,5031057
517.244305,6899947,8474826,4103664,17521734,14809043,11929796,3692428,2726452,3080863,8336778,7022310,8067732,4267781,4485513,4484153,7270664,7623436,6099206,0,0,0,4965315,6800016,6235282
517.2806904,5414121,6721740,3185136,15244364,12666838,9855174,0,0,0,5361036,4944616,5616277,3573510,3121546,3127354,5029129,5290765,4474119,0,0,0,3146691,4711058,3597459
519.1871842,4742290,6236454,3027461,7599481,6418564,5308692,4684733,4737647,3789522,5043658,5353257,5264034,3626848,3658158,3380335,3845421,3101483,2495282,2534601,2792346,3266909,3725244,4169427,4597935
519.2235696,5672080,7893287,3423750,13049214,10696839,8825110,5463998,4557424,4161235,8795595,9256746,8792738,4272994,4681134,4052080,6150446,5844779,5201203,2327753,3263387,3260767,5812155,7396052,7539887
519.259955,6553743,7991593,3680774,16067972,14018698,10115351,3081151,2669681,2544852,7519692,6506283,7514786,4714340,4794799,4004977,7991598,8332076,6471988,0,0,0,5221307,7822037,6196400
519.2963404,3832973,5323051,2615302,12152201,10346637,7960856,0,0,0,4260301,3055404,3581603,2376037,2941359,2688114,4530479,5888812,3965236,0,0,0,2060731,4141782,2642096
521.1300634,3488808,5322108,2756620,3846813,2591013,3202383,2920430,2860193,2478317,0,0,0,3896247,3475918,3343524,0,0,0,1815781,2166234,2482081,0,0,0
521.1664488,4509734,5797245,2788876,5748387,4659496,4079952,4661231,4538018,3571437,3246611,3475290,3199658,3925944,2906062,3607717,2735434,2253121,1980754,2586853,2795995,2664354,2114476,2909959,2884803
521.2028342,4951076,6764927,3568140,8877736,7272747,6611281,5895152,5512866,4260590,6966804,7374683,5823146,4805562,4416975,4287654,4288843,4984642,4456786,3632358,4145116,3713444,4784044,5735176,5933252
521.2392196,5240866,6822273,3235340,12693165,10350894,8339794,4207601,4261539,3135214,8594966,9107292,7942826,4386747,4412879,3770535,6240587,6488898,5409107,2257638,3826653,3304869,6358956,8237833,7627972
521.275605,4446240,5757314,2352140,11706035,9531696,7485779,0,0,0,5572119,4965212,4983466,4584381,4109776,3825832,7356748,8438594,5616979,0,0,0,4363179,6810378,6016196
523.0729426,3207085,4472268,2575366,0,0,0,2406943,2502346,2736881,0,0,0,2828295,2648042,2207449,NA,NA,NA,1604341,2244632,2303966,0,0,0
523.109328,3437483,5134798,2755078,2324921,2593209,2052471,3403808,2491082,2725105,0,0,0,3220488,3342826,2699482,0,0,0,1781493,2746393,2309599,0,0,0
523.1457134,3824552,5358031,2534405,3685311,3785148,3019127,4185121,3846859,3220209,1778788,1873787,2130093,4179978,3153387,3569883,0,0,0,2228982,2512922,2752993,0,0,0
523.1820988,3973030,5521873,2489861,5900228,4974015,4975992,6143010,6020812,3951345,4407910,4723579,4178605,3400715,3491307,3384540,2896223,2907984,2323813,3094774,3276827,3821026,3682198,3653421,4284623
523.2184842,4215716,6156754,2839045,8101833,6812097,6201721,6083619,5742284,4356849,7347815,7681916,7391917,5009421,4467180,4088029,5044576,5305168,4247909,3431670,3936285,3761635,6051733,6941485,7324879
523.2548696,3558305,5462483,2554885,9715662,7662020,6646137,3814436,3662541,2274544,7163497,7440252,5841581,4420622,3526124,3568862,6082912,6147920,5246309,1804534,2605086,2463204,5451669,7852846,7359696
525.0885926,2989854,4034073,1858289,0,0,0,3912785,3159787,2178271,0,0,0,2166868,1978883,2201871,NA,NA,NA,1829115,2134614,2611223,0,0,0
525.124978,3036955,4065819,1775601,0,0,0,3531858,3407596,2507998,0,0,0,3171413,2624003,1961744,NA,NA,NA,1753339,2110551,2625048,0,0,0
525.1461072,2573081,3859996,1906161,3888336,3274307,2813323,11885651,9885420,7319262,5744317,5010316,4669099,1822806,1628419,1833233,NA,NA,NA,7666939,6455384,7685657,3600249,3422019,3165395
525.1613634,3852056,4300316,2249200,4231378,3417667,3062155,5075027,4794092,3884766,2037950,2683788,2874027,3328087,3024387,2583313,2199404,2406742,2193771,3139835,3347544,3010073,1592697,2250563,2195667
525.1977488,3610389,4582941,2222064,5421271,3996230,3457419,5946452,5347053,4229853,4332224,4934540,4213419,5720152,5505540,6035730,3574124,3520342,2961771,3612923,4229209,4727322,4815737,4818755,4412627
525.2341342,3450643,4136479,1830895,7606491,6007368,5480843,4350037,4113133,3177181,6289089,5615500,5677739,3244121,4069892,3112211,5547372,5231446,4187499,3284219,3159131,3611163,6844280,6697796,7578835
525.27051959999994,2311952,3295776,1556975,6918368,5907018,4761996,2035798,2403054,1739484,5104323,5434252,4179627,3020891,2316805,3135764,4348268,4684630,3448171,0,0,0,4337527,5860164,4862163
527.1042426,2757758,3740256,1701840,0,0,0,3780739,3249924,2605751,0,0,0,2386586,2526743,1744196,NA,NA,NA,1508086,2290322,2232393,0,0,0
527.140628,2456699,3409505,1664975,0,0,0,4207748,4448004,2632374,0,0,0,2245788,2215447,1547333,NA,NA,NA,1984246,2402451,2682442,0,0,0
527.1617572,22269561,26239586,13584846,61993429,47176379,37652876,14515333,12384005,10206902,18059037,14849933,16556708,10267804,10288663,9314629,12763505,13329236,10576230,9086198,8564884,8857163,9588566,14832460,11678926
527.2497842,2334322,3083877,1522125,5552608,5350080,3887499,2583687,2500358,1975987,4483873,4515725,3910307,2505375,3054104,2882888,5421425,5274452,4112741,2160886,2512022,2814541,6114133,7996236,7713998
527.2650404,3150449,3163750,1539532,7944674,6441665,4589963,0,0,0,2297122,2163085,2314403,1915040,1894424,1675080,3052913,3296084,2706789,0,0,0,1539156,2832204,2449614
529.2079196,3611081,5335715,1894815,7471824,5789480,5782906,2566839,2125590,2042488,3829636,3551103,3572375,2803421,2495015,2393465,3438959,3386186,3041620,0,0,0,2168621,2998087,2712258
529.244305,4549062,6318756,2778526,11420372,9655081,7625082,2214584,1799446,1585271,5339013,4709247,5372567,2552030,2984488,2767226,4329839,4565834,3179860,0,0,0,3065645,4336454,3711170
529.2654342,1967556,3140261,1531293,5199575,4012842,3712378,0,0,0,3050375,2754431,2738327,3076319,3623464,2569594,8030575,8940361,6578516,0,0,0,6272812,8889158,8604866
529.2806904,3796418,5141157,2342301,11260633,9421611,6766970,0,0,0,4620167,3536766,4103831,2744543,2482728,2345850,4265326,5516105,3642708,0,0,0,2424620,3939142,3422402
531.1871842,3335442,4832987,2164581,5749685,4937603,4154713,3330279,3126047,2541098,3675115,3874660,3742343,3024149,2852914,2523560,2814822,2822968,2228537,0,0,0,2219777,2809141,3077808
531.2235696,5159182,6914780,2930020,12198841,9773957,7797081,3374312,2486047,2748968,6860781,6223716,6435462,3616022,3528243,2980265,5392742,5260088,4070712,0,0,0,4100864,4976437,5090479
531.259955,5465355,7619293,3073379,15545278,12516230,9924952,2760937,2381599,1907751,6600686,6092643,6890118,3720471,3055667,3464618,5681510,6220600,4769080,0,0,0,3586816,6157108,5596335
531.2963404,4544775,5769950,2223969,12821442,11357064,8149335,0,0,0,4889584,4012898,4322950,2856216,3149363,2597803,4862310,5962551,3706167,0,0,0,2670335,4651828,3378351
533.1664488,3639375,5401357,1982240,4989070,3688403,3249450,3305751,2527009,2468299,1963092,2589501,2461810,2978118,3170873,2958805,2485592,2165024,1954068,0,0,0,2030289,2071832,2131607
533.2028342,4603980,5719822,2265887,8410258,6933460,5777705,5326104,4297505,2829257,6004822,5478204,5694066,3209543,2943545,2803158,3722584,3828511,2788627,2121394,2687800,2637500,4661968,4880152,4966551
533.2392196,5928008,8354575,3299614,14292118,11328469,9062696,4572440,3586849,3681735,8804440,8361787,8254065,4202824,4236857,3616215,6898008,6783774,4967698,1813681,2908472,3152572,6108879,7047959,7509142
533.275605,5061700,7115536,2566428,14660762,12049367,9238823,2473753,2188577,2101189,6656090,5668666,6523505,3289417,3137081,3125720,6150487,6644510,5323026,0,0,0,3992271,6724374,5653654
533.3119904,3456065,4641553,2146587,10687645,8575960,6805798,0,0,0,4097116,2694457,3499632,2348874,2476601,1984984,4159831,5235485,3361041,0,0,0,1662158,3878678,2496661
535.1820988,4075391,6056761,2898128,5543262,4656152,4386027,5100871,4405021,2859355,3560642,4112137,3441241,4259186,4345403,4002304,3578181,2699519,2599141,2678925,2791784,2936534,2682013,3390192,3053688
535.2184842,4628347,6849338,2718927,9698657,7216153,6459626,5608775,5294877,3967320,7162052,8072968,7805529,4219251,3190331,3077633,5048644,4611838,3891428,2074764,2620777,3260119,5462684,6243055,6225015
535.2548696,5264248,6773563,2793677,12903781,10615834,9162985,3784008,3309341,2463574,7731398,7085831,7162456,3912051,4184635,3756546,6877508,7271166,5234915,1529484,3127658,2739927,6035099,8174318,7527543
535.291255,3618676,5047099,1824972,10466664,8401948,6990056,0,0,0,4464840,4121350,4005464,2392436,2491451,2698754,5263684,5960445,3786978,0,0,0,3049114,5153517,4714614
537.1613634,3172010,4698974,1994872,3608093,3408978,3441825,4820341,4155155,2926814,2280750,2101451,2295869,3562902,3629624,3719719,0,0,0,2251875,2166678,2181355,0,0,0
537.1977488,3524262,4954974,2548854,6360608,4898899,4786336,6317430,5304083,4198620,4847920,5084873,4928060,3051414,2719288,2439208,3232045,2637527,2728108,3056738,2848663,3325676,3954278,4748988,4309075
537.2341342,4174498,5849951,1918580,8787492,7351379,5528735,5136759,4900626,3674329,7698738,7907016,7430715,3658135,3444280,2821673,4809004,4936407,3461291,2690145,3291544,3400428,6004325,7623355,7078995
537.27051959999994,3666590,4736863,2038387,9467431,7785556,6303901,2202487,2249490,1919191,5810484,5038791,4770363,3594648,3518008,3241513,6371628,6154966,4616362,1496673,2055576,1616108,4943460,7613114,6702162
539.2133988,3235270,4333436,1767955,5590742,4343939,4387913,5101988,4966147,3366991,4909469,4633216,4786715,3209652,2681392,3010124,3358992,3307177,2488428,2703411,2885059,3285756,4896301,5278336,5430314
539.2497842,2976194,3991421,1485329,7063257,5723267,4668488,3341733,3604227,2440269,5620127,6387327,5245467,2317748,2670128,2590797,4460816,4527784,2836587,1834034,3067331,2393340,4967980,6783614,7167017
539.2861696,2064318,2971517,1596431,6510301,5188740,3912774,0,0,0,3413409,2598013,2906650,2279349,2406960,2062925,5171471,4755111,3502185,0,0,0,3346987,5378685,4355112
541.1774072,9435365,15311762,6326186,24270716,21724328,16730091,12062161,10667759,10339259,18964999,17802800,18973176,3644874,3113508,3252843,4525298,4529781,3443750,5144577,5716459,5920520,8521204,10039868,10671101
541.1926634,2516195,2668434,1454505,4129661,3347625,2605034,3733969,3994350,2726842,2385415,2911279,2320376,2045898,2037796,1614955,NA,NA,NA,2469889,1995755,3013384,2964980,2929211,2642941
543.1566718,5347326,7236513,3576633,8732694,7857350,6285187,19729917,17700566,14009116,9814638,9422295,10617298,4057561,3499539,2996870,2899152,2517563,2167768,14271436,13851152,15552272,7697850,9226735,8913868
543.2235696,2912246,4545442,1671477,8032283,5893319,5013376,0,0,0,3305074,3416531,3190225,2216409,2120723,2261127,3204303,2841145,2291669,0,0,0,2286520,2767341,2382283
543.259955,3423217,4277154,2054451,10115102,7804103,6483838,0,0,0,3775091,3299794,3874256,2150873,2152466,2227848,3809486,3933752,2597844,0,0,0,1871287,4095467,3211210
545.1723218,9531150,9628586,6346431,9078952,11828444,10139410,10993193,10806968,9286258,5546708,5342581,6248872,6233569,6635005,6507165,5369003,5445114,5285762,11170709,12397107,13172500,5959039,8022426,6949783
545.2028342,3012363,4659114,2032317,6998186,5872861,4197136,2998825,2961080,2280559,3912405,3721587,4137383,2502625,2379261,2286749,3142827,2924025,1970561,0,0,0,2690430,3386777,2668438
545.2392196,3764998,5723050,2699451,11245741,8948957,7663374,2811434,3079863,2612844,5718743,5782897,5540262,3060193,2968060,2345630,3795114,4659703,2770815,0,0,0,3481981,4807063,4500373
545.275605,4316930,5551018,2478265,12675247,10267869,8029964,0,0,0,5575385,4186479,5630374,2745313,2633212,2854558,4153513,5106166,4133758,0,0,0,2956668,5595542,4370324
547.1820988,3046941,4698026,2261055,4883758,3705067,3937946,3128916,2842263,2691520,2730805,2291980,3064187,2445793,2120162,2048175,2571397,1611186,1901351,1515613,1538643,2261268,2121540,2560319,1971551
547.2184842,3815961,5639082,2661949,10180912,7576812,6432408,4341332,3461782,2433980,5659446,5524746,5589370,2978273,2981345,2728623,3528836,3977649,2665253,1817948,2008660,2473748,4312387,4960573,4597598
547.2548696,5199380,6482858,2721339,14326067,10755308,8824470,3638869,3360406,2752953,7140152,6587656,6308218,3396065,3375585,3068591,4767875,5538224,3827492,0,0,0,4342082,6232379,5563229
547.291255,4098576,4911018,2390072,13306165,9962732,8552084,0,0,0,5302074,4734215,4813177,2918881,2866656,2632368,5085315,5269934,4022050,0,0,0,2842945,5814585,4709212
549.1613634,3216687,4405155,1956796,3710374,3035380,3223072,2949757,3028595,2024202,1826190,2091168,1898829,3330522,2843074,2549947,0,0,0,1806630,1681007,1688337,0,0,0
549.1977488,3403050,4672419,1754553,5654952,5483764,4698653,4693630,4031091,3424519,4545424,3750046,4018508,3320282,3366337,3276475,3739742,3214693,2708166,2245413,2483312,2387217,2868490,3681501,3914532
549.2341342,3906854,5874595,2379191,10615210,8469748,7237147,4841086,4064882,3675395,7340945,6530204,7057739,3740122,3471809,3012283,4359261,4348260,3549893,2276132,3442288,2755857,5350665,6668507,5344035
549.27051959999994,4199714,5561251,2205108,12052909,8948980,7630361,2815615,3042929,2550016,6382483,5014682,6515018,3149274,2884032,2987707,5162076,4707682,4056771,0,0,0,3782920,6383833,5292834
551.140628,2478656,4250517,1979188,2138644,2216695,1993633,2975397,2425933,1884240,0,0,0,2930124,2487197,2134721,NA,NA,NA,1527793,2001033,2225419,0,0,0
551.1770134,3099708,4694932,1657137,4358678,3792119,3187103,4140710,4272716,2639437,2121186,2711598,2591004,3279308,3136924,2130113,0,0,0,2614000,1812105,2630922,1862355,2305656,2007785
551.2133988,3188792,4500372,2553135,6558232,5186807,4443548,5666471,5518924,3780681,5024740,4768812,4868379,2693067,2882971,2543809,2659382,2240786,2465377,2449647,3006089,2827018,4222162,3925110,4666088
551.2497842,3256371,4837268,2075436,9013785,7761143,6122906,4173479,4077131,3291206,6026213,5887017,6033690,3709387,3034523,2997953,4530229,4928785,3734111,2126574,3249802,2587914,5007569,6629492,6380263
