Mass,C,H,O,N,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,nomass,CalcMass,KM_CH2,KMD_CH2,HC,OC,N.C,DBE,psi,psi_molc,DBE.C,DBE.H,DBE.O,AI,AI_0,NOSC
491.0831,22,20,13,0,0,0,0,CHO,Lignin,492.09039646688,-0.0116596058552221,492.09023,492.09023,491.540923934054,0.459076065946306,0.909090909090909,0.590909090909091,0,13,82,3.72727272727273,0.590909090909091,0.65,1,0,0,0.27272727272727293
507.2599,27,40,9,0,0,0,0,CHO,Lignin,508.267219075576,0.0271654825116593,508.26699,508.26699,507.699683358108,0.300316641892209,1.48148148148148,0.333333333333333,0,8,130,4.81481481481481,0.296296296296296,0.2,0.888888888888889,-0.0555555555555556,0,-0.8148148148148149
421.2232,23,34,7,0,0,0,0,CHO,Lignin,422.23048334188,-0.0708044092966078,422.23025,422.23025,421.759017012149,0.240982987851453,1.47826086956522,0.304347826086957,0,7,112,4.8695652173913,0.304347826086957,0.205882352941176,1,0,0,-0.8695652173913047
459.2236,22,36,10,0,0,0,0,CHO,Protein,460.230838133547,0.0200835158696969,460.23062,460.23062,459.716940268176,0.28305973182421,1.63636363636364,0.454545454545455,0,5,104,4.72727272727273,0.227272727272727,0.138888888888889,0.5,-0.416666666666667,0,-0.7272727272727275
409.0446,14,18,12,0,1,0,0,CHOS,Tannin,410.05189646688,6.48991085919964e-4,410.05175,410.05175,409.594028856052,0.405971143948364,1.28571428571429,0.857142857142857,0,6,52,3.71428571428571,0.428571428571429,0.333333333333333,0.5,-7,0,0.5714285714285716
333.098,17,18,7,0,0,0,0,CHO,Lignin,334.105249383547,0.0106222612958561,334.10513,334.10513,333.732184477328,0.267815522672322,1.05882352941176,0.411764705882353,0,9,72,4.23529411764706,0.529411764705882,0.5,1.28571428571429,0.2,0.2,-0.23529411764705888
321.098,16,18,7,0,0,0,0,CHO,Lignin,322.105257300213,-0.0135598944852795,322.10513,322.10513,321.745591692357,0.254408307643132,1.125,0.4375,0,8,68,4.25,0.5,0.444444444444444,1.14285714285714,0.111111111111111,0.111111111111111,-0.25
417.1072,14,26,12,0,1,0,0,CHOS,Carb,418.11449472775,0.00541012200762969,418.11431,418.11431,417.647624347676,0.352375652324383,1.85714285714286,0.857142857142857,0,2,60,4.28571428571429,0.142857142857143,0.0769230769230769,0.166666666666667,-11,0,0
549.1614,26,30,13,0,0,0,0,CHO,Lignin,550.168678572143,-0.0682006163141415,550.16843,550.16843,549.554355310671,0.445644689329356,1.15384615384615,0.5,0,12,108,4.15384615384615,0.461538461538462,0.4,0.923076923076923,-0.0769230769230769,0,-0.1538461538461542
507.078,22,20,14,0,0,0,0,CHO,Lignin,508.085273133547,0.063410326950889,508.08514,508.08514,507.517940578543,0.482059421456881,0.909090909090909,0.636363636363636,0,13,80,3.63636363636364,0.590909090909091,0.65,0.928571428571429,-0.125,0,0.36363636363636376
595.2033,28,36,14,0,0,0,0,CHO,Lignin,596.210540038308,-0.0573175181496878,596.21026,596.21026,595.544806023004,0.455193976996384,1.28571428571429,0.5,0,11,120,4.28571428571429,0.392857142857143,0.305555555555556,0.785714285714286,-0.214285714285714,0,-0.2857142857142856
359.0773,18,16,8,0,0,0,0,CHO,Lignin,360.084529075576,-0.032173489136844,360.0844,360.0844,359.682455473564,0.31754452643554,0.888888888888889,0.444444444444444,0,11,72,4,0.611111111111111,0.6875,1.375,0.3,0.3,0
361.1868,17,30,8,0,0,0,0,CHO,Protein,362.194069383547,-0.00398611365499143,362.19388,362.19388,361.78964024998203,0.210359750018199,1.76470588235294,0.470588235294118,0,3,82,4.82352941176471,0.176470588235294,0.1,0.375,-0.555555555555556,0,-0.8235294117647056
386.1933,17,29,7,3,0,0,0,CHON,Protein,387.200563550213,-0.0342174430961088,387.20036,387.20036,386.768211941864,0.231788058136317,1.70588235294118,0.411764705882353,0.176470588235294,5,74,4.35294117647059,0.294117647058824,0.172413793103448,0.714285714285714,-0.5,0,-0.35294117647058787
393.01,16,10,12,0,0,0,0,CHO,ConHC,394.017242830516,-0.0432577930207732,394.01712,394.01712,393.577279657185,0.422720342815069,0.625,0.75,0,12,50,3.125,0.75,1.2,1,0,0,0.875
409.2232,22,34,7,0,0,0,0,CHO,Protein,410.230439800213,0.0332639544603065,410.23025,410.23025,409.772372826304,0.227627173696419,1.54545454545455,0.318181818181818,0,6,108,4.90909090909091,0.272727272727273,0.176470588235294,0.857142857142857,-0.0666666666666667,0,-0.9090909090909092
315.0722,13,16,9,0,0,0,0,CHO,Tannin,316.07942646688,0.0178613967336389,316.07931,316.07931,315.726489355565,0.273510644435305,1.23076923076923,0.692307692307692,0,6,50,3.84615384615385,0.461538461538462,0.375,0.666666666666667,-0.75,0,0.15384615384615374
433.194,27,31,3,0,0,1,0,CHOP,UnsatHC,434.201289800213,-0.480028084384611,434.20091,434.20091,433.716456761048,0.283543238952063,1.14814814814815,0.111111111111111,0,13,130,4.81481481481481,0.481481481481481,0.419354838709677,4.33333333333333,0.41304347826087,0.41304347826087,-0.9259259259259256
513.0522,20,18,16,0,0,0,0,CHO,Tannin,514.05948846688,-0.00765568957604518,514.05932,514.05932,513.485485049664,0.514514950336206,0.9,0.8,0,12,66,3.3,0.6,0.666666666666667,0.75,-1,0,0.7000000000000002
385.1293,21,22,7,0,0,0,0,CHO,Lignin,386.136583550213,-0.0789599190004856,386.13641,386.13641,385.705419991437,0.294580008563173,1.04761904761905,0.333333333333333,0,11,92,4.38095238095238,0.523809523809524,0.5,1.57142857142857,0.285714285714286,0.285714285714286,-0.3809523809523814
495.0417,20,16,15,0,0,0,0,CHO,Tannin,496.04894896688,-0.0587074723585297,496.04877,496.04877,495.495056278968,0.50494372103185,0.8,0.75,0,13,66,3.3,0.65,0.8125,0.866666666666667,-0.4,0,0.7000000000000002
535.1458,25,28,13,0,0,0,0,CHO,Lignin,536.15303896688,-0.0894908288886964,536.15279,536.15279,535.554365693801,0.445634306199167,1.12,0.52,0,12,102,4.08,0.48,0.428571428571429,0.923076923076923,-0.0833333333333333,0,-0.08000000000000007
543.0993,22,24,16,0,0,0,0,CHO,Tannin,544.106530752594,-0.176488589721985,544.10624,544.10624,543.498976539534,0.501023460466286,1.09090909090909,0.727272727272727,0,11,80,3.63636363636364,0.5,0.458333333333333,0.6875,-0.833333333333333,0,0.36363636363636376
457.1868,25,30,8,0,0,0,0,CHO,Lignin,458.19406271688,0.0113989252420587,458.19388,458.19388,457.682439133135,0.317560866865279,1.2,0.32,0,11,114,4.56,0.44,0.366666666666667,1.375,0.176470588235294,0.176470588235294,-0.5599999999999996
581.1877,27,34,14,0,0,0,0,CHO,Lignin,582.194945752594,-0.154504594762284,582.19462,582.19462,581.544861675079,0.45513832492145,1.25925925925926,0.518518518518518,0,11,114,4.22222222222222,0.407407407407407,0.323529411764706,0.785714285714286,-0.230769230769231,0,-0.22222222222222232
385.2232,20,34,7,0,0,0,0,CHO,Protein,386.23047771688,-0.0628401468343042,386.23025,386.23025,385.799209315039,0.200790684961476,1.7,0.35,0,4,100,5,0.2,0.117647058823529,0.571428571428571,-0.230769230769231,0,-1
501.213,27,34,9,0,0,0,0,CHO,Lignin,502.220268206011,0.0288405115893451,502.22007,502.22007,501.659484567905,0.340515432095287,1.25925925925926,0.333333333333333,0,11,124,4.59259259259259,0.407407407407407,0.323529411764706,1.22222222222222,0.111111111111111,0.111111111111111,-0.5925925925925926
401.197,23,30,6,0,0,0,0,CHO,Lignin,402.204243133547,-0.0110340622179661,402.20406,402.20406,401.755138282538,0.244861717461731,1.30434782608696,0.260869565217391,0,9,110,4.78260869565217,0.391304347826087,0.3,1.5,0.176470588235294,0.176470588235294,-0.7826086956521738
479.2134,21,36,12,0,0,0,0,CHO,AminoSugar,480.220651921425,0.0514333866719531,480.22044,480.22044,479.684433251397,0.315566748602521,1.71428571428571,0.571428571428571,0,4,96,4.57142857142857,0.19047619047619,0.111111111111111,0.333333333333333,-0.888888888888889,0,-0.5714285714285712
557.224,26,38,13,0,0,0,0,CHO,Lignin,558.23126546688,-0.0432791592830622,558.23099,558.23099,557.607939448853,0.392060551146756,1.46153846153846,0.5,0,8,116,4.46153846153846,0.307692307692308,0.210526315789474,0.615384615384615,-0.384615384615385,0,-0.4615384615384617
567.172,26,32,14,0,0,0,0,CHO,Lignin,568.179242181166,-0.0641427262294726,568.17898,568.17898,567.544808163469,0.455191836530958,1.23076923076923,0.538461538461538,0,11,108,4.15384615384615,0.423076923076923,0.34375,0.785714285714286,-0.25,0,-0.1538461538461542
399.1449,22,24,7,0,0,0,0,CHO,Lignin,400.152202300213,0.00206143232165664,400.15205,400.15205,399.705388776331,0.294611223669165,1.09090909090909,0.318181818181818,0,11,98,4.45454545454545,0.5,0.458333333333333,1.57142857142857,0.266666666666667,0.266666666666667,-0.45454545454545414
347.0409,16,12,9,0,0,0,0,CHO,ConHC,348.04813646688,-0.012879770356504,348.04803,348.04803,347.659502808383,0.340497191616521,0.75,0.5625,0,11,58,3.625,0.6875,0.916666666666667,1.22222222222222,0.285714285714286,0.285714285714286,0.375
545.2029,28,34,11,0,0,0,0,CHO,Lignin,546.210182375971,-0.128964038200148,546.20989,546.20989,545.600279206715,0.399720793285042,1.21428571428571,0.392857142857143,0,12,124,4.42857142857143,0.428571428571429,0.352941176470588,1.09090909090909,0.0588235294117647,0.0588235294117647,-0.4285714285714288
521.1301,24,26,13,0,0,0,0,CHO,Lignin,522.137389800213,-0.0936119768315342,522.13715,522.13715,521.554366526203,0.445633473796647,1.08333333333333,0.541666666666667,0,12,96,4,0.5,0.461538461538462,0.923076923076923,-0.0909090909090909,0,0
313.0929,14,18,8,0,0,0,0,CHO,Lignin,314.100172119054,-0.0145318415927099,314.10004,314.10004,313.749445060825,0.250554939174719,1.28571428571429,0.571428571428571,0,6,58,4.14285714285714,0.428571428571429,0.333333333333333,0.75,-0.333333333333333,0,-0.14285714285714324
359.2075,18,32,7,0,0,0,0,CHO,Protein,360.21482021688,-0.0467359450522928,360.21461,360.21461,359.812601130616,0.187398869383856,1.77777777777778,0.388888888888889,0,3,90,5,0.166666666666667,0.09375,0.428571428571429,-0.363636363636364,0,-1
371.15,21,24,6,0,0,0,0,CHO,Lignin,372.15730896688,-0.0549871774606484,372.15714,372.15714,371.741754790989,0.258245209011363,1.14285714285714,0.285714285714286,0,10,96,4.57142857142857,0.476190476190476,0.416666666666667,1.66666666666667,0.266666666666667,0.266666666666667,-0.5714285714285712
313.1293,15,22,7,0,0,0,0,CHO,Lignin,314.136539383547,0.0435395171748915,314.13641,314.13641,313.785771717306,0.214228282694137,1.46666666666667,0.466666666666667,0,5,68,4.53333333333333,0.333333333333333,0.227272727272727,0.714285714285714,-0.25,0,-0.5333333333333332
335.0408,15,12,9,0,0,0,0,CHO,Lignin,336.04812246688,0.0283210033663427,336.04803,336.04803,335.672888131219,0.327111868781003,0.8,0.6,0,10,54,3.6,0.666666666666667,0.833333333333333,1.11111111111111,0.166666666666667,0.166666666666667,0.3999999999999999
519.2599,28,40,9,0,0,0,0,CHO,Lignin,520.267205162532,0.053281021105674,520.26699,520.26699,519.686270153396,0.313729846603792,1.42857142857143,0.321428571428571,0,9,134,4.78571428571429,0.321428571428571,0.225,1,0,0,-0.7857142857142856
533.1665,26,30,12,0,0,0,0,CHO,Lignin,534.173735162532,-0.0163511076637489,534.17352,534.17352,533.577271997763,0.422728002236909,1.15384615384615,0.461538461538462,0,12,110,4.23076923076923,0.461538461538462,0.4,1,0,0,-0.23076923076923084
398.1569,17,25,8,3,0,0,0,CHON,Lignin,399.16417021688,-0.0135833332598825,399.16399,399.16399,398.718459938449,0.281540061551198,1.47058823529412,0.470588235294118,0.176470588235294,7,68,4,0.411764705882353,0.28,0.875,-0.416666666666667,0,0
503.1559,25,28,11,0,0,0,0,CHO,Lignin,504.163149945141,0.0233986936811571,504.16297,504.16297,503.600196867928,0.399803132072066,1.12,0.44,0,12,106,4.24,0.48,0.428571428571429,1.09090909090909,0.0714285714285714,0.0714285714285714,-0.2400000000000002
433.2232,24,34,7,0,0,0,0,CHO,Lignin,434.230435597315,0.0411044086250629,434.23025,434.23025,433.745570013693,0.254429986307457,1.41666666666667,0.291666666666667,0,8,116,4.83333333333333,0.333333333333333,0.235294117647059,1.14285714285714,0.0588235294117647,0.0588235294117647,-0.833333333333333
513.2342,25,38,11,0,0,0,0,CHO,Protein,514.24143646688,-0.0474562690743652,514.24117,514.24117,513.667229884902,0.332770115098469,1.52,0.44,0,7,116,4.64,0.28,0.184210526315789,0.636363636363636,-0.285714285714286,0,-0.6399999999999997
527.0678,21,20,16,0,0,0,0,CHO,Tannin,528.07511521688,0.0366969006256596,528.07496,528.07496,527.485461825625,0.514538174375048,0.952380952380952,0.761904761904762,0,12,72,3.42857142857143,0.571428571428571,0.6,0.75,-0.8,0,0.5714285714285716
583.2032,27,36,14,0,0,0,0,CHO,Lignin,584.21051896688,-0.0224266412865191,584.21026,584.21026,583.558184282307,0.441815717692748,1.33333333333333,0.518518518518518,0,10,116,4.2962962962963,0.37037037037037,0.277777777777778,0.714285714285714,-0.307692307692308,0,-0.2962962962962967
465.0311,19,14,14,0,0,0,0,CHO,ConHC,466.038360103244,-0.0106095207977157,466.03822,466.03822,465.517977506959,0.482022493040631,0.736842105263158,0.736842105263158,0,13,62,3.26315789473684,0.684210526315789,0.928571428571429,0.928571428571429,-0.2,0,0.736842105263158
549.2705,29,42,10,0,0,0,0,CHO,Lignin,550.277807336445,-0.0177496621342891,550.27754,550.27754,549.66336222082,0.336637779180478,1.44827586206897,0.344827586206897,0,9,138,4.75862068965517,0.310344827586207,0.214285714285714,0.9,-0.0526315789473684,0,-0.7586206896551726
403.2126,23,32,6,0,0,0,0,CHO,Lignin,404.219889075576,-7.81197708215242e-4,404.2197,404.2197,403.768533536302,0.231466463698496,1.39130434782609,0.260869565217391,0,8,112,4.8695652173913,0.347826086956522,0.25,1.33333333333333,0.117647058823529,0.117647058823529,-0.8695652173913047
573.2036,22,38,17,0,0,0,0,CHO,Carb,574.21088346688,0.0284366256712241,574.21063,574.21063,573.569714464639,0.430285535360895,1.72727272727273,0.772727272727273,0,4,92,4.18181818181818,0.181818181818182,0.105263157894737,0.235294117647059,-2.6,0,-0.18181818181818166
487.2337,27,36,8,0,0,0,0,CHO,Lignin,488.241022300213,-0.00853638503950368,488.2408,488.2408,487.69584801297,0.304151987030082,1.33333333333333,0.296296296296296,0,10,128,4.74074074074074,0.37037037037037,0.277777777777778,1.25,0.105263157894737,0.105263157894737,-0.7407407407407405
415.1034,21,20,9,0,0,0,0,CHO,Lignin,416.110721249489,0.0264146312781693,416.11059,416.11059,415.646088300781,0.353911699218656,0.952380952380952,0.428571428571429,0,12,86,4.09523809523809,0.571428571428571,0.6,1.33333333333333,0.25,0.25,-0.0952380952380949
402.1882,17,29,8,3,0,0,0,CHON,Protein,403.195452300213,0.0313076117036154,403.19527,403.19527,402.745240656194,0.254759343806256,1.70588235294118,0.470588235294118,0.176470588235294,5,72,4.23529411764706,0.294117647058824,0.172413793103448,0.625,-0.75,0,-0.23529411764705888
346.162,14,25,7,3,0,0,0,CHON,Protein,347.169261883547,-0.0337320952373354,347.16908,347.16908,346.781609584262,0.21839041573827,1.78571428571429,0.5,0.214285714285714,4,58,4.14285714285714,0.285714285714286,0.16,0.571428571428571,-1.125,0,-0.14285714285714324
515.0679,20,20,16,0,0,0,0,CHO,Tannin,516.07515771688,-0.0448021566074197,516.07496,516.07496,515.498903585372,0.501096414628023,1,0.8,0,11,68,3.4,0.55,0.55,0.6875,-1.25,0,0.6000000000000001
735.2202,27,44,23,0,0,0,0,CHO,Carb,736.227463133547,-0.170345243529642,736.22701,736.22701,735.405384971061,0.59461502893862,1.62962962962963,0.851851851851852,0,6,106,3.92592592592593,0.222222222222222,0.136363636363636,0.260869565217391,-4.25,0,0.07407407407407396
561.1978,28,34,12,0,0,0,0,CHO,Lignin,562.205075990689,-0.0879289273908948,562.2048,562.2048,561.577312780331,0.422687219669001,1.21428571428571,0.428571428571429,0,12,122,4.35714285714286,0.428571428571429,0.352941176470588,1,0,0,-0.35714285714285676
489.1977,22,34,12,0,0,0,0,CHO,Protein,490.20499771688,0.0588319583661316,490.2048,490.2048,489.657630437141,0.342369562858721,1.54545454545455,0.545454545454545,0,6,98,4.45454545454545,0.272727272727273,0.176470588235294,0.5,-0.6,0,-0.45454545454545414
545.2393,29,38,10,0,0,0,0,CHO,Lignin,546.246548640793,-0.0937305564835316,546.24626,546.24626,545.636604864641,0.363395135359269,1.31034482758621,0.344827586206897,0,11,134,4.62068965517241,0.379310344827586,0.289473684210526,1.1,0.0526315789473684,0.0526315789473684,-0.6206896551724137
433.2079,20,34,10,0,0,0,0,CHO,Protein,434.215184800213,0.0288156360732845,434.21498,434.21498,433.730336245767,0.269663754233136,1.7,0.5,0,4,94,4.7,0.2,0.117647058823529,0.4,-0.6,0,-0.7000000000000002
457.194,29,31,3,0,0,1,0,CHOP,UnsatHC,458.20128694307,-0.448649264650649,458.20091,458.20091,457.689655292689,0.310344707310776,1.06896551724138,0.103448275862069,0,15,138,4.75862068965517,0.517241379310345,0.483870967741935,5,0.46,0.46,-0.8620689655172411
445.114,22,22,10,0,0,0,0,CHO,Lignin,446.121295103244,0.00408847638861042,446.12114,446.12114,445.623152079669,0.376847920330817,1,0.454545454545455,0,12,90,4.09090909090909,0.545454545454545,0.545454545454545,1.2,0.166666666666667,0.166666666666667,-0.09090909090909083
593.224,29,38,13,0,0,0,0,CHO,Lignin,594.23126396688,-0.0381329310252063,594.23099,594.23099,593.567740028919,0.432259971080953,1.31034482758621,0.448275862068966,0,11,128,4.41379310344828,0.379310344827586,0.289473684210526,0.846153846153846,-0.125,0,-0.4137931034482758
553.1563,25,30,14,0,0,0,0,CHO,Lignin,554.16354646688,0.0166115581431805,554.16334,554.16334,553.544762500228,0.455237499772011,1.2,0.56,0,11,102,4.08,0.44,0.366666666666667,0.785714285714286,-0.272727272727273,0,-0.08000000000000007
497.2392,25,38,10,0,0,0,0,CHO,Protein,498.246505633547,-0.0164431594703593,498.24626,498.24626,497.690159134229,0.30984086577098,1.52,0.4,0,7,118,4.72,0.28,0.184210526315789,0.7,-0.2,0,-0.7199999999999998
565.2654,29,42,11,0,0,0,0,CHO,Lignin,566.272708285062,0.0068981571556963,566.27245,566.27245,565.640403120145,0.359596879854507,1.44827586206897,0.379310344827586,0,9,136,4.68965517241379,0.310344827586207,0.214285714285714,0.818181818181818,-0.111111111111111,0,-0.6896551724137927
531.2236,28,36,10,0,0,0,0,CHO,Lignin,532.230830814706,0.0311178778321797,532.23062,532.23062,531.636537114289,0.363462885711101,1.28571428571429,0.357142857142857,0,11,128,4.57142857142857,0.392857142857143,0.305555555555556,1.1,0.0555555555555556,0.0555555555555556,-0.5714285714285712
337.1656,18,26,6,0,0,0,0,CHO,Lignin,338.172923550213,0.0444062359986289,338.17278,338.17278,337.79531664268,0.204683357319709,1.44444444444444,0.333333333333333,0,6,86,4.77777777777778,0.333333333333333,0.230769230769231,1,0,0,-0.7777777777777777
523.1093,23,24,14,0,0,0,0,CHO,Lignin,524.116613800213,-0.0158751185376323,524.11642,524.11642,523.531380507003,0.468619492996595,1.04347826086957,0.608695652173913,0,12,88,3.82608695652174,0.521739130434783,0.5,0.857142857142857,-0.222222222222222,0,0.17391304347826075
403.0307,18,12,11,0,0,0,0,CHO,ConHC,404.037958609737,0.00648098230396439,404.03785,404.03785,403.586806215646,0.413193784354064,0.666666666666667,0.611111111111111,0,13,62,3.44444444444444,0.722222222222222,1.08333333333333,1.18181818181818,0.285714285714286,0.285714285714286,0.5555555555555554
433.1021,14,26,13,0,1,0,0,CHOS,Carb,434.109402300213,0.0214500920837142,434.10922,434.10922,433.624671863451,0.37532813654866,1.85714285714286,0.928571428571429,0,2,58,4.14285714285714,0.142857142857143,0.0769230769230769,0.153846153846154,0,0,0.1428571428571428
539.1407,24,28,14,0,0,0,0,CHO,Lignin,540.147947895451,-0.0782882757994327,540.1477,540.1477,539.544813871373,0.455186128626679,1.16666666666667,0.583333333333333,0,11,96,4,0.458333333333333,0.392857142857143,0.785714285714286,-0.3,0,0
