soil,Mass,Class,intensity,Forest,Treatment,Fenton,Goethite
Soil_18,385.1504,Lignin,11496416,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,385.1657,Lignin,5106659,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,385.1868,Protein,19444712,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,385.2232,Protein,15873008,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,386.1569,Protein,3479737,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,386.1933,Protein,6681793,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,387.0569,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,387.0722,Lignin,3035513,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,387.0933,Tannin,2007421,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,387.1085,Lignin,5452160,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,387.1297,Lignin,4475269,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,387.1661,Protein,10497420,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,387.1813,Lignin,7721360,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,387.2177,Lignin,2895255,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,387.2388,Protein,10593691,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,389.0514,ConHC,2347781,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,389.0878,Lignin,6289164,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,389.1089,Tannin,1947408,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,389.1242,Lignin,9279251,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,389.1453,AminoSugar,3162903,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,389.1606,Lignin,13342490,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,389.1817,Protein,9996062,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,389.197,Lignin,11480865,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,389.2181,Protein,14997285,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,389.2545,Protein,6069036,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,391.0307,ConHC,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,391.0671,Lignin,4076669,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,391.1035,Lignin,10051716,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,391.161,AminoSugar,3970190,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,391.1762,Lignin,18401425,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,391.1974,Protein,17307796,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,391.2126,Lignin,11612311,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,391.2337,Protein,6578331,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,393.0463,Lignin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,393.0827,Lignin,5328343,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,393.1038,Tannin,1827290,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,393.1191,Lignin,11975133,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,393.1402,AminoSugar,2430944,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,393.1555,Lignin,26081763,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,393.1766,AminoSugar,4878822,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,393.1919,Lignin,21641705,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,393.213,Protein,3540460,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,393.2283,Lipid,10740207,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,395.0256,ConHC,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,395.062,Lignin,2224395,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,395.0984,Lignin,6474513,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,395.1195,Carb,22145812,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,395.1348,Lignin,15002390,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,395.1711,Lignin,29506332,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,395.2075,Protein,21138209,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,395.2439,Lipid,8688422,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,397.0776,Lignin,2838564,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,397.114,Lignin,7572521,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,397.1351,Carb,2938412,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,397.1504,Lignin,17288238,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,397.1657,Lignin,2630704,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,397.1868,Protein,28605491,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,397.2232,Protein,19151927,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,398.1093,Lignin,2240166,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,398.1569,Lignin,3174060,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,398.1933,Protein,3992753,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,399.0569,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,399.0933,Lignin,3428633,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,399.1297,Lignin,6894878,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,399.1449,Lignin,4609311,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,399.1813,Lignin,4459811,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,399.2024,Protein,22211878,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,399.2177,Lignin,2958631,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,399.2388,Protein,14282026,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,400.1725,Protein,3941773,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,400.2089,Protein,5817745,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,401.0725,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,401.0878,Lignin,3707367,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,401.1089,Lignin,2611177,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,401.1242,Lignin,5720555,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,401.1453,Lignin,9014765,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,401.1606,Lignin,8623598,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,401.1817,Protein,11963888,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,401.197,Lignin,6466033,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,401.2181,Protein,14933491,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,401.2333,Lignin,3410421,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,401.2545,Protein,6368759,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,402.1518,AminoSugar,1704261,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,402.1882,Protein,2886216,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,403.0671,Lignin,2741901,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,403.0882,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,403.1246,Lignin,3123857,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,403.161,AminoSugar,4784788,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,403.1762,Lignin,13979285,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,403.2126,Lignin,7761560,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,403.2337,Protein,8234649,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,405.0463,ConHC,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,405.0827,Lignin,5104398,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,405.1038,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,405.1191,Lignin,9527056,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,405.1515,AminoSugar,17710865,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,405.1555,Lignin,15490834,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,405.1766,AminoSugar,4663059,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,405.1919,Lignin,16006932,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,405.213,Protein,5972757,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,405.2494,Protein,6488855,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,407.0256,ConHC,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,407.062,Lignin,2631526,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,407.0984,Lignin,6484839,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,407.1711,Lignin,18939754,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,407.1923,AminoSugar,5736298,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,407.2075,Lignin,14929771,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,407.2439,Lipid,5379948,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,409.0412,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,409.0776,Lignin,2978203,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,409.0988,Tannin,2173339,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,409.114,Lignin,8300444,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,409.1351,Carb,3691420,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,409.1504,Lignin,17633180,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,409.1868,Lignin,19922845,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,409.2232,Protein,12095389,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,411.0569,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,411.0933,Lignin,4288429,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,411.1144,Carb,3034541,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,411.1297,Lignin,8179629,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,411.2024,Protein,18702254,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,411.2388,Protein,9709486,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,413.0362,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,413.0725,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,413.1089,Lignin,3598240,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,413.1301,Carb,4823967,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,413.1453,Lignin,7179167,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,413.1606,Lignin,4720543,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,413.1817,Protein,14483359,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,413.2181,Protein,17637278,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,413.2545,Protein,5632926,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,414.1882,Protein,3524492,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,415.0518,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,415.0671,Lignin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,415.0882,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,415.1246,Lignin,3004788,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,415.1398,Lignin,5271412,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,415.161,Lignin,7544691,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,415.1762,Lignin,6993779,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,415.1974,Protein,11358066,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,415.2126,Lignin,5689202,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,415.2337,Protein,15572849,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,416.1675,Protein,1893715,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,417.0463,ConHC,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,417.0827,Lignin,3048239,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,417.1072,Carb,3593518,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,417.1191,Lignin,6253358,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,417.1402,Lignin,2282797,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,417.1555,Lignin,8722220,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,417.1766,Protein,5605163,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,417.1919,Lignin,9686827,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,417.213,Protein,10506026,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,417.2283,Lignin,6066985,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,417.2494,Protein,7501608,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,419.062,Lignin,1901266,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,419.0984,Lignin,5044944,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,419.1348,Lignin,8292046,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,419.2075,Lignin,10962634,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,419.2439,Lipid,5214920,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,421.0776,Lignin,2929755,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,421.114,Lignin,7388761,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,421.1504,Lignin,11173463,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,421.1868,Lignin,15470164,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,421.2232,Lignin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,423.0205,ConHC,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,423.0569,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,423.0933,Lignin,3152337,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,423.1144,Carb,2758095,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,423.1297,Lignin,7206350,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,423.1508,Carb,3470796,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,423.2024,Lignin,13991369,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,423.2388,Protein,7855558,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,425.0362,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,425.1089,Lignin,4119860,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,425.1301,Carb,3331378,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,425.1453,Lignin,8039729,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,425.1817,Lignin,12967214,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,425.2181,Protein,11801899,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,427.0518,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,427.0882,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,427.1093,Carb,1607816,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,427.1246,Lignin,4199559,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,427.1457,Carb,2354821,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,427.161,Lignin,7574659,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,427.1974,Protein,12424320,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,427.2126,Lignin,3926143,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,427.2337,Protein,9651325,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,429.1038,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,429.125,Carb,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,429.1402,Lignin,3865548,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,429.1555,Lignin,5414859,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,429.1766,Protein,6826953,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,429.1919,Lignin,6433735,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,429.213,Protein,13024197,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,429.2283,Lignin,4264900,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,429.2494,Protein,5917634,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,430.1831,Protein,2030951,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,431.0831,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,431.0984,Lignin,3248908,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,431.1195,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,431.1348,Lignin,5587721,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,431.1559,Lignin,7500550,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,431.1711,Lignin,8049413,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,431.1923,Protein,6212355,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,431.2075,Lignin,8620801,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,431.2439,Lignin,4173565,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,433.0776,Lignin,2028610,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,433.1021,Carb,3385919,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,433.114,Lignin,5132862,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,433.1504,Lignin,8702522,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,433.1868,Lignin,11031094,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,433.2079,Protein,10750516,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,433.2232,Lignin,9331250,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,433.2443,Protein,11186736,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,435.0569,Lignin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,435.0933,Lignin,3072877,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,435.1297,Lignin,7711081,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,435.1661,Lignin,10258789,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,435.2024,Lignin,12265825,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,435.2388,Lipid,8182109,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,437.0725,Lignin,1729175,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,437.1089,Lignin,4090004,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,437.1453,Lignin,9627792,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,437.1664,AminoSugar,3114637,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,437.1817,Lignin,12030092,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,437.2181,Lignin,10760328,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,437.2545,Lipid,5131396,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,439.0518,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,439.0882,Lignin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,439.1246,Lignin,4210616,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,439.1457,Carb,7288758,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,439.161,Lignin,7509940,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,439.2337,Protein,8681389,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,441.0675,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,441.1038,Lignin,1824482,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,441.125,Carb,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,441.1402,Lignin,3700446,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,441.1766,Lignin,46044890,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,441.1919,Lignin,3221208,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,441.213,Protein,9164502,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,441.2283,Lignin,2507988,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,441.2494,Protein,5966546,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,443.0831,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,443.0984,Lignin,2281996,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,443.1195,Lignin,2060298,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,443.1348,Lignin,3530248,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,443.1559,Lignin,3066374,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,443.1711,Lignin,4382212,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,443.1923,Protein,8173058,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,443.2075,Lignin,5562880,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,443.2439,Lignin,3971581,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,444.1181,Carb,10104224,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,445.0776,Lignin,2040125,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,445.0988,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,445.114,Lignin,3587385,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,445.1504,Lignin,4991285,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,445.1715,AminoSugar,3311923,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,445.1868,Lignin,7646513,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,445.2079,Protein,27931951,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,445.2232,Lignin,7353646,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,445.2443,Protein,8527148,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,445.2596,Lignin,3867946,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,447.0569,Lignin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,447.0933,Lignin,2453105,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,447.1144,Tannin,2057839,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,447.1661,Lignin,7705706,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,447.2024,Lignin,9665638,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,447.2236,Protein,45347940,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,447.2388,Lignin,6764643,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,449.0725,Lignin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,449.1089,Lignin,3991471,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,449.1301,Tannin,2244013,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,449.1453,Lignin,6591404,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,449.1817,Lignin,9372584,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,449.2181,Lignin,10208165,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,451.0518,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,451.0882,Lignin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,451.1246,Lignin,5024505,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,451.2337,Protein,9018096,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,453.0675,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,453.1038,Lignin,2288212,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,453.125,Carb,3782227,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,453.1402,Lignin,4111953,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,453.1766,Lignin,6298191,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,453.213,Lignin,9249356,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,453.2494,Protein,6662729,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,455.0467,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
Soil_18,455.0831,Tannin,0,SW,PreFentonGoethite,PreFenton,PostGoethite
