Mass,Forest,treatment,intensity,NOSC,Class,fenton,goethite
513.2858,SW,PreFentonGoethite,3119944,-0.9333333333333336,Lignin,initial,post-Goethite
513.2858,HW,PostFentonGoethite,2018110,-0.9333333333333336,Lignin,post-Fenton,post-Goethite
513.3221,SW,PostFentonGoethite,1976304.33333333,-1.096774193548387,Lignin,post-Fenton,post-Goethite
514.2153,HW,PostFentonGoethite,1897988,-0.741935483870968,Lignin,post-Fenton,post-Goethite
514.2153,HW,PostFenton,1669217,-0.741935483870968,Lignin,post-Fenton,pre-Goethite
514.2517,HW,PreFenton,2067136,-0.90625,UnsatHC,initial,pre-Goethite
514.2517,SW,PostFentonGoethite,2226356.66666667,-0.90625,UnsatHC,post-Fenton,post-Goethite
514.2517,SW,PreFentonGoethite,1949371.33333333,-0.90625,UnsatHC,initial,post-Goethite
514.2517,HW,PreFentonGoethite,3687857.66666667,-0.90625,UnsatHC,initial,post-Goethite
514.2517,HW,PostFentonGoethite,2656602.33333333,-0.90625,UnsatHC,post-Fenton,post-Goethite
515.0467,HW,PreFenton,2798366,0.5217391304347827,ConHC,initial,pre-Goethite
515.0467,SW,PreFenton,2332154,0.5217391304347827,ConHC,initial,pre-Goethite
515.0467,HW,PreFentonGoethite,1934176.33333333,0.5217391304347827,ConHC,initial,post-Goethite
515.0831,HW,PreFenton,3851038.66666667,0.25,Lignin,initial,pre-Goethite
515.0831,SW,PreFenton,3128656.66666667,0.25,Lignin,initial,pre-Goethite
515.0831,HW,PreFentonGoethite,2648761.66666667,0.25,Lignin,initial,post-Goethite
515.089,HW,PostFenton,1991326.5,0.7058823529411766,Tannin,post-Fenton,pre-Goethite
515.1559,SW,PreFentonGoethite,1869866.33333333,-0.23076923076923084,Lignin,initial,post-Goethite
515.1559,HW,PreFenton,3151818,-0.23076923076923084,Lignin,initial,pre-Goethite
515.1559,HW,PreFentonGoethite,3630615.66666667,-0.23076923076923084,Lignin,initial,post-Goethite
515.1559,SW,PreFenton,2540712,-0.23076923076923084,Lignin,initial,pre-Goethite
515.1923,HW,PreFentonGoethite,6066032.66666667,-0.44444444444444464,Lignin,initial,post-Goethite
515.1923,SW,PostFentonGoethite,2732748.33333333,-0.44444444444444464,Lignin,post-Fenton,post-Goethite
515.1923,SW,PreFenton,4640084,-0.44444444444444464,Lignin,initial,pre-Goethite
515.1923,HW,PreFenton,4927946.33333333,-0.44444444444444464,Lignin,initial,pre-Goethite
515.1923,SW,PreFentonGoethite,3407915.66666667,-0.44444444444444464,Lignin,initial,post-Goethite
515.1923,HW,PostFenton,2443910,-0.44444444444444464,Lignin,post-Fenton,pre-Goethite
515.1923,HW,PostFentonGoethite,3482485,-0.44444444444444464,Lignin,post-Fenton,post-Goethite
515.2287,HW,PreFentonGoethite,11466954,-0.6428571428571432,Lignin,initial,post-Goethite
515.2287,SW,PostFenton,1753831,-0.6428571428571432,Lignin,post-Fenton,pre-Goethite
515.2287,HW,PreFenton,5446603,-0.6428571428571432,Lignin,initial,pre-Goethite
515.2287,SW,PostFentonGoethite,4450509,-0.6428571428571432,Lignin,post-Fenton,post-Goethite
515.2287,SW,PreFentonGoethite,4967468.66666667,-0.6428571428571432,Lignin,initial,post-Goethite
515.2287,HW,PostFenton,2484871,-0.6428571428571432,Lignin,post-Fenton,pre-Goethite
515.2287,HW,PostFentonGoethite,5867382.33333333,-0.6428571428571432,Lignin,post-Fenton,post-Goethite
515.2287,SW,PreFenton,3391317.33333333,-0.6428571428571432,Lignin,initial,pre-Goethite
515.265,HW,PreFenton,4986145,-0.8275862068965516,Lignin,initial,pre-Goethite
515.265,SW,PreFenton,2707969.33333333,-0.8275862068965516,Lignin,initial,pre-Goethite
515.265,HW,PreFentonGoethite,11738659.3333333,-0.8275862068965516,Lignin,initial,post-Goethite
515.265,HW,PostFentonGoethite,5033164.66666667,-0.8275862068965516,Lignin,post-Fenton,post-Goethite
515.265,SW,PreFentonGoethite,4617944,-0.8275862068965516,Lignin,initial,post-Goethite
515.265,SW,PostFentonGoethite,3506808.66666667,-0.8275862068965516,Lignin,post-Fenton,post-Goethite
515.2835,HW,PreFentonGoethite,3188745.5,-1.0666666666666664,Lignin,initial,post-Goethite
515.3014,HW,PreFentonGoethite,9886588.66666667,-1,Lignin,initial,post-Goethite
515.3014,SW,PreFenton,2290605.33333333,-1,Lignin,initial,pre-Goethite
515.3014,HW,PostFentonGoethite,3087224.33333333,-1,Lignin,post-Fenton,post-Goethite
515.3014,SW,PreFentonGoethite,3949614.33333333,-1,Lignin,initial,post-Goethite
515.3014,HW,PreFenton,3644193.66666667,-1,Lignin,initial,pre-Goethite
515.3014,SW,PostFentonGoethite,2675029,-1,Lignin,post-Fenton,post-Goethite
516.1946,HW,PostFenton,1844929,-0.6333333333333337,Lignin,post-Fenton,pre-Goethite
516.2309,HW,PostFentonGoethite,2071953.66666667,-0.806451612903226,Lignin,post-Fenton,post-Goethite
516.2674,HW,PostFentonGoethite,1890194.66666667,-0.96875,UnsatHC,post-Fenton,post-Goethite
517.0624,HW,PreFentonGoethite,2448439.66666667,0.43478260869565233,ConHC,initial,post-Goethite
517.0624,SW,PreFenton,3300412.66666667,0.43478260869565233,ConHC,initial,pre-Goethite
517.0624,HW,PreFenton,3777162.66666667,0.43478260869565233,ConHC,initial,pre-Goethite
517.0988,HW,PreFenton,3919157.66666667,0.16666666666666652,Lignin,initial,pre-Goethite
517.0988,SW,PostFenton,1650735.5,0.16666666666666652,Lignin,post-Fenton,pre-Goethite
517.0988,HW,PostFenton,1671781.5,0.16666666666666652,Lignin,post-Fenton,pre-Goethite
517.0988,SW,PreFenton,3725715,0.16666666666666652,Lignin,initial,pre-Goethite
517.0988,HW,PreFentonGoethite,2707173.66666667,0.16666666666666652,Lignin,initial,post-Goethite
517.1046,SW,PostFenton,2138452.5,0.5882352941176472,Other,post-Fenton,pre-Goethite
517.1352,HW,PreFentonGoethite,3414079,-0.08000000000000007,Lignin,initial,post-Goethite
517.1352,SW,PreFenton,3437289.33333333,-0.08000000000000007,Lignin,initial,pre-Goethite
517.1352,HW,PreFenton,3636534,-0.08000000000000007,Lignin,initial,pre-Goethite
517.1715,HW,PostFentonGoethite,2770176,-0.3076923076923075,Lignin,post-Fenton,post-Goethite
517.1715,SW,PostFentonGoethite,2250997.66666667,-0.3076923076923075,Lignin,post-Fenton,post-Goethite
517.1715,HW,PreFentonGoethite,4733677.33333333,-0.3076923076923075,Lignin,initial,post-Goethite
517.1715,SW,PostFenton,1797889,-0.3076923076923075,Lignin,post-Fenton,pre-Goethite
517.1715,SW,PreFentonGoethite,2398642,-0.3076923076923075,Lignin,initial,post-Goethite
517.1715,HW,PostFenton,2540403,-0.3076923076923075,Lignin,post-Fenton,pre-Goethite
517.1715,SW,PreFenton,2998677.33333333,-0.3076923076923075,Lignin,initial,pre-Goethite
517.1715,HW,PreFenton,3792694.33333333,-0.3076923076923075,Lignin,initial,pre-Goethite
517.2079,HW,PostFenton,3791902.66666667,-0.5185185185185182,Lignin,post-Fenton,pre-Goethite
517.2079,HW,PostFentonGoethite,6462720.66666667,-0.5185185185185182,Lignin,post-Fenton,post-Goethite
517.2079,SW,PreFentonGoethite,4096776,-0.5185185185185182,Lignin,initial,post-Goethite
517.2079,HW,PreFenton,5445601,-0.5185185185185182,Lignin,initial,pre-Goethite
517.2079,SW,PostFentonGoethite,4898379.66666667,-0.5185185185185182,Lignin,post-Fenton,post-Goethite
517.2079,SW,PreFenton,3792620,-0.5185185185185182,Lignin,initial,pre-Goethite
517.2079,SW,PostFenton,2262323.5,-0.5185185185185182,Lignin,post-Fenton,pre-Goethite
517.2079,HW,PreFentonGoethite,9204123.66666667,-0.5185185185185182,Lignin,initial,post-Goethite
517.2443,SW,PreFenton,4412482.33333333,-0.7142857142857144,Lignin,initial,pre-Goethite
517.2443,SW,PostFenton,2246709,-0.7142857142857144,Lignin,post-Fenton,pre-Goethite
517.2443,HW,PostFentonGoethite,7808940,-0.7142857142857144,Lignin,post-Fenton,post-Goethite
517.2443,SW,PostFentonGoethite,6000204.33333333,-0.7142857142857144,Lignin,post-Fenton,post-Goethite
517.2443,SW,PreFentonGoethite,6997768.66666667,-0.7142857142857144,Lignin,initial,post-Goethite
517.2443,HW,PreFentonGoethite,14753524.3333333,-0.7142857142857144,Lignin,initial,post-Goethite
517.2443,HW,PostFenton,3166581,-0.7142857142857144,Lignin,post-Fenton,pre-Goethite
517.2443,HW,PreFenton,6492812.33333333,-0.7142857142857144,Lignin,initial,pre-Goethite
517.2807,HW,PostFenton,1864471,-0.8965517241379306,Lignin,post-Fenton,pre-Goethite
517.2807,HW,PreFentonGoethite,12588792,-0.8965517241379306,Lignin,initial,post-Goethite
517.2807,HW,PreFenton,5106999,-0.8965517241379306,Lignin,initial,pre-Goethite
517.2807,SW,PreFentonGoethite,4931337.66666667,-0.8965517241379306,Lignin,initial,post-Goethite
517.2807,SW,PostFentonGoethite,3818402.66666667,-0.8965517241379306,Lignin,post-Fenton,post-Goethite
517.2807,HW,PostFentonGoethite,5307309.66666667,-0.8965517241379306,Lignin,post-Fenton,post-Goethite
517.2807,SW,PreFenton,3274136.66666667,-0.8965517241379306,Lignin,initial,pre-Goethite
517.3171,HW,PreFentonGoethite,11599612,-1.0666666666666664,Lipid,initial,post-Goethite
517.3171,SW,PreFentonGoethite,3307103.33333333,-1.0666666666666664,Lipid,initial,post-Goethite
517.3171,HW,PreFenton,4130274.33333333,-1.0666666666666664,Lipid,initial,pre-Goethite
517.3171,HW,PostFentonGoethite,2807043.66666667,-1.0666666666666664,Lipid,post-Fenton,post-Goethite
517.3171,SW,PostFentonGoethite,2260371,-1.0666666666666664,Lipid,post-Fenton,post-Goethite
517.3171,SW,PreFenton,2201498,-1.0666666666666664,Lipid,initial,pre-Goethite
521.1609,SW,PostFenton,1599678.5,-0.5599999999999996,Lignin,post-Fenton,pre-Goethite
523.0883,SW,PreFenton,2051185,0.15384615384615374,ConHC,initial,pre-Goethite
523.0883,HW,PreFenton,1838719.66666667,0.15384615384615374,ConHC,initial,pre-Goethite
523.1247,HW,PreFenton,1927612,-0.0740740740740744,Lignin,initial,pre-Goethite
523.1609,HW,PreFenton,2091451.5,-0.2857142857142856,Lignin,initial,pre-Goethite
523.1612,HW,PreFentonGoethite,1929407,-0.2857142857142856,Lignin,initial,post-Goethite
523.2337,HW,PreFentonGoethite,2076102.5,-0.666666666666667,Lignin,initial,post-Goethite
523.325,HW,PreFentonGoethite,3491763.66666667,-1.212121212121212,UnsatHC,initial,post-Goethite
525.0675,HW,PreFentonGoethite,2088666,0.31999999999999984,ConHC,initial,post-Goethite
525.0675,HW,PreFenton,2775964,0.31999999999999984,ConHC,initial,pre-Goethite
525.0675,SW,PreFenton,1798092,0.31999999999999984,ConHC,initial,pre-Goethite
525.1038,HW,PreFenton,2414491,0.0769230769230771,Lignin,initial,pre-Goethite
525.1038,HW,PreFentonGoethite,2114951,0.0769230769230771,Lignin,initial,post-Goethite
525.1038,SW,PreFenton,2267426.66666667,0.0769230769230771,Lignin,initial,pre-Goethite
525.1402,HW,PreFenton,2270362.5,-0.14814814814814792,Lignin,initial,pre-Goethite
525.1402,SW,PreFenton,2132259.33333333,-0.14814814814814792,Lignin,initial,pre-Goethite
525.1402,HW,PreFentonGoethite,2304222.66666667,-0.14814814814814792,Lignin,initial,post-Goethite
525.1767,HW,PreFenton,2015130,-0.35714285714285676,Lignin,initial,pre-Goethite
525.1767,SW,PreFenton,1796141.5,-0.35714285714285676,Lignin,initial,pre-Goethite
525.1767,HW,PreFentonGoethite,2296203.66666667,-0.35714285714285676,Lignin,initial,post-Goethite
525.2131,HW,PreFenton,2058848.66666667,-0.5517241379310347,Lignin,initial,pre-Goethite
525.2131,HW,PreFentonGoethite,3180771.66666667,-0.5517241379310347,Lignin,initial,post-Goethite
525.2131,SW,PreFentonGoethite,1727673.66666667,-0.5517241379310347,Lignin,initial,post-Goethite
525.2494,SW,PreFentonGoethite,1925473,-0.7333333333333334,Lignin,initial,post-Goethite
525.2494,HW,PreFenton,1925016,-0.7333333333333334,Lignin,initial,pre-Goethite
525.2494,HW,PreFentonGoethite,3548902,-0.7333333333333334,Lignin,initial,post-Goethite
526.2518,SW,PostFentonGoethite,1731597,-0.8787878787878789,UnsatHC,post-Fenton,post-Goethite
526.2518,HW,PostFentonGoethite,1921634,-0.8787878787878789,UnsatHC,post-Fenton,post-Goethite
526.2518,HW,PreFentonGoethite,2451068.66666667,-0.8787878787878789,UnsatHC,initial,post-Goethite
527.0468,HW,PreFentonGoethite,1788073,0.5,ConHC,initial,post-Goethite
527.0468,SW,PreFenton,1988951.5,0.5,ConHC,initial,pre-Goethite
527.0468,HW,PreFenton,2446192.5,0.5,ConHC,initial,pre-Goethite
527.0831,HW,PreFenton,2696079.66666667,0.2400000000000002,Lignin,initial,pre-Goethite
527.0831,HW,PreFentonGoethite,2195290,0.2400000000000002,Lignin,initial,post-Goethite
527.0831,SW,PreFenton,2213030.66666667,0.2400000000000002,Lignin,initial,pre-Goethite
527.1558,HW,PreFenton,2726510,-0.22222222222222232,Lignin,initial,pre-Goethite
527.1558,SW,PreFenton,2164733.33333333,-0.22222222222222232,Lignin,initial,pre-Goethite
527.1923,HW,PreFenton,2947949,-0.4285714285714288,Lignin,initial,pre-Goethite
527.1923,SW,PreFenton,2030170.5,-0.4285714285714288,Lignin,initial,pre-Goethite
527.1923,HW,PostFentonGoethite,1976801,-0.4285714285714288,Lignin,post-Fenton,post-Goethite
527.1923,HW,PreFentonGoethite,3647840.66666667,-0.4285714285714288,Lignin,initial,post-Goethite
527.2287,HW,PreFenton,2823393.66666667,-0.6206896551724137,Lignin,initial,pre-Goethite
527.2287,HW,PreFentonGoethite,5661197.33333333,-0.6206896551724137,Lignin,initial,post-Goethite
527.2287,HW,PostFentonGoethite,2844784,-0.6206896551724137,Lignin,post-Fenton,post-Goethite
527.2287,SW,PostFentonGoethite,2295821,-0.6206896551724137,Lignin,post-Fenton,post-Goethite
527.2287,SW,PreFenton,1912831.33333333,-0.6206896551724137,Lignin,initial,pre-Goethite
527.2287,SW,PreFentonGoethite,2558648.66666667,-0.6206896551724137,Lignin,initial,post-Goethite
527.2651,HW,PostFentonGoethite,2258203.33333333,-0.7999999999999998,Lignin,post-Fenton,post-Goethite
527.2651,SW,PostFentonGoethite,2273658,-0.7999999999999998,Lignin,post-Fenton,post-Goethite
527.2651,HW,PreFentonGoethite,6325434,-0.7999999999999998,Lignin,initial,post-Goethite
527.2651,SW,PreFenton,1828181.33333333,-0.7999999999999998,Lignin,initial,pre-Goethite
527.2651,HW,PreFenton,2617910.33333333,-0.7999999999999998,Lignin,initial,pre-Goethite
527.2651,SW,PreFentonGoethite,3018595.33333333,-0.7999999999999998,Lignin,initial,post-Goethite
528.1514,SW,PostFentonGoethite,3673202.66666667,-0.07692307692307665,Lignin,post-Fenton,post-Goethite
528.1514,HW,PreFentonGoethite,2541122.33333333,-0.07692307692307665,Lignin,initial,post-Goethite
528.1514,SW,PreFenton,3982697,-0.07692307692307665,Lignin,initial,pre-Goethite
528.1514,SW,PreFentonGoethite,5558112,-0.07692307692307665,Lignin,initial,post-Goethite
528.231,HW,PreFentonGoethite,2080680,-0.78125,Lignin,initial,post-Goethite
528.231,HW,PostFentonGoethite,1788200,-0.78125,Lignin,post-Fenton,post-Goethite
528.231,SW,PostFentonGoethite,1575690,-0.78125,Lignin,post-Fenton,post-Goethite
528.2674,SW,PostFentonGoethite,1735690,-0.9393939393939394,UnsatHC,post-Fenton,post-Goethite
528.2674,SW,PreFentonGoethite,2047839.5,-0.9393939393939394,UnsatHC,initial,post-Goethite
528.2674,HW,PreFentonGoethite,3424841,-0.9393939393939394,UnsatHC,initial,post-Goethite
528.2674,HW,PostFentonGoethite,2095229.33333333,-0.9393939393939394,UnsatHC,post-Fenton,post-Goethite
529.0624,HW,PreFenton,3131912,0.4166666666666665,ConHC,initial,pre-Goethite
529.0624,SW,PreFenton,2366673.33333333,0.4166666666666665,ConHC,initial,pre-Goethite
529.0624,HW,PreFentonGoethite,2069107.33333333,0.4166666666666665,ConHC,initial,post-Goethite
529.0987,HW,PreFenton,3225777.66666667,0.16000000000000014,Lignin,initial,pre-Goethite
529.0987,SW,PreFenton,2724562.33333333,0.16000000000000014,Lignin,initial,pre-Goethite
529.0987,HW,PreFentonGoethite,2628213.66666667,0.16000000000000014,Lignin,initial,post-Goethite
529.1351,SW,PreFenton,2912637.66666667,-0.07692307692307665,Lignin,initial,pre-Goethite
529.1351,HW,PreFentonGoethite,3308322,-0.07692307692307665,Lignin,initial,post-Goethite
529.1351,HW,PreFenton,3167920.33333333,-0.07692307692307665,Lignin,initial,pre-Goethite
529.1716,SW,PreFenton,2595881,-0.2962962962962967,Lignin,initial,pre-Goethite
529.1716,HW,PostFenton,1602247,-0.2962962962962967,Lignin,post-Fenton,pre-Goethite
529.1716,HW,PreFentonGoethite,3633444.33333333,-0.2962962962962967,Lignin,initial,post-Goethite
529.1716,SW,PreFentonGoethite,2154500.66666667,-0.2962962962962967,Lignin,initial,post-Goethite
529.1716,HW,PreFenton,3487799,-0.2962962962962967,Lignin,initial,pre-Goethite
529.208,SW,PostFentonGoethite,2626322,-0.5,Lignin,post-Fenton,post-Goethite
529.208,HW,PostFenton,2244972.33333333,-0.5,Lignin,post-Fenton,pre-Goethite
529.208,SW,PreFentonGoethite,3288921.66666667,-0.5,Lignin,initial,post-Goethite
529.208,SW,PreFenton,2563967,-0.5,Lignin,initial,pre-Goethite
529.208,HW,PreFenton,3613870.33333333,-0.5,Lignin,initial,pre-Goethite
529.208,HW,PostFentonGoethite,3651038,-0.5,Lignin,post-Fenton,post-Goethite
529.208,SW,PostFenton,1748130.5,-0.5,Lignin,post-Fenton,pre-Goethite
529.208,HW,PreFentonGoethite,6348070,-0.5,Lignin,initial,post-Goethite
529.2443,SW,PostFentonGoethite,3704423,-0.6896551724137927,Lignin,post-Fenton,post-Goethite
529.2443,HW,PreFenton,4548781.33333333,-0.6896551724137927,Lignin,initial,pre-Goethite
529.2443,HW,PostFentonGoethite,5140275.66666667,-0.6896551724137927,Lignin,post-Fenton,post-Goethite
529.2443,HW,PreFentonGoethite,9566845,-0.6896551724137927,Lignin,initial,post-Goethite
529.2443,SW,PreFentonGoethite,4025177.66666667,-0.6896551724137927,Lignin,initial,post-Goethite
529.2443,HW,PostFenton,1866433.66666667,-0.6896551724137927,Lignin,post-Fenton,pre-Goethite
529.2443,SW,PreFenton,2767914.66666667,-0.6896551724137927,Lignin,initial,pre-Goethite
529.2807,HW,PreFenton,3759958.66666667,-0.8666666666666663,Lignin,initial,pre-Goethite
529.2807,SW,PreFenton,2524373.66666667,-0.8666666666666663,Lignin,initial,pre-Goethite
529.2807,SW,PostFentonGoethite,3262054.66666667,-0.8666666666666663,Lignin,post-Fenton,post-Goethite
529.2807,SW,PreFentonGoethite,4474713,-0.8666666666666663,Lignin,initial,post-Goethite
529.2807,HW,PostFentonGoethite,4086921.33333333,-0.8666666666666663,Lignin,post-Fenton,post-Goethite
529.2807,HW,PreFentonGoethite,9149738,-0.8666666666666663,Lignin,initial,post-Goethite
529.3171,HW,PreFentonGoethite,2351877,-1.032258064516129,Lignin,initial,post-Goethite
530.2465,HW,PreFentonGoethite,2521946.5,-0.84375,Lignin,initial,post-Goethite
530.2465,HW,PreFenton,1693973.5,-0.84375,Lignin,initial,pre-Goethite
530.2465,HW,PostFentonGoethite,2023571.66666667,-0.84375,Lignin,post-Fenton,post-Goethite
531.0416,HW,PreFenton,2358219.33333333,0.6086956521739131,ConHC,initial,pre-Goethite
531.0416,SW,PreFenton,1714680,0.6086956521739131,ConHC,initial,pre-Goethite
531.0781,HW,PreFenton,3307636.33333333,0.3333333333333335,Lignin,initial,pre-Goethite
531.0781,SW,PreFenton,2947832.66666667,0.3333333333333335,Lignin,initial,pre-Goethite
531.0781,HW,PreFentonGoethite,2485633,0.3333333333333335,Lignin,initial,post-Goethite
531.1145,SW,PreFenton,3464953,0.08000000000000007,Lignin,initial,pre-Goethite
531.1145,HW,PreFentonGoethite,2585816,0.08000000000000007,Lignin,initial,post-Goethite
531.1145,SW,PostFenton,1756110.5,0.08000000000000007,Lignin,post-Fenton,pre-Goethite
531.1145,HW,PreFenton,3436317.66666667,0.08000000000000007,Lignin,initial,pre-Goethite
531.1508,SW,PreFenton,2944079,-0.1538461538461542,Lignin,initial,pre-Goethite
531.1508,HW,PreFenton,3129969.66666667,-0.1538461538461542,Lignin,initial,pre-Goethite
531.1508,HW,PreFentonGoethite,3178543,-0.1538461538461542,Lignin,initial,post-Goethite
531.1872,HW,PreFentonGoethite,4947333.66666667,-0.37037037037037024,Lignin,initial,post-Goethite
531.1872,HW,PreFenton,3444336.66666667,-0.37037037037037024,Lignin,initial,pre-Goethite
531.1872,SW,PreFentonGoethite,2622109,-0.37037037037037024,Lignin,initial,post-Goethite
531.1872,HW,PostFenton,2999141.33333333,-0.37037037037037024,Lignin,post-Fenton,pre-Goethite
531.1872,SW,PreFenton,2800207.66666667,-0.37037037037037024,Lignin,initial,pre-Goethite
531.1872,HW,PostFentonGoethite,3764039.33333333,-0.37037037037037024,Lignin,post-Fenton,post-Goethite
531.1872,SW,PostFentonGoethite,2702242,-0.37037037037037024,Lignin,post-Fenton,post-Goethite
531.1872,SW,PostFenton,1839567.5,-0.37037037037037024,Lignin,post-Fenton,pre-Goethite
531.2236,HW,PostFentonGoethite,6506653,-0.5714285714285712,Lignin,post-Fenton,post-Goethite
531.2236,HW,PreFenton,5001327.33333333,-0.5714285714285712,Lignin,initial,pre-Goethite
531.2236,SW,PreFenton,3374843.33333333,-0.5714285714285712,Lignin,initial,pre-Goethite
