Mass,Forest,treatment,intensity,total,rel_abund,HC,OC,percentile,perc
671.2041,SW,PreFentonGoethite,0,8882618607.166666,0,1.53846153846154,0.769230769230769,51,second 25 %
671.2041,HW,PreFenton,2288792.5,8822958103.333334,2.594132798993218e-4,1.53846153846154,0.769230769230769,60,second 25 %
671.2041,SW,PreFenton,0,8442516687.333333,0,1.53846153846154,0.769230769230769,47,third 25 %
671.2041,HW,PostFentonGoethite,2913194.66666667,8295042489.333333,3.5119707589355596e-4,1.53846153846154,0.769230769230769,74,second 25 %
671.2041,SW,PostFenton,0,8884038661.5,0,1.53846153846154,0.769230769230769,52,second 25 %
671.2041,HW,PostFenton,3129558.33333333,8918337356.5,3.509127551731823e-4,1.53846153846154,0.769230769230769,75,second 25 %
671.2041,SW,PostFentonGoethite,1820644,10442460691.833334,1.7435009369236686e-4,1.53846153846154,0.769230769230769,55,second 25 %
671.2041,HW,PreFentonGoethite,3852235.33333333,10813785976.333332,3.562337318090256e-4,1.53846153846154,0.769230769230769,77,top 25 %
671.2405,SW,PreFenton,0,8442516687.333333,0,1.62962962962963,0.703703703703704,47,third 25 %
671.2405,HW,PreFenton,0,8822958103.333334,0,1.62962962962963,0.703703703703704,43,third 25 %
671.2405,HW,PreFentonGoethite,0,10813785976.333332,0,1.62962962962963,0.703703703703704,37,third 25 %
671.2405,HW,PostFentonGoethite,1529344,8295042489.333333,1.843684347568559e-4,1.62962962962963,0.703703703703704,54,second 25 %
671.2405,SW,PostFentonGoethite,1813767.5,10442460691.833334,1.736915803205734e-4,1.62962962962963,0.703703703703704,55,second 25 %
671.2405,HW,PostFenton,0,8918337356.5,0,1.62962962962963,0.703703703703704,46,third 25 %
671.2405,SW,PreFentonGoethite,0,8882618607.166666,0,1.62962962962963,0.703703703703704,51,second 25 %
671.2405,SW,PostFenton,0,8884038661.5,0,1.62962962962963,0.703703703703704,52,second 25 %
671.2769,HW,PostFentonGoethite,1509400,8295042489.333333,1.8196410710866767e-4,1.71428571428571,0.642857142857143,54,second 25 %
671.2769,SW,PreFenton,0,8442516687.333333,0,1.71428571428571,0.642857142857143,48,third 25 %
671.2769,HW,PreFentonGoethite,0,10813785976.333332,0,1.71428571428571,0.642857142857143,37,third 25 %
671.2769,HW,PostFenton,0,8918337356.5,0,1.71428571428571,0.642857142857143,46,third 25 %
671.2769,HW,PreFenton,0,8822958103.333334,0,1.71428571428571,0.642857142857143,44,third 25 %
671.2769,SW,PostFenton,0,8884038661.5,0,1.71428571428571,0.642857142857143,52,second 25 %
671.2769,SW,PostFentonGoethite,1961955,10442460691.833334,1.8788244053763814e-4,1.71428571428571,0.642857142857143,58,second 25 %
671.2769,SW,PreFentonGoethite,0,8882618607.166666,0,1.71428571428571,0.642857142857143,51,second 25 %
671.3076,HW,PostFentonGoethite,0,8295042489.333333,0,1.33333333333333,0.333333333333333,51,second 25 %
671.3076,SW,PreFenton,0,8442516687.333333,0,1.33333333333333,0.333333333333333,48,third 25 %
671.3076,HW,PreFentonGoethite,1829648,10813785976.333332,1.6919587681911799e-4,1.33333333333333,0.333333333333333,42,third 25 %
671.3076,HW,PreFenton,0,8822958103.333334,0,1.33333333333333,0.333333333333333,44,third 25 %
671.3076,HW,PostFenton,0,8918337356.5,0,1.33333333333333,0.333333333333333,46,third 25 %
671.3076,SW,PostFentonGoethite,0,10442460691.833334,0,1.33333333333333,0.333333333333333,48,third 25 %
671.3076,SW,PostFenton,0,8884038661.5,0,1.33333333333333,0.333333333333333,52,second 25 %
671.3076,SW,PreFentonGoethite,0,8882618607.166666,0,1.33333333333333,0.333333333333333,51,second 25 %
671.8469,SW,PreFenton,0,8442516687.333333,0,0.523809523809524,0.428571428571429,48,third 25 %
671.8469,HW,PreFentonGoethite,2123531.5,10813785976.333332,1.9637262145260555e-4,0.523809523809524,0.428571428571429,50,third 25 %
671.8469,HW,PreFenton,0,8822958103.333334,0,0.523809523809524,0.428571428571429,44,third 25 %
671.8469,SW,PostFentonGoethite,0,10442460691.833334,0,0.523809523809524,0.428571428571429,48,third 25 %
671.8469,HW,PostFentonGoethite,0,8295042489.333333,0,0.523809523809524,0.428571428571429,51,second 25 %
671.8469,HW,PostFenton,0,8918337356.5,0,0.523809523809524,0.428571428571429,46,third 25 %
671.8469,SW,PreFentonGoethite,0,8882618607.166666,0,0.523809523809524,0.428571428571429,51,second 25 %
671.8469,SW,PostFenton,0,8884038661.5,0,0.523809523809524,0.428571428571429,52,second 25 %
673.1471,HW,PostFenton,3545884,8918337356.5,3.975947374782402e-4,1.41666666666667,0.916666666666667,78,top 25 %
673.1471,HW,PreFenton,0,8822958103.333334,0,1.41666666666667,0.916666666666667,44,third 25 %
673.1471,SW,PostFenton,2326959,8884038661.5,2.619258074690899e-4,1.41666666666667,0.916666666666667,68,second 25 %
673.1471,HW,PostFentonGoethite,2974473,8295042489.333333,3.585844200104943e-4,1.41666666666667,0.916666666666667,75,second 25 %
673.1471,SW,PostFentonGoethite,1857773,10442460691.833334,1.779056732722869e-4,1.41666666666667,0.916666666666667,56,second 25 %
673.1471,SW,PreFenton,0,8442516687.333333,0,1.41666666666667,0.916666666666667,48,third 25 %
673.1471,SW,PreFentonGoethite,0,8882618607.166666,0,1.41666666666667,0.916666666666667,51,second 25 %
673.1471,HW,PreFentonGoethite,4424240.33333333,10813785976.333332,4.0912963720717845e-4,1.41666666666667,0.916666666666667,80,top 25 %
673.1834,HW,PreFentonGoethite,1959134.5,10813785976.333332,1.8117008273399273e-4,1.52,0.84,46,third 25 %
673.1834,SW,PostFentonGoethite,3228619,10442460691.833334,3.091818198104384e-4,1.52,0.84,74,second 25 %
673.1834,HW,PostFenton,5045018.66666667,8918337356.5,5.656904942029e-4,1.52,0.84,86,top 25 %
673.1834,SW,PreFentonGoethite,0,8882618607.166666,0,1.52,0.84,51,second 25 %
673.1834,SW,PostFenton,4236546.66666667,8884038661.5,4.7687170532319164e-4,1.52,0.84,83,top 25 %
673.1834,HW,PostFentonGoethite,2968158.33333333,8295042489.333333,3.578231621055722e-4,1.52,0.84,75,second 25 %
673.1834,HW,PreFenton,0,8822958103.333334,0,1.52,0.84,44,third 25 %
673.1834,SW,PreFenton,0,8442516687.333333,0,1.52,0.84,48,third 25 %
673.2198,HW,PostFentonGoethite,6874718.66666667,8295042489.333333,8.287743764431502e-4,1.61538461538462,0.769230769230769,91,top 25 %
673.2198,SW,PostFenton,2331222.33333333,8884038661.5,2.624056943196285e-4,1.61538461538462,0.769230769230769,68,second 25 %
673.2198,HW,PreFentonGoethite,36184622,10813785976.333332,0.003346156663280777,1.61538461538462,0.769230769230769,100,top 25 %
673.2198,SW,PreFenton,3635847,8442516687.333333,4.3065914284244367e-4,1.61538461538462,0.769230769230769,80,top 25 %
673.2198,SW,PreFentonGoethite,4624807.66666667,8882618607.166666,5.206581382358674e-4,1.61538461538462,0.769230769230769,85,top 25 %
673.2198,HW,PostFenton,4175299,8918337356.5,4.68170112106927e-4,1.61538461538462,0.769230769230769,82,top 25 %
673.2198,SW,PostFentonGoethite,5061578.66666667,10442460691.833334,4.847112970820321e-4,1.61538461538462,0.769230769230769,84,top 25 %
673.2198,HW,PreFenton,11770153,8822958103.333334,0.0013340370499496318,1.61538461538462,0.769230769230769,98,top 25 %
673.2562,HW,PreFentonGoethite,3326206.5,10813785976.333332,3.0758945176829073e-4,1.7037037037037,0.703703703703704,72,second 25 %
673.2562,SW,PreFenton,0,8442516687.333333,0,1.7037037037037,0.703703703703704,48,third 25 %
673.2562,HW,PostFentonGoethite,2165684.33333333,8295042489.333333,2.610817649358882e-4,1.7037037037037,0.703703703703704,65,second 25 %
673.2562,SW,PostFentonGoethite,2509770,10442460691.833334,2.4034277686702706e-4,1.7037037037037,0.703703703703704,67,second 25 %
673.2562,SW,PreFentonGoethite,0,8882618607.166666,0,1.7037037037037,0.703703703703704,51,second 25 %
673.2562,HW,PostFenton,0,8918337356.5,0,1.7037037037037,0.703703703703704,46,third 25 %
673.2562,HW,PreFenton,0,8822958103.333334,0,1.7037037037037,0.703703703703704,44,third 25 %
673.2562,SW,PostFenton,0,8884038661.5,0,1.7037037037037,0.703703703703704,52,second 25 %
673.2867,HW,PreFentonGoethite,2044158,10813785976.333332,1.890325926991501e-4,1.31428571428571,0.371428571428571,48,third 25 %
673.2867,HW,PreFenton,0,8822958103.333334,0,1.31428571428571,0.371428571428571,44,third 25 %
673.2867,SW,PreFenton,0,8442516687.333333,0,1.31428571428571,0.371428571428571,48,third 25 %
673.2867,SW,PreFentonGoethite,0,8882618607.166666,0,1.31428571428571,0.371428571428571,51,second 25 %
673.2867,HW,PostFenton,0,8918337356.5,0,1.31428571428571,0.371428571428571,46,third 25 %
673.2867,SW,PostFentonGoethite,0,10442460691.833334,0,1.31428571428571,0.371428571428571,48,third 25 %
673.2867,SW,PostFenton,0,8884038661.5,0,1.31428571428571,0.371428571428571,52,second 25 %
673.2867,HW,PostFentonGoethite,0,8295042489.333333,0,1.31428571428571,0.371428571428571,51,second 25 %
675.1626,SW,PreFentonGoethite,0,8882618607.166666,0,1.5,0.916666666666667,51,second 25 %
675.1626,HW,PreFenton,0,8822958103.333334,0,1.5,0.916666666666667,44,third 25 %
675.1626,HW,PostFenton,6823272.33333333,8918337356.5,7.650834522827608e-4,1.5,0.916666666666667,91,top 25 %
675.1626,HW,PreFentonGoethite,2700433,10813785976.333332,2.49721328488475e-4,1.5,0.916666666666667,64,second 25 %
675.1626,SW,PostFentonGoethite,2864395,10442460691.833334,2.743026844467931e-4,1.5,0.916666666666667,71,second 25 %
675.1626,SW,PostFenton,5671766,8884038661.5,6.384220303519443e-4,1.5,0.916666666666667,88,top 25 %
675.1626,SW,PreFenton,0,8442516687.333333,0,1.5,0.916666666666667,48,third 25 %
675.1626,HW,PostFentonGoethite,2609766.66666667,8295042489.333333,3.146176369828836e-4,1.5,0.916666666666667,71,second 25 %
675.199,HW,PreFentonGoethite,3111055.33333333,10813785976.333332,2.876934442888065e-4,1.6,0.84,70,second 25 %
675.199,SW,PostFenton,5238271,8884038661.5,5.896272179341867e-4,1.6,0.84,87,top 25 %
675.199,SW,PreFentonGoethite,0,8882618607.166666,0,1.6,0.84,51,second 25 %
675.199,HW,PostFenton,6174737.66666667,8918337356.5,6.923642176606274e-4,1.6,0.84,89,top 25 %
675.199,HW,PreFenton,0,8822958103.333334,0,1.6,0.84,44,third 25 %
675.199,SW,PostFentonGoethite,4119477.33333333,10442460691.833334,3.944929700865451e-4,1.6,0.84,79,top 25 %
675.199,SW,PreFenton,2087924,8442516687.333333,2.4731061569977127e-4,1.6,0.84,64,second 25 %
675.199,HW,PostFentonGoethite,3838908.33333333,8295042489.333333,4.627954996336445e-4,1.6,0.84,81,top 25 %
675.2354,HW,PostFenton,2041360,8918337356.5,2.2889468276417963e-4,1.69230769230769,0.769230769230769,59,second 25 %
675.2354,SW,PreFentonGoethite,0,8882618607.166666,0,1.69230769230769,0.769230769230769,52,second 25 %
675.2354,HW,PostFentonGoethite,2950759,8295042489.333333,3.557256040333014e-4,1.69230769230769,0.769230769230769,74,second 25 %
675.2354,SW,PreFenton,0,8442516687.333333,0,1.69230769230769,0.769230769230769,48,third 25 %
675.2354,HW,PreFentonGoethite,3127437.66666667,10813785976.333332,2.8920839320394065e-4,1.69230769230769,0.769230769230769,70,second 25 %
675.2354,SW,PostFentonGoethite,3295839.66666667,10442460691.833334,3.1561906373698157e-4,1.69230769230769,0.769230769230769,74,second 25 %
675.2354,SW,PostFenton,1616860,8884038661.5,1.8199605625388013e-4,1.69230769230769,0.769230769230769,55,second 25 %
675.2354,HW,PreFenton,0,8822958103.333334,0,1.69230769230769,0.769230769230769,44,third 25 %
675.2717,HW,PreFentonGoethite,0,10813785976.333332,0,1.77777777777778,0.703703703703704,37,third 25 %
675.2717,SW,PreFentonGoethite,0,8882618607.166666,0,1.77777777777778,0.703703703703704,52,second 25 %
675.2717,HW,PreFenton,0,8822958103.333334,0,1.77777777777778,0.703703703703704,44,third 25 %
675.2717,SW,PreFenton,0,8442516687.333333,0,1.77777777777778,0.703703703703704,48,third 25 %
675.2717,SW,PostFentonGoethite,1716950.5,10442460691.833334,1.6442010658874342e-4,1.77777777777778,0.703703703703704,53,second 25 %
675.2717,HW,PostFenton,0,8918337356.5,0,1.77777777777778,0.703703703703704,46,third 25 %
675.2717,HW,PostFentonGoethite,0,8295042489.333333,0,1.77777777777778,0.703703703703704,51,second 25 %
675.2717,SW,PostFenton,0,8884038661.5,0,1.77777777777778,0.703703703703704,52,second 25 %
675.3025,SW,PreFentonGoethite,0,8882618607.166666,0,1.37142857142857,0.371428571428571,52,second 25 %
675.3025,HW,PostFenton,0,8918337356.5,0,1.37142857142857,0.371428571428571,46,third 25 %
675.3025,SW,PreFenton,0,8442516687.333333,0,1.37142857142857,0.371428571428571,48,third 25 %
675.3025,HW,PostFentonGoethite,0,8295042489.333333,0,1.37142857142857,0.371428571428571,51,second 25 %
675.3025,HW,PreFenton,0,8822958103.333334,0,1.37142857142857,0.371428571428571,44,third 25 %
675.3025,SW,PostFenton,0,8884038661.5,0,1.37142857142857,0.371428571428571,52,second 25 %
675.3025,SW,PostFentonGoethite,0,10442460691.833334,0,1.37142857142857,0.371428571428571,48,third 25 %
675.3025,HW,PreFentonGoethite,1821159,10813785976.333332,1.6841086035785467e-4,1.37142857142857,0.371428571428571,42,third 25 %
676.7974,SW,PreFentonGoethite,0,8882618607.166666,0,0.636363636363636,0.227272727272727,52,second 25 %
676.7974,HW,PostFentonGoethite,2850130.5,8295042489.333333,3.435944425438456e-4,0.636363636363636,0.227272727272727,73,second 25 %
676.7974,HW,PostFenton,0,8918337356.5,0,0.636363636363636,0.227272727272727,47,third 25 %
676.7974,SW,PreFenton,0,8442516687.333333,0,0.636363636363636,0.227272727272727,48,third 25 %
676.7974,SW,PostFenton,0,8884038661.5,0,0.636363636363636,0.227272727272727,52,second 25 %
676.7974,HW,PreFentonGoethite,0,10813785976.333332,0,0.636363636363636,0.227272727272727,37,third 25 %
676.7974,SW,PostFentonGoethite,0,10442460691.833334,0,0.636363636363636,0.227272727272727,48,third 25 %
676.7974,HW,PreFenton,0,8822958103.333334,0,0.636363636363636,0.227272727272727,44,third 25 %
676.8036,SW,PreFenton,0,8442516687.333333,0,1.2,0.666666666666667,48,third 25 %
676.8036,HW,PreFentonGoethite,0,10813785976.333332,0,1.2,0.666666666666667,37,third 25 %
676.8036,HW,PostFentonGoethite,3191378.5,8295042489.333333,3.847332312165756e-4,1.2,0.666666666666667,77,top 25 %
676.8036,HW,PreFenton,0,8822958103.333334,0,1.2,0.666666666666667,44,third 25 %
676.8036,SW,PostFentonGoethite,0,10442460691.833334,0,1.2,0.666666666666667,48,third 25 %
676.8036,SW,PostFenton,0,8884038661.5,0,1.2,0.666666666666667,52,second 25 %
676.8036,SW,PreFentonGoethite,0,8882618607.166666,0,1.2,0.666666666666667,52,second 25 %
676.8036,HW,PostFenton,0,8918337356.5,0,1.2,0.666666666666667,47,third 25 %
676.8486,HW,PreFentonGoethite,0,10813785976.333332,0,0.538461538461538,0.230769230769231,37,third 25 %
676.8486,SW,PostFentonGoethite,0,10442460691.833334,0,0.538461538461538,0.230769230769231,48,third 25 %
676.8486,HW,PostFentonGoethite,0,8295042489.333333,0,0.538461538461538,0.230769230769231,51,second 25 %
676.8486,SW,PreFentonGoethite,2327557.5,8882618607.166666,2.6203506003534614e-4,0.538461538461538,0.230769230769231,69,second 25 %
676.8486,HW,PreFenton,0,8822958103.333334,0,0.538461538461538,0.230769230769231,44,third 25 %
676.8486,SW,PreFenton,0,8442516687.333333,0,0.538461538461538,0.230769230769231,48,third 25 %
676.8486,HW,PostFenton,0,8918337356.5,0,0.538461538461538,0.230769230769231,47,third 25 %
676.8486,SW,PostFenton,0,8884038661.5,0,0.538461538461538,0.230769230769231,52,second 25 %
677.1782,SW,PreFenton,0,8442516687.333333,0,1.58333333333333,0.916666666666667,48,third 25 %
677.1782,HW,PreFenton,2268423.66666667,8822958103.333334,2.5710466264252735e-4,1.58333333333333,0.916666666666667,60,second 25 %
677.1782,SW,PostFenton,10025732.3333333,8884038661.5,0.0011285106599975708,1.58333333333333,0.916666666666667,95,top 25 %
677.1782,SW,PostFentonGoethite,3801508,10442460691.833334,3.6404331432849155e-4,1.58333333333333,0.916666666666667,78,top 25 %
677.1782,HW,PostFentonGoethite,5137688.33333333,8295042489.333333,6.193685372847611e-4,1.58333333333333,0.916666666666667,87,top 25 %
677.1782,HW,PreFentonGoethite,8613614.33333333,10813785976.333332,7.965401157545359e-4,1.58333333333333,0.916666666666667,93,top 25 %
677.1782,SW,PreFentonGoethite,0,8882618607.166666,0,1.58333333333333,0.916666666666667,52,second 25 %
677.1782,HW,PostFenton,11123989.3333333,8918337356.5,0.0012473164995519868,1.58333333333333,0.916666666666667,97,top 25 %
677.2146,SW,PreFentonGoethite,2787533.66666667,8882618607.166666,3.138189074579465e-4,1.68,0.84,75,second 25 %
677.2146,SW,PreFenton,4230154.33333333,8442516687.333333,5.010537130095355e-4,1.68,0.84,83,top 25 %
677.2146,SW,PostFenton,4402264.33333333,8884038661.5,4.955251210703356e-4,1.68,0.84,84,top 25 %
677.2146,HW,PreFentonGoethite,5796247.33333333,10813785976.333332,5.360053681493966e-4,1.68,0.84,86,top 25 %
677.2146,HW,PostFentonGoethite,2728557.33333333,8295042489.333333,3.289383191034893e-4,1.68,0.84,72,second 25 %
677.2146,HW,PostFenton,3911273.66666667,8918337356.5,4.385653413094981e-4,1.68,0.84,80,top 25 %
677.2146,SW,PostFentonGoethite,4177145,10442460691.833334,4.0001539132120383e-4,1.68,0.84,80,top 25 %
677.2146,HW,PreFenton,4209586,8822958103.333334,4.771173058624872e-4,1.68,0.84,82,top 25 %
677.2455,HW,PreFenton,0,8822958103.333334,0,1.27272727272727,0.454545454545455,44,third 25 %
677.2455,HW,PostFentonGoethite,0,8295042489.333333,0,1.27272727272727,0.454545454545455,51,second 25 %
677.2455,HW,PostFenton,0,8918337356.5,0,1.27272727272727,0.454545454545455,47,third 25 %
677.2455,SW,PostFentonGoethite,0,10442460691.833334,0,1.27272727272727,0.454545454545455,48,third 25 %
677.2455,SW,PreFenton,0,8442516687.333333,0,1.27272727272727,0.454545454545455,48,third 25 %
677.2455,SW,PostFenton,0,8884038661.5,0,1.27272727272727,0.454545454545455,52,second 25 %
677.2455,HW,PreFentonGoethite,2385356,10813785976.333332,2.205847244638007e-4,1.27272727272727,0.454545454545455,57,second 25 %
677.2455,SW,PreFentonGoethite,0,8882618607.166666,0,1.27272727272727,0.454545454545455,52,second 25 %
677.2509,HW,PostFenton,0,8918337356.5,0,1.76923076923077,0.769230769230769,47,third 25 %
677.2509,SW,PreFentonGoethite,0,8882618607.166666,0,1.76923076923077,0.769230769230769,52,second 25 %
677.2509,SW,PostFenton,0,8884038661.5,0,1.76923076923077,0.769230769230769,52,second 25 %
677.2509,HW,PreFenton,0,8822958103.333334,0,1.76923076923077,0.769230769230769,44,third 25 %
677.2509,HW,PreFentonGoethite,0,10813785976.333332,0,1.76923076923077,0.769230769230769,37,third 25 %
677.2509,HW,PostFentonGoethite,0,8295042489.333333,0,1.76923076923077,0.769230769230769,51,second 25 %
677.2509,SW,PostFentonGoethite,1701577.5,10442460691.833334,1.629479439966426e-4,1.76923076923077,0.769230769230769,53,second 25 %
677.2509,SW,PreFenton,0,8442516687.333333,0,1.76923076923077,0.769230769230769,48,third 25 %
679.1939,HW,PreFenton,3978681.5,8822958103.333334,4.509464346766925e-4,1.66666666666667,0.916666666666667,81,top 25 %
679.1939,SW,PreFenton,2602696,8442516687.333333,3.0828437732375886e-4,1.66666666666667,0.916666666666667,71,second 25 %
679.1939,HW,PostFentonGoethite,3424882.33333333,8295042489.333333,4.1288303679425586e-4,1.66666666666667,0.916666666666667,78,top 25 %
679.1939,SW,PostFenton,14417253.6666667,8884038661.5,0.0016228265337414076,1.66666666666667,0.916666666666667,98,top 25 %
679.1939,HW,PreFentonGoethite,3821215,10813785976.333332,3.533651404201059e-4,1.66666666666667,0.916666666666667,77,top 25 %
679.1939,SW,PostFentonGoethite,4765931.66666667,10442460691.833334,4.5639929201686443e-4,1.66666666666667,0.916666666666667,83,top 25 %
679.1939,HW,PostFenton,11291855,8918337356.5,0.0012661390289043166,1.66666666666667,0.916666666666667,97,top 25 %
679.1939,SW,PreFentonGoethite,1804760,8882618607.166666,2.0317882370226784e-4,1.66666666666667,0.916666666666667,60,second 25 %
679.3337,HW,PostFentonGoethite,0,8295042489.333333,0,1.48571428571429,0.371428571428571,51,second 25 %
679.3337,SW,PostFenton,0,8884038661.5,0,1.48571428571429,0.371428571428571,52,second 25 %
679.3337,SW,PreFenton,0,8442516687.333333,0,1.48571428571429,0.371428571428571,48,third 25 %
