"","C","H","N","O","S","P","Mass","HC","OC","m.z","DBE","CRAM","AI.mod","PolyCyArom","Aromatic","HighUnsatLign","UnSatAliph_noN","SatFatAcCarb","UnSatAlip.N","KM","NKM","KMD"
"2846",19,31,1,13,0,0,480.1723,1.631578947,0.684210526,480.17226,5,"O",-0.173913043,"----","----","----","----","SatFACarb","----",480.2833,480,0.2833
"2847",19,34,0,10,0,0,421.2079,1.789473684,0.526315789,421.20792,3,"O",-0.142857143,"----","----","----","AlipatNoN","----","----",421.30532,421,0.30532
"2848",20,33,3,7,0,0,426.2246,1.65,0.35,426.22457,6,"O",0.074074074,"----","----","----","----","----","Alipat+N",426.32313,426,0.32313
"2849",20,34,0,12,0,0,465.1977,1.7,0.6,465.19775,4,"O",-0.142857143,"----","----","----","----","SatFACarb","----",465.30532,465,0.30532
"2850",20,36,0,10,0,0,435.2236,1.8,0.5,435.22357,3,"O",-0.133333333,"----","----","----","AlipatNoN","----","----",435.32421,435,0.32421
"2851",20,36,0,15,0,0,515.1981,1.8,0.75,515.19814,3,"O",-0.36,"----","----","----","----","SatFACarb","----",515.31727,515,0.31727
"2852",21,32,4,8,0,0,467.2147,1.523809524,0.380952381,467.21474,8,"CRAM",0.153846154,"----","----","----","----","----","Alipat+N",467.32277,467,0.32277
"2853",21,35,1,15,0,0,540.1934,1.666666667,0.714285714,540.19339,5,"O",-0.24,"----","----","----","----","SatFACarb","----",540.3183,540,0.3183
"2854",21,36,4,6,0,0,439.2562,1.714285714,0.285714286,439.25621,6,"O",0.071428571,"----","----","----","----","----","Alipat+N",439.35778,439,0.35778
"2855",21,38,0,14,0,0,513.2189,1.80952381,0.666666667,513.21888,3,"O",-0.285714286,"----","----","----","----","SatFACarb","----",513.33755,513,0.33755
"2856",21,38,0,15,0,0,529.2138,1.80952381,0.714285714,529.21379,3,"O",-0.333333333,"----","----","----","----","SatFACarb","----",529.33617,529,0.33617
"2857",21,38,4,8,0,0,473.2617,1.80952381,0.380952381,473.26169,5,"O",-0.076923077,"----","----","----","----","----","Alipat+N",473.37112,473,0.37112
"2858",22,36,0,14,0,0,523.2032,1.636363636,0.636363636,523.20323,5,"O",-0.133333333,"----","----","----","----","SatFACarb","----",523.32421,523,0.32421
"2859",22,37,1,16,0,0,570.204,1.681818182,0.727272727,570.20396,5,"O",-0.269230769,"----","----","----","----","SatFACarb","----",570.33581,570,0.33581
"2860",22,38,0,14,0,0,525.2189,1.727272727,0.636363636,525.21888,4,"O",-0.2,"----","----","----","----","SatFACarb","----",525.34033,525,0.34033
"2861",22,39,5,8,0,0,500.2726,1.772727273,0.363636364,500.27259,6,"O",-0.038461538,"----","----","----","----","----","Alipat+N",500.38827,500,0.38827
"2862",22,40,0,6,0,0,399.2752,1.818181818,0.272727273,399.27521,3,"O",0,"----","----","----","AlipatNoN","----","----",399.36754,399,0.36754
"2863",22,40,0,14,0,0,527.2345,1.818181818,0.636363636,527.23453,3,"O",-0.266666667,"----","----","----","----","SatFACarb","----",527.35644,527,0.35644
"2864",23,34,0,17,0,0,581.1723,1.47826087,0.739130435,581.17232,7,"O",-0.103448276,"----","----","HUnSatLig","----","----","----",581.30671,581,0.30671
"2865",23,38,0,12,0,0,505.229,1.652173913,0.52173913,505.22905,5,"O",-0.058823529,"----","----","----","AlipatNoN","----","----",505.34588,505,0.34588
"2866",23,40,0,15,0,0,555.2294,1.739130435,0.652173913,555.22944,4,"O",-0.225806452,"----","----","----","----","SatFACarb","----",555.35783,555,0.35783
"2867",24,37,3,16,0,0,622.2101,1.541666667,0.666666667,622.2101,8,"O",-0.115384615,"----","----","----","----","SatFACarb","----",622.35398,622,0.35398
"2868",24,38,0,16,0,0,581.2087,1.583333333,0.666666667,581.20871,6,"O",-0.125,"----","----","----","----","SatFACarb","----",581.3431,581,0.3431
"2869",25,40,0,17,0,0,611.2193,1.6,0.68,611.21927,6,"O",-0.151515152,"----","----","----","----","SatFACarb","----",611.36061,611,0.36061
"2870",25,42,0,17,0,0,613.2349,1.68,0.68,613.23492,5,"O",-0.212121212,"----","----","----","----","SatFACarb","----",613.37672,613,0.37672
"2871",26,26,1,3,0,1,430.1578,1,0.115384615,430.15775,15,"O",0.555555556,"----","Aromatic","----","----","----","----",430.25722,430,0.25722
"2872",26,44,0,17,0,0,627.2506,1.692307692,0.653846154,627.25057,5,"O",-0.2,"----","----","----","----","SatFACarb","----",627.39561,627,0.39561
"2873",26,46,0,18,0,0,645.2611,1.769230769,0.692307692,645.26114,4,"O",-0.294117647,"----","----","----","----","SatFACarb","----",645.41034,645,0.41034
"2874",27,28,1,3,0,1,444.1734,1.037037037,0.111111111,444.1734,15,"O",0.531914894,"----","Aromatic","----","----","----","----",444.27611,444,0.27611
"2875",27,44,0,19,0,0,671.2404,1.62962963,0.703703704,671.2404,6,"O",-0.2,"----","----","----","----","SatFACarb","----",671.39562,671,0.39562
"2876",27,44,0,21,0,0,703.2302,1.62962963,0.777777778,703.23023,6,"O",-0.272727273,"----","----","----","----","SatFACarb","----",703.39284,703,0.39284
"2877",27,46,0,4,0,0,433.3323,1.703703704,0.148148148,433.33233,5,"O",0.12,"----","----","----","AlipatNoN","----","----",433.43253,433,0.43253
"2878",27,46,0,18,0,0,657.2611,1.703703704,0.666666667,657.26114,5,"O",-0.222222222,"----","----","----","----","SatFACarb","----",657.41312,657,0.41312
"2879",27,46,0,19,0,0,673.2561,1.703703704,0.703703704,673.25605,5,"O",-0.257142857,"----","----","----","----","SatFACarb","----",673.41173,673,0.41173
"2880",27,46,0,20,0,0,689.251,1.703703704,0.740740741,689.25097,5,"O",-0.294117647,"----","----","----","----","SatFACarb","----",689.41034,689,0.41034
"2881",28,28,1,3,0,1,456.1734,1,0.107142857,456.1734,16,"O",0.551020408,"----","Aromatic","----","----","----","----",456.27889,456,0.27889
"2882",28,42,0,13,0,0,585.2553,1.5,0.464285714,585.25526,8,"O",0.069767442,"----","----","----","AlipatNoN","----","----",585.3906,585,0.3906
"2883",28,44,0,21,0,0,715.2302,1.571428571,0.75,715.23023,7,"O",-0.2,"----","----","----","----","SatFACarb","----",715.39562,715,0.39562
"2884",28,44,0,22,0,0,731.2251,1.571428571,0.785714286,731.22514,7,"O",-0.235294118,"----","----","----","----","SatFACarb","----",731.39423,731,0.39423
"2885",29,30,1,3,0,1,470.1891,1.034482759,0.103448276,470.18905,16,"O",0.529411765,"----","Aromatic","----","----","----","----",470.29778,470,0.29778
"2886",29,32,1,4,0,1,488.1996,1.103448276,0.137931034,488.19962,15,"O",0.48,"----","----","HUnSatLig","----","----","----",488.31251,488,0.31251
"2887",29,44,0,13,0,0,599.2709,1.517241379,0.448275862,599.27091,8,"O",0.066666667,"----","----","----","AlipatNoN","----","----",599.40949,599,0.40949
"2888",30,44,0,13,0,0,611.2709,1.466666667,0.433333333,611.27091,9,"O",0.106382979,"----","----","HUnSatLig","----","----","----",611.41226,611,0.41226
"2889",30,44,0,24,0,0,787.215,1.466666667,0.8,787.21497,9,"O",-0.166666667,"----","----","HUnSatLig","----","----","----",787.39701,787,0.39701
"2890",31,36,1,4,0,1,516.2309,1.161290323,0.129032258,516.23092,15,"O",0.444444444,"----","----","HUnSatLig","----","----","----",516.35029,516,0.35029
"2891",31,38,1,3,0,1,502.2517,1.225806452,0.096774194,502.25165,14,"O",0.418181818,"----","----","HUnSatLig","----","----","----",502.36779,502,0.36779
"2892",32,38,1,4,0,1,530.2466,1.1875,0.125,530.24657,15,"O",0.428571429,"----","----","HUnSatLig","----","----","----",530.36918,530,0.36918
"2893",32,40,1,3,0,1,516.2673,1.25,0.09375,516.2673,14,"O",0.403508772,"----","----","HUnSatLig","----","----","----",516.38668,516,0.38668
"2894",33,40,1,4,0,1,544.2622,1.212121212,0.121212121,544.26222,15,"O",0.413793103,"----","----","HUnSatLig","----","----","----",544.38807,544,0.38807
"2895",36,14,0,1,0,0,461.0972,0.388888889,0.027777778,461.09719,30,"O",0.830985915,"CondAr","----","----","----","----","----",461.20381,461,0.20381
"2896",37,16,0,1,0,0,475.1128,0.432432432,0.027027027,475.11284,30,"O",0.808219178,"CondAr","----","----","----","----","----",475.2227,475,0.2227
"2897",39,18,0,3,0,0,533.1183,0.461538462,0.076923077,533.11832,31,"O",0.786666667,"CondAr","----","----","----","----","----",533.24159,533,0.24159
"2898",41,22,0,3,0,0,561.1496,0.536585366,0.073170732,561.14962,31,"O",0.746835443,"CondAr","----","----","----","----","----",561.27937,561,0.27937
"2899",13,21,5,9,0,0,390.1266,1.615384615,0.692307692,390.12665,6,"O",-0.285714286,"----","----","----","----","SatFACarb","----",390.21686,390,0.21686
"2900",13,23,3,6,0,0,316.1514,1.769230769,0.461538462,316.15141,4,"O",-0.071428571,"----","----","----","----","----","Alipat+N",316.22451,316,0.22451
"2901",13,24,0,8,0,0,307.1398,1.846153846,0.615384615,307.13984,2,"O",-0.222222222,"----","----","----","----","SatFACarb","----",307.21086,307,0.21086
"2902",13,27,4,5,0,1,349.1646,2.076923077,0.384615385,349.16463,3,"O",-0.363636364,"----","----","----","----","----","Alipat+N",349.24537,349,0.24537
"2903",13,29,4,5,0,1,351.1803,2.230769231,0.384615385,351.18028,2,"O",-0.545454545,"----","----","----","----","----","Alipat+N",351.26148,351,0.26148
"2904",14,12,0,8,0,0,307.0459,0.857142857,0.571428571,307.04594,9,"CRAM",0.5,"----","----","HUnSatLig","----","----","----",307.11694,307,0.11694
"2905",14,22,0,6,1,0,317.1064,1.571428571,0.428571429,317.10643,4,"O",0,"----","----","----","AlipatNoN","----","----",317.17976,317,0.17976
"2906",14,25,3,7,1,0,378.134,1.785714286,0.5,378.13404,4,"O",-0.307692308,"----","----","----","----","----","Alipat+N",378.22148,378,0.22148
"2907",14,26,0,8,0,0,321.1555,1.857142857,0.571428571,321.15549,2,"O",-0.2,"----","----","----","AlipatNoN","----","----",321.22975,321,0.22975
"2908",14,27,3,7,1,0,380.1497,1.928571429,0.5,380.14969,3,"O",-0.461538462,"----","----","----","----","----","Alipat+N",380.2376,380,0.2376
"2909",14,28,0,6,1,0,323.1534,2,0.428571429,323.15338,1,"O",-0.3,"----","----","----","AlipatNoN","----","----",323.22811,323,0.22811
"2910",14,31,4,4,0,1,349.201,2.214285714,0.285714286,349.20101,2,"O",-0.357142857,"----","----","----","----","----","Alipat+N",349.28176,349,0.28176
"2911",15,10,0,8,0,0,317.0303,0.666666667,0.533333333,317.03029,11,"O",0.636363636,"----","Aromatic","----","----","----","----",317.1036,317,0.1036
"2912",15,16,0,7,0,0,307.0823,1.066666667,0.466666667,307.08233,8,"CRAM",0.391304348,"----","----","HUnSatLig","----","----","----",307.15333,307,0.15333
"2913",15,20,0,9,1,0,375.0755,1.333333333,0.6,375.07553,6,"O",0.052631579,"----","----","HUnSatLig","----","----","----",375.16226,375,0.16226
"2914",15,22,0,10,1,0,393.0861,1.466666667,0.666666667,393.08609,5,"O",-0.111111111,"----","----","HUnSatLig","----","----","----",393.17699,393,0.17699
"2915",15,24,0,8,1,0,363.1119,1.6,0.533333333,363.11191,4,"O",-0.1,"----","----","----","AlipatNoN","----","----",363.19588,363,0.19588
"2916",15,27,0,9,0,1,381.132,1.8,0.6,381.13199,3,"O",-0.210526316,"----","----","----","----","SatFACarb","----",381.22012,381,0.22012
"2917",15,27,3,7,1,0,392.1497,1.8,0.466666667,392.14969,4,"O",-0.266666667,"----","----","----","----","----","Alipat+N",392.24037,392,0.24037
"2918",15,28,0,7,0,0,319.1762,1.866666667,0.466666667,319.17623,2,"O",-0.130434783,"----","----","----","AlipatNoN","----","----",319.25003,319,0.25003
"2919",15,28,0,9,0,0,351.1661,1.866666667,0.6,351.16605,2,"O",-0.238095238,"----","----","----","----","SatFACarb","----",351.24726,351,0.24726
"2920",15,29,0,8,0,1,367.1527,1.933333333,0.533333333,367.15273,2,"O",-0.25,"----","----","----","AlipatNoN","----","----",367.23763,367,0.23763
"2921",15,29,3,6,1,0,378.1704,1.933333333,0.4,378.17043,3,"O",-0.3125,"----","----","----","----","----","Alipat+N",378.25788,378,0.25788
"2922",15,30,0,10,1,0,401.1487,2,0.666666667,401.14869,1,"O",-0.555555556,"----","----","----","----","SatFACarb","----",401.24145,401,0.24145
"2923",16,12,0,7,0,0,315.051,0.75,0.4375,315.05103,11,"O",0.6,"----","Aromatic","----","----","----","----",315.12388,315,0.12388
"2924",16,21,3,7,0,0,366.1307,1.3125,0.4375,366.13067,8,"CRAM",0.315789474,"----","----","HUnSatLig","----","----","----",366.21534,366,0.21534
"2925",16,26,0,9,1,0,393.1225,1.625,0.5625,393.12248,4,"O",-0.142857143,"----","----","----","AlipatNoN","----","----",393.21338,393,0.21338
"2926",16,26,0,10,1,0,409.1174,1.625,0.625,409.11739,4,"O",-0.2,"----","----","----","----","SatFACarb","----",409.21199,409,0.21199
"2927",16,28,0,5,0,0,299.1864,1.75,0.3125,299.1864,3,"O",0.037037037,"----","----","----","AlipatNoN","----","----",299.25558,299,0.25558
"2928",16,30,0,5,0,0,301.202,1.875,0.3125,301.20205,2,"O",-0.037037037,"----","----","----","AlipatNoN","----","----",301.2717,301,0.2717
"2929",16,32,0,4,0,0,287.2228,2,0.25,287.22278,1,"O",-0.071428571,"----","----","----","AlipatNoN","----","----",287.2892,287,0.2892
"2930",16,32,0,5,0,0,303.2177,2,0.3125,303.2177,1,"O",-0.111111111,"----","----","----","AlipatNoN","----","----",303.28781,303,0.28781
"2931",16,32,0,7,0,0,335.2075,2,0.4375,335.20753,1,"O",-0.2,"----","----","----","AlipatNoN","----","----",335.28504,335,0.28504
"2932",16,32,0,10,1,0,415.1643,2,0.625,415.16434,1,"O",-0.5,"----","----","----","----","SatFACarb","----",415.26034,415,0.26034
"2933",17,16,0,6,0,0,315.0874,0.941176471,0.352941176,315.08741,10,"CRAM",0.5,"----","----","HUnSatLig","----","----","----",315.16027,315,0.16027
"2934",17,18,0,6,0,0,317.1031,1.058823529,0.352941176,317.10306,9,"CRAM",0.428571429,"----","----","HUnSatLig","----","----","----",317.17639,317,0.17639
"2935",17,18,2,6,0,0,345.1092,1.058823529,0.352941176,345.10921,10,"CRAM",0.5,"----","----","HUnSatLig","----","----","----",345.18901,345,0.18901
"2936",17,19,2,7,0,1,393.0857,1.117647059,0.411764706,393.08571,10,"CRAM",0.476190476,"----","----","HUnSatLig","----","----","----",393.17661,393,0.17661
"2937",17,21,1,9,0,0,382.1144,1.235294118,0.529411765,382.11435,8,"CRAM",0.260869565,"----","----","HUnSatLig","----","----","----",382.20271,382,0.20271
"2938",17,25,1,7,0,0,354.1558,1.470588235,0.411764706,354.15582,6,"CRAM",0.16,"----","----","HUnSatLig","----","----","----",354.23772,354,0.23772
"2939",17,26,0,4,0,0,293.1758,1.529411765,0.235294118,293.17583,5,"O",0.2,"----","----","----","AlipatNoN","----","----",293.24362,293,0.24362
"2940",17,26,0,7,1,0,373.1326,1.529411765,0.411764706,373.13265,5,"O",0.04,"----","----","----","AlipatNoN","----","----",373.21893,373,0.21893
"2941",17,28,0,9,1,0,407.1381,1.647058824,0.529411765,407.13813,4,"O",-0.130434783,"----","----","----","AlipatNoN","----","----",407.23227,407,0.23227
"2942",17,30,0,5,0,0,313.202,1.764705882,0.294117647,313.20205,3,"O",0.034482759,"----","----","----","AlipatNoN","----","----",313.27447,313,0.27447
"2943",17,30,0,8,1,0,393.1589,1.764705882,0.470588235,393.15886,3,"O",-0.166666667,"----","----","----","AlipatNoN","----","----",393.24977,393,0.24977
"2944",17,30,2,3,3,0,405.1346,1.764705882,0.176470588,405.13458,4,"O",-0.142857143,"----","----","----","----","----","Alipat+N",405.22826,405,0.22826
"2945",17,32,0,8,1,0,395.1745,1.882352941,0.470588235,395.17451,2,"O",-0.25,"----","----","----","AlipatNoN","----","----",395.26589,395,0.26589
"2946",17,32,0,11,0,0,411.1872,1.882352941,0.647058824,411.18718,2,"O",-0.304347826,"----","----","----","----","SatFACarb","----",411.28227,411,0.28227
"2947",17,34,0,8,1,0,397.1902,2,0.470588235,397.19016,1,"O",-0.333333333,"----","----","----","AlipatNoN","----","----",397.28201,397,0.28201
"2948",18,8,0,9,0,0,367.0096,0.444444444,0.5,367.00955,15,"O",0.777777778,"CondAr","----","----","----","----","----",367.09442,367,0.09442
"2949",18,20,0,5,0,0,315.1238,1.111111111,0.277777778,315.1238,9,"O",0.419354839,"----","----","HUnSatLig","----","----","----",315.19666,315,0.19666
"2950",18,20,2,7,0,0,375.1198,1.111111111,0.388888889,375.11977,10,"CRAM",0.44,"----","----","HUnSatLig","----","----","----",375.20651,375,0.20651
"2951",18,26,2,3,2,0,381.1312,1.444444444,0.166666667,381.13121,7,"O",0.2,"----","----","HUnSatLig","----","----","----",381.21934,381,0.21934
"2952",18,32,0,4,0,0,311.2228,1.777777778,0.222222222,311.22278,3,"O",0.0625,"----","----","----","AlipatNoN","----","----",311.29475,311,0.29475
"2953",18,32,0,8,1,0,407.1745,1.777777778,0.444444444,407.17451,3,"O",-0.153846154,"----","----","----","AlipatNoN","----","----",407.26866,407,0.26866
"2954",18,33,0,9,0,1,423.1789,1.833333333,0.5,423.17894,3,"O",-0.16,"----","----","----","AlipatNoN","----","----",423.2768,423,0.2768
"2955",18,34,0,9,1,0,425.1851,1.888888889,0.5,425.18508,2,"O",-0.28,"----","----","----","AlipatNoN","----","----",425.28339,425,0.28339
"2956",18,37,1,7,1,0,410.2218,2.055555556,0.388888889,410.2218,1,"O",-0.32,"----","----","----","----","----","Alipat+N",410.31665,410,0.31665
"2957",19,12,0,7,0,0,351.051,0.631578947,0.368421053,351.05103,14,"O",0.677419355,"CondAr","----","----","----","----","----",351.1322,351,0.1322
"2958",19,16,0,6,0,0,339.0874,0.842105263,0.315789474,339.08741,12,"O",0.5625,"----","Aromatic","----","----","----","----",339.16582,339,0.16582
"2959",19,17,1,11,0,0,434.0729,0.894736842,0.578947368,434.07288,12,"CRAM",0.48,"----","----","HUnSatLig","----","----","----",434.17326,434,0.17326
"2960",19,21,2,5,0,1,387.1115,1.105263158,0.263157895,387.11153,11,"O",0.518518519,"----","Aromatic","----","----","----","----",387.20104,387,0.20104
"2961",19,23,1,8,0,0,392.1351,1.210526316,0.421052632,392.13509,9,"CRAM",0.321428571,"----","----","HUnSatLig","----","----","----",392.22576,392,0.22576
"2962",19,23,2,5,0,1,389.1272,1.210526316,0.263157895,389.12718,10,"O",0.444444444,"----","----","HUnSatLig","----","----","----",389.21716,389,0.21716
"2963",19,24,0,4,0,0,315.1602,1.263157895,0.210526316,315.16018,8,"O",0.352941176,"----","----","HUnSatLig","----","----","----",315.23306,315,0.23306
"2964",19,25,2,5,0,1,391.1428,1.315789474,0.263157895,391.14283,9,"O",0.37037037,"----","----","HUnSatLig","----","----","----",391.23328,391,0.23328
"2965",19,26,0,4,0,0,317.1758,1.368421053,0.210526316,317.17583,7,"CRAM",0.294117647,"----","----","HUnSatLig","----","----","----",317.24917,317,0.24917
"2966",19,26,5,11,0,1,530.1294,1.368421053,0.578947368,530.12937,10,"CRAM",0.2,"----","----","HUnSatLig","----","----","----",530.25195,530,0.25195
"2967",19,28,0,4,0,0,319.1915,1.473684211,0.210526316,319.19148,6,"CRAM",0.235294118,"----","----","HUnSatLig","----","----","----",319.26529,319,0.26529
"2968",19,29,3,8,0,0,426.1882,1.526315789,0.421052632,426.18819,7,"CRAM",0.125,"----","----","----","----","----","Alipat+N",426.28674,426,0.28674
"2969",19,30,0,4,0,0,321.2071,1.578947368,0.210526316,321.20713,5,"O",0.176470588,"----","----","----","AlipatNoN","----","----",321.28141,321,0.28141
"2970",19,31,0,8,0,1,417.1684,1.631578947,0.421052632,417.16838,5,"O",0.035714286,"----","----","----","AlipatNoN","----","----",417.26484,417,0.26484
"2971",19,33,0,17,0,1,563.1383,1.736842105,0.894736842,563.13826,4,"O",-0.526315789,"----","----","----","----","SatFACarb","----",563.26848,563,0.26848
"2972",19,34,0,9,1,0,437.1851,1.789473684,0.473684211,437.18508,3,"O",-0.185185185,"----","----","----","AlipatNoN","----","----",437.28617,437,0.28617
"2973",19,35,0,18,0,1,581.1488,1.842105263,0.947368421,581.14882,3,"O",-0.722222222,"----","----","----","----","SatFACarb","----",581.2832,581,0.2832
"2974",19,38,0,6,0,0,361.2596,2,0.315789474,361.25956,1,"O",-0.125,"----","----","----","AlipatNoN","----","----",361.3431,361,0.3431
"2975",20,28,0,3,0,0,315.1966,1.4,0.15,315.19657,7,"O",0.297297297,"----","----","HUnSatLig","----","----","----",315.26945,315,0.26945
"2976",20,32,0,4,0,0,335.2228,1.6,0.2,335.22278,5,"O",0.166666667,"----","----","----","AlipatNoN","----","----",335.3003,335,0.3003
"2977",20,33,0,12,0,1,495.1637,1.65,0.6,495.16369,5,"O",-0.115384615,"----","----","----","----","SatFACarb","----",495.27818,495,0.27818
"2978",20,35,0,11,0,1,481.1844,1.75,0.55,481.18442,4,"O",-0.148148148,"----","----","----","AlipatNoN","----","----",481.29569,481,0.29569
